3684, -17227.00, -16513.65, -12881
3689, -17228.00, -16562.08, -12880
3696, -17227.00, -16612.04, -12880
3700, -17227.00, -16646.24, -12879
3705, -17227.00, -16678.57, -12879
3710, -17226.00, -16713.46, -12879
3715, -17226.00, -16742.66, -12879
3720, -17226.00, -16772.36, -12879
3724, -17227.00, -16798.41, -12878
3730, -17227.00, -16824.99, -12878
3735, -17226.00, -16853.70, -12877
3740, -17226.00, -16875.82, -12877
3746, -17226.00, -16898.23, -12877
3751, -17227.00, -16919.07, -12876
3756, -17228.00, -16940.11, -12876
3761, -17227.00, -16955.54, -12876
3765, -17226.00, -16969.93, -12876
3770, -17227.00, -16984.70, -12876
3776, -17226.00, -17001.66, -12875
3780, -17226.00, -17015.02, -12875
3786, -17228.00, -17028.34, -12874
3791, -17228.00, -17040.81, -12874
3796, -17227.00, -17051.66, -12874
3800, -17227.00, -17061.00, -12874
3805, -17229.00, -17070.96, -12873
3810, -17227.00, -17080.13, -12873
3814, -17228.00, -17088.79, -12873
3819, -17227.00, -17097.19, -12873
3824, -17227.00, -17105.08, -12873
3830, -17228.00, -17112.83, -12873
3835, -17228.00, -17120.71, -12873
3840, -17228.00, -17126.68, -12873
3844, -17228.00, -17132.13, -12873
3849, -17228.00, -17137.96, -12872
3855, -17227.00, -17144.77, -12872
3860, -17226.00, -17149.69, -12872
3865, -17228.00, -17154.25, -12872
3870, -17227.00, -17158.93, -12872
3875, -17228.00, -17163.02, -12872
3880, -17227.00, -17166.67, -12871
3885, -17226.00, -17170.48, -12870
3890, -17227.00, -17173.52, -12870
3894, -17227.00, -17176.39, -12870
3898, -17227.00, -17179.11, -12870
3903, -17228.00, -17181.68, -12869
3907, -17228.00, -17184.16, -12869
3912, -17227.00, -17186.49, -12868
3916, -17228.00, -17188.69, -12868
3920, -17229.00, -17190.85, -12868
3925, -17228.00, -17192.83, -12868
3929, -17229.00, -17194.75, -12868
3933, -17227.00, -17196.51, -12868
3938, -17228.00, -17198.16, -12868
3942, -17227.00, -17199.73, -12868
3947, -17227.00, -17201.20, -12868
3951, -17226.00, -17202.56, -12868
3955, -17227.00, -17203.85, -12867
3960, -17226.00, -17205.06, -12867
3964, -17227.00, -17206.22, -12867
3969, -17229.00, -17207.39, -12867
3973, -17227.00, -17208.51, -12867
3977, -17226.00, -17209.47, -12867
3982, -17228.00, -17210.42, -12867
3986, -17228.00, -17211.38, -12867
3991, -17227.00, -17212.24, -12867
3995, -17226.00, -17213.02, -12867
4000, -17228.00, -17213.78, -12867
4004, -17229.00, -17214.58, -12857
4008, -17240.00, -17215.65, -12778
4013, -17248.00, -17217.17, -12647
4017, -17260.00, -17219.17, -12487
4022, -17269.00, -17221.61, -12308
4026, -17275.00, -17224.33, -12119
4030, -17283.00, -17227.25, -11926
4035, -17291.00, -17230.51, -11735
4039, -17300.00, -17233.99, -11547
4044, -17306.00, -17237.67, -11356
4048, -17315.00, -17241.64, -11169
4052, -17322.00, -17245.75, -10983
4057, -17328.00, -17250.03, -10798
4061, -17335.00, -17254.49, -10621
4066, -17342.00, -17259.02, -10439
4070, -17349.00, -17263.81, -10265
4075, -17359.00, -17268.71, -10091
4079, -17365.00, -17273.75, -9924
4084, -17373.00, -17278.87, -9755
4088, -17380.00, -17284.18, -9588
4092, -17387.00, -17289.55, -9427
4097, -17396.00, -17295.02, -9268
4101, -17400.00, -17300.52, -9114
