7527,,1.93906
,,1.93905
01:Graph01,,1.93905
mm,,1.93904
,,1.93904
,,1.93903
,,1.93903
,,1.93903
,,1.93903
,,1.93902
,,1.93902
,,1.93902
,,1.93902
,,1.93902
,,1.93901
,,1.93901
,,1.93901
,,1.93900
,,1.93901
,,1.93900
,,1.93900
,,1.93899
,,1.93899
,,1.93898
,,1.93897
,,1.93897
,,1.93897
,,1.93897
,,1.93896
,,1.93895
,,1.93895
,,1.93895
,,1.93895
,,1.93895
,,1.93894
,,1.93895
,,1.93894
,,1.93893
,,1.93883
,,1.93820
,,1.93720
,,1.93590
,,1.93427
,,1.93235
,,1.93013
,,1.92761
,,1.92494
,,1.92184
,,1.91847
,,1.91482
,,1.91111
,,1.90766
,,1.90426
,,1.90104
,,1.89770
,,1.89437
,,1.89106
,,1.88777
,,1.88449
,,1.88126
,,1.87817
,,1.87481
,,1.87173
,,1.86851
,,1.86530
,,1.86210
,,1.85891
,,1.85588
,,1.85271
,,1.84953
,,1.84634
,,1.84328
,,1.84010
,,1.83690
,,1.83373
,,1.83068
,,1.82749
,,1.82429
,,1.82108
,,1.81787
,,1.81481
,,1.81160
,,1.80827
,,1.80522
,,1.80201
,,1.79882
,,1.79576
,,1.79257
,,1.78936
,,1.78619
,,1.78300
,,1.77983
,,1.77679
,,1.77360
,,1.77039
,,1.76721
,,1.76417
,,1.76097
,,1.75795
,,1.75476
,,1.75156
,,1.74850
,,1.74531
,,1.74225
,,1.73909
,,1.73593
,,1.73274
,,1.72970
,,1.72652
,,1.72333
,,1.72029
,,1.71714
,,1.71412
,,1.71094
,,1.70776
,,1.70473
,,1.70153
,,1.69837
,,1.69537
,,1.69221
,,1.68904
,,1.68591
,,1.68289
,,1.67974
,,1.67661
,,1.67347
,,1.67049
,,1.66736
,,1.66424
,,1.66109
,,1.65796
,,1.65482
,,1.65168
,,1.64852
,,1.64556
,,1.64242
,,1.63928
,,1.63629
,,1.63315
,,1.63000
,,1.62689
,,1.62379
,,1.62067
,,1.61758
,,1.61449
,,1.61153
,,1.60842
,,1.60535
,,1.60241
,,1.59934
,,1.59642
,,1.59336
,,1.59027
,,1.58733
,,1.58427
,,1.58119
,,1.57813
,,1.57507
,,1.57201
,,1.56906
,,1.56599
,,1.56292
,,1.55985
,,1.55665
,,1.55375
,,1.55083
,,1.54762
,,1.54456
,,1.54163
,,1.53856
,,1.53536
,,1.53246
,,1.52938
,,1.52633
,,1.52328
,,1.52022
,,1.51715
,,1.51410
,,1.51118
,,1.50810
,,1.50505
,,1.50200
,,1.49893
,,1.49600
,,1.49293
,,1.48984
,,1.48675
,,1.48383
,,1.48076
,,1.47767
,,1.47460
,,1.47151
,,1.46855
,,1.46547
,,1.46242
,,1.45933
,,1.45641
,,1.45335
,,1.45027
,,1.44732
,,1.44425
,,1.44121
,,1.43814
