time_s,keyence_mm,magnetic_raw_mm,magnetic_raw_filtered,error_raw,error_filtered
11.131,0.46817,0.5507269338624017,0.5630094979195952,0.0825569338624017,0.09483949791959523
11.136,0.4657899999999999,0.5475116807039058,0.5602574850759887,0.08172168070390584,0.09446748507598879
11.141,0.4630700000000001,0.5447557494251951,0.557459194002168,0.08168574942519502,0.09438919400216794
11.146,0.4599199999999999,0.5424591400262688,0.5547147974051078,0.08253914002626894,0.09479479740510788
11.15,0.45736,0.5387845649879877,0.5519226135986648,0.08142456498798767,0.0945626135986648
11.154,0.4546699999999999,0.5369472774688475,0.5491376123734076,0.08227727746884761,0.09446761237340773
11.159,0.4521599999999999,0.5346506680699212,0.546494876325552,0.08249066806992134,0.09433487632555215
11.164,0.4496800000000001,0.5323540586709958,0.543920717089081,0.08267405867099575,0.09424071708908088
11.169,0.4472,0.5282201617529294,0.5412195402505086,0.08102016175292942,0.09401954025050857
11.174,0.44462,0.5273015179933589,0.5385530169992304,0.08268151799335888,0.0939330169992304
11.178,0.4417199999999999,0.5250049085944335,0.5360962890860979,0.0832849085944336,0.09437628908609796
11.184,0.4394,0.5213303335561523,0.5335347792157356,0.08193033355615231,0.09413477921573554
11.189,0.4371499999999999,0.5171964366380859,0.5307072399156224,0.08004643663808597,0.09355723991562248
11.193,0.4347499999999999,0.5162777928785154,0.5279393899367406,0.08152779287851547,0.0931893899367407
11.198,0.43221,0.5130625397200195,0.5253104070213291,0.08085253972001949,0.09310040702132916
11.204,0.4297599999999999,0.5093879646817374,0.5225197666345536,0.0796279646817375,0.09275976663455365
11.209,0.42676,0.5066320334030268,0.5196449992669525,0.07987203340302679,0.09288499926695254
11.213,0.4238699999999999,0.505254067763671,0.5169302821153545,0.08138406776367108,0.09306028211535461
11.218,0.4214199999999999,0.5024981364849603,0.5143439050138165,0.08107813648496043,0.09292390501381664
11.223,0.41889,0.4992828833264644,0.5116784328762002,0.08039288332646444,0.0927884328762002
11.229,0.41602,0.4956083082881832,0.5088585327438186,0.0795883082881832,0.09283853274381865
11.233,0.4131499999999999,0.4946896645286127,0.5061423102971582,0.08153966452861278,0.09299231029715826
11.239,0.4105099999999999,0.4905557676105463,0.5034637223692839,0.08004576761054644,0.09295372236928406
11.244,0.4074599999999999,0.4877998363318356,0.5006333050303637,0.08033983633183572,0.09317330503036386
11.25,0.40483,0.4850439050531241,0.4978176453430648,0.08021390505312409,0.09298764534306475
11.255,0.40219,0.4818286518946282,0.4949683175427112,0.07963865189462821,0.09277831754271121
11.26,0.39955,0.4795320424957028,0.4921374940547776,0.07998204249570279,0.09258749405477756
11.264,0.3969100000000001,0.4767761112169921,0.4893670105722381,0.079866111216992,0.09245701057223799
11.269,0.3946099999999999,0.4740201799382806,0.4865994102648029,0.0794101799382807,0.091989410264803
11.274,0.39229,0.4731015361787101,0.4840161294392933,0.08081153617871006,0.09172612943929326
11.279,0.3900999999999999,0.4698862830202142,0.4815351476636171,0.07978628302021429,0.09143514766361721
11.284,0.38744,0.466211707981933,0.4788631854901981,0.078771707981933,0.09142318549019807
11.289,0.38436,0.4634557767032223,0.4760835830541016,0.07909577670322232,0.09172358305410161
11.294,0.3818399999999999,0.4620778110638666,0.4734451761529879,0.08023781106386668,0.09160517615298802
11.299,0.3790899999999999,0.4593218797851559,0.4709199902301426,0.08023187978515595,0.09182999023014266
11.304,0.3765400000000001,0.4556473047468747,0.4682580838010661,0.07910730474687461,0.091718083801066
11.308,0.37396,0.4538100172277337,0.4655775485712348,0.07985001722773366,0.09161754857123477
11.313,0.3714299999999999,0.4510540859490231,0.4629730791669417,0.07962408594902315,0.09154307916694177
11.319,0.3689,0.4487574765500968,0.4603841030584698,0.07985747655009678,0.09148410305846977
11.324,0.36613,0.4446235796320303,0.4576710449607414,0.0784935796320303,0.09154104496074139
11.329,0.36293,0.4423269702331049,0.4548584887860317,0.07939697023310494,0.09192848878603171
11.333,0.36039,0.4414083264735344,0.452284660920324,0.08101832647353441,0.091894660920324
11.338,0.35745,0.4381930733150385,0.4498112592239784,0.0807430733150385,0.09236125922397842
11.342,0.3550299999999999,0.4354371420363279,0.4472363790862983,0.08040714203632798,0.09220637908629842
11.347,0.3519699999999999,0.4326812107576163,0.4446256279459438,0.08071121075761639,0.0926556279459439
11.353,0.34942,0.4308439232384762,0.4420771165638297,0.08142392323847619,0.09265711656382969
11.357,0.3468,0.4267100263204098,0.4394420079486612,0.07991002632040978,0.09264200794866118
11.361,0.34439,0.4257913825608392,0.4368284630644904,0.08140138256083923,0.09243846306449044
11.366,0.34206,0.4230354512821286,0.4343687152227378,0.08097545128212863,0.09230871522273781
11.37,0.33955,0.4202795200034179,0.4318502856361548,0.08072952000341788,0.09230028563615478
11.375,0.33704,0.4179829106044916,0.4293303025899094,0.0809429106044916,0.09229030258990939
11.381,0.3344,0.4156863012055662,0.4268545757502517,0.08128630120556624,0.09245457575025173
11.386,0.3315399999999999,0.4129303699268547,0.424368834911327,0.08139036992685483,0.0928288349113271
11.39,0.32881,0.4097151167683588,0.4217840603404129,0.08090511676835882,0.09297406034041289
11.395,0.3262899999999999,0.4069591854896481,0.4191198732298687,0.08066918548964819,0.0928298732298688
11.401,0.32386,0.4046625760907218,0.4164830110666253,0.08080257609072183,0.0926230110666253
11.406,0.3205899999999999,0.4028252885715817,0.4139590638283664,0.0822352885715818,0.09336906382836652
11.411,0.3183899999999999,0.3996100354130858,0.4114346563226609,0.08122003541308592,0.09304465632266101
11.417,0.3159799999999999,0.3954761384950194,0.4086823703158755,0.07949613849501946,0.09270237031587558
11.422,0.31355,0.3936388509758783,0.4058838601997008,0.08008885097587831,0.0923338601997008
11.427,0.31125,0.3918015634567382,0.4032757936131967,0.0805515634567382,0.09202579361319668
11.432,0.3083,0.3885863102982414,0.4006839330191143,0.0802863102982414,0.0923839330191143
11.437,0.30599,0.3849117352599602,0.3979230600434469,0.07892173525996021,0.09193306004344692
11.441,0.3033399999999999,0.384452413380175,0.3952996718030329,0.08111241338017511,0.091959671803033
11.446,0.30061,0.3826151258610348,0.3929685364881792,0.08200512586103481,0.09235853648817921
11.45,0.2983199999999999,0.3784812289429684,0.3905077360123608,0.08016122894296845,0.09218773601236085
11.455,0.2951699999999999,0.3775625851833979,0.3880339642312117,0.08239258518339804,0.09286396423121185
11.46,0.2926299999999999,0.3752659757844725,0.3857317986419753,0.08263597578447263,0.09310179864197543
11.465,0.2898,0.372510044505761,0.3833852319955248,0.08271004450576097,0.09358523199552482
11.47,0.28719,0.3683761475876945,0.3808210537716963,0.08118614758769449,0.09363105377169628
11.475,0.28488,0.3660795381887691,0.3781278804441105,0.08119953818876907,0.09324788044411048
11.48,0.2815000000000001,0.3642422506696281,0.3755587787672566,0.08274225066962804,0.09405877876725649
11.485,0.27875,0.3614863193909174,0.3730436649922443,0.08273631939091741,0.09429366499224429
11.489,0.2763599999999999,0.3578117443526363,0.3703898351530618,0.08145174435263641,0.0940298351530619
11.495,0.27322,0.3559744568334952,0.3677157763278064,0.0827544568334952,0.09449577632780637
11.501,0.27081,0.3536778474345698,0.3651620020666049,0.08286784743456982,0.09435200206660488
11.506,0.2683899999999999,0.3509219161558592,0.3626136770572984,0.08253191615585931,0.0942236770572985
11.511,0.2659199999999999,0.3486253067569329,0.3600697216594706,0.082705306756933,0.09414972165947072
11.516,0.26353,0.3449507317186517,0.3574382663680275,0.08142073171865172,0.09390826636802752
11.521,0.26122,0.3426541223197263,0.3547366472179702,0.0814341223197263,0.0935166472179702
11.526,0.25906,0.3398981910410148,0.3520697692887694,0.0808381910410148,0.09300976928876936
11.531,0.25648,0.3376015816420894,0.3494307494289623,0.08112158164208944,0.09295074942896231
11.536,0.2541899999999999,0.3348456503633787,0.3468140682207974,0.0806556503633788,0.0926240682207975
11.54,0.2520599999999999,0.3330083628442377,0.3442608016735942,0.08094836284423779,0.09220080167359429
11.545,0.2497100000000001,0.3302524315655271,0.3417583856717111,0.08054243156552698,0.09204838567171097
11.55,0.24682,0.3261185346474606,0.3390692359571996,0.07929853464746059,0.09224923595719961
11.555,0.2445399999999999,0.3247405690081049,0.3363668550547798,0.08020056900810499,0.09182685505477992
11.56,0.2416799999999999,0.3233626033687491,0.3339268757211807,0.08168260336874922,0.09224687572118079
11.565,0.23869,0.3201473502102532,0.3315153017501813,0.08145735021025319,0.09282530175018128
11.57,0.23642,0.3169320970517573,0.3289444977510261,0.0805120970517573,0.09252449775102609
11.575,0.2334199999999999,0.3160134532921868,0.3264735208135745,0.08259345329218687,0.0930535208135746
11.581,0.23085,0.3127982001336908,0.3240825925659424,0.08194820013369081,0.09323259256594241
11.585,0.22858,0.3095829469751949,0.3215283438282336,0.08100294697519489,0.09294834382823358
11.59,0.2256599999999999,0.3068270156964843,0.318888634578823,0.08116701569648441,0.0932286345788231
11.594,0.2231499999999999,0.3054490500571285,0.316362404337202,0.08229905005712862,0.09321240433720207
11.599,0.2207699999999999,0.3026931187784178,0.3139271699211673,0.0819231187784179,0.0931571699211674
11.604,0.21828,0.299477865619921,0.3113828951196628,0.08119786561992101,0.09310289511966277
11.609,0.2152799999999999,0.2976405781007809,0.3088421874767273,0.08236057810078098,0.09356218747672743
11.614,0.2127699999999999,0.2948846468220703,0.3063498421291842,0.08211464682207037,0.0935798421291843
11.619,0.2101900000000001,0.2916693936635735,0.3037597715768722,0.08147939366357337,0.09356977157687207
11.623,0.2080200000000001,0.2889134623848628,0.3010913377584215,0.08089346238486272,0.09307133775842141
11.629,0.2056,0.2866168529859374,0.2984510702720307,0.08101685298593742,0.09285107027203071
11.634,0.20333,0.2843202435870111,0.2958788905099387,0.08099024358701107,0.0925488905099387
11.639,0.2008499999999999,0.2815643123083005,0.2933158066145486,0.08071431230830059,0.0924658066145487
11.644,0.19866,0.2788083810295898,0.2907145145699943,0.08014838102958982,0.0920545145699943
11.649,0.1961699999999999,0.2765117716306635,0.2881280863025572,0.08034177163066358,0.09195808630255731
11.655,0.1937899999999999,0.2732965184721676,0.2855080750213037,0.07950651847216772,0.0917180750213038
11.66,0.1908799999999999,0.2709999090732413,0.2828611344063573,0.08011990907324137,0.09198113440635738
11.665,0.18805,0.2687032996743159,0.2802836036383482,0.08065329967431589,0.0922336036383482
11.671,0.1857599999999999,0.2645694027562495,0.2775797232574928,0.07880940275624962,0.09181972325749291
11.676,0.18327,0.2631914371168937,0.2748655302219613,0.0799214371168937,0.09159553022196132
11.68,0.1803399999999999,0.2604355058381831,0.2722795733952838,0.0800955058381832,0.09193957339528391
11.685,0.1778200000000001,0.2572202526796872,0.2696144382650016,0.07940025267968709,0.0917944382650015
11.69,0.1751100000000001,0.2540049995211912,0.2668403102548686,0.07889499952119111,0.0917303102548685
11.694,0.17219,0.2540049995211912,0.2642972969215534,0.0818149995211912,0.0921072969215534
11.698,0.16957,0.2503304244829101,0.2618941064715598,0.0807604244829101,0.09232410647155981
11.703,0.16704,0.248493136963769,0.2594210287668479,0.08145313696376902,0.09238102876684792
11.708,0.16409,0.246655849444628,0.2570739178542648,0.082565849444628,0.0929839178542648
11.712,0.16148,0.2434405962861321,0.2546913107375649,0.08196059628613209,0.09321131073756489
11.716,0.1590799999999999,0.241603308766992,0.2522802401502927,0.0825233087669921,0.09320024015029282
11.722,0.1567400000000001,0.2397660212478509,0.2499828511109757,0.0830260212478508,0.0932428511109756
11.726,0.1544499999999999,0.2360914462095698,0.2475946127690697,0.0816414462095699,0.0931446127690698
11.732,0.1519299999999999,0.2328761930510738,0.2449970191109207,0.0809461930510739,0.0930670191109208
11.738,0.1495899999999999,0.2301202617723632,0.2423225527121723,0.0805302617723633,0.0927325527121724
11.742,0.1473899999999999,0.2282829742532222,0.2397229497435794,0.08089297425322228,0.0923329497435795
11.748,0.14486,0.2255270429745115,0.2371833777865888,0.08066704297451152,0.0923233777865888
11.753,0.1424099999999999,0.2232304335755852,0.2346464412307247,0.0808204335755853,0.0922364412307248
11.757,0.13998,0.2190965366575188,0.2319751122787204,0.0791165366575188,0.0919951122787204
11.763,0.1375999999999999,0.2177185710181639,0.2292870213760857,0.080118571018164,0.09168702137608581
11.768,0.1350599999999999,0.2154219616192376,0.2267674970468008,0.0803619616192377,0.0917074970468009
11.772,0.13273,0.2131253522203122,0.2242921380401839,0.08039535222031222,0.09156213804018393
11.777,0.1304199999999999,0.2099100990618163,0.2217611902719315,0.0794900990618164,0.0913411902719316
11.783,0.1274699999999999,0.2071541677831048,0.2191401654558264,0.07968416778310491,0.09167016545582651
11.788,0.1249199999999999,0.2053168802639646,0.2165834158838925,0.0803968802639647,0.09166341588389258
11.793,0.12199,0.2021016271054678,0.2140327050513246,0.0801116271054678,0.0920427050513246
11.797,0.11948,0.2002643395863277,0.2114868365247021,0.08078433958632769,0.0920068365247021
11.801,0.1169499999999998,0.1979677301874023,0.2090358546854955,0.08101773018740249,0.09208585468549568
11.806,0.1145199999999999,0.1952117989086907,0.2065699562102736,0.0806917989086908,0.0920499562102737
11.811,0.1122499999999999,0.1915372238704096,0.2039555908229146,0.0792872238704097,0.09170559082291468
11.815,0.10985,0.1910779019906243,0.2014496831563307,0.0812279019906243,0.09159968315633069
11.82,0.10741,0.1892406144714842,0.1992127524174093,0.08183061447148418,0.09180275241740929
11.824,0.1049199999999999,0.1851067175534178,0.1968274921082519,0.08018671755341789,0.091907492108252
11.83,0.1026199999999999,0.1828101081544915,0.1942777883410265,0.0801901081544916,0.09165778834102659
11.835,0.1004,0.1805134987555661,0.1917782292385098,0.0801134987555661,0.09137822923850979
11.839,0.0980099999999999,0.1768389237172849,0.1891823741662041,0.078828923717285,0.09117237416620419
11.844,0.09573,0.1731643486790037,0.1863727962387758,0.07743434867900371,0.09064279623877582
11.85,0.0935099999999999,0.171786383039648,0.1836193490112746,0.0782763830396481,0.09010934901127471
11.855,0.0912299999999999,0.1690304517609373,0.1810019152826082,0.07780045176093742,0.0897719152826083
11.86,0.08895,0.1662745204822258,0.1783570415391495,0.0773245204822258,0.0894070415391495
11.865,0.0867299999999999,0.1630592673237298,0.1756446624860666,0.0763292673237299,0.0889146624860667
11.871,0.08447,0.1607626579248045,0.1729236545892599,0.07629265792480448,0.0884536545892599
11.875,0.08226,0.1589253704056634,0.1703322331049329,0.0766653704056634,0.0880722331049329
11.881,0.0797399999999999,0.156628761006738,0.1678447235494995,0.07688876100673811,0.08810472354949961
11.886,0.07725,0.1524948640886716,0.165213028806483,0.0752448640886716,0.087963028806483
11.89,0.0746499999999998,0.1501982546897453,0.1624657157615707,0.07554825468974549,0.0878157157615709
11.895,0.0724499999999999,0.1488202890503904,0.1598987027572037,0.0763702890503905,0.08744870275720379
11.899,0.0698799999999999,0.1451457140121093,0.1573397619486624,0.0752657140121094,0.08745976194866249
11.904,0.0673999999999999,0.1419304608536125,0.1546052864814134,0.07453046085361259,0.08720528648141349
11.908,0.06478,0.1410118170940428,0.1520030657072889,0.07623181709404281,0.08722306570728888
11.913,0.06237,0.1387152076951165,0.1495979002558823,0.07634520769511649,0.08722790025588228
11.917,0.0597,0.1350406326568354,0.1470777369646398,0.07534063265683541,0.0873777369646398
11.922,0.0571099999999999,0.1336626670174796,0.1445563637063202,0.07655266701747972,0.0874463637063203
11.927,0.05482,0.130906735738769,0.1421250239771883,0.07608673573876898,0.08730502397718828
11.931,0.0525500000000001,0.1272321607004878,0.1395383703375169,0.0746821607004877,0.0869883703375168
11.936,0.04935,0.125854195061132,0.1369636802211574,0.07650419506113199,0.0876136802211574
11.94,0.04688,0.1235575856622066,0.134535088993688,0.07667758566220662,0.08765508899368799
11.945,0.0445899999999999,0.1198830106239254,0.1319961411900114,0.07529301062392549,0.0874061411900115
