time_s,magnetic_raw_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
4.713,-20783.0,126665,127578.25304800224,2.3596
4.717,-20780.0,126494,127380.37374687282,2.35661
4.722,-20776.0,126344,127189.9002704355,2.3533399999999998
4.726,-20773.0,126165,127004.57282421614,2.35036
4.731,-20769.0,126009,126822.77746493847,2.34685
4.736,-20768.0,125848,126645.5975302872,2.34362
4.741,-20763.0,125697,126472.6138988914,2.3404
4.746,-20760.0,125535,126302.89610930423,2.33717
4.751,-20757.0,125391,126136.49055443471,2.33365
4.756,-20754.0,125250,125974.82132002014,2.33054
4.76,-20751.0,125100,125816.35563708625,2.3273099999999998
4.765,-20746.0,124962,125660.7559871873,2.32396
4.77,-20743.0,124828,125509.03954448568,2.32075
4.775,-20740.0,124677,125359.1491219843,2.31769
4.78,-20738.0,124534,125209.83136835806,2.3142199999999997
4.786,-20733.0,124398,125062.45877047388,2.31047
4.79,-20730.0,124267,124917.83469984542,2.30753
4.795,-20726.0,124144,124776.70242209408,2.3043299999999998
4.799,-20721.0,124022,124639.26168962239,2.3012699999999997
4.804,-20719.0,123873,124502.2054674017,2.2981
4.81,-20714.0,123728,124363.17912073285,2.29441
4.815,-20711.0,123618,124226.43644711807,2.29085
4.82,-20706.0,123502,124094.39782288892,2.28794
4.824,-20703.0,123387,123965.63593599804,2.2848699999999997
4.829,-20700.0,123247,123837.1240621575,2.28183
4.834,-20695.0,123129,123708.51547766011,2.27814
4.839,-20691.0,123004,123581.3152910997,2.2751
4.844,-20688.0,122871,123453.7585140625,2.2718
4.849,-20683.0,122744,123325.7176701648,2.26824
4.854,-20679.0,122615,123197.68491851968,2.26492
4.86,-20675.0,122471,123067.97458181955,2.26144
4.865,-20669.0,122349,122937.61247612005,2.2577
4.87,-20664.0,122222,122808.41180805648,2.25436
4.875,-20661.0,122086,122678.755581737,2.2510399999999997
4.88,-20656.0,121956,122548.43686572564,2.24743
4.885,-20650.0,121837,122419.27099070945,2.24408
4.89,-20644.0,121726,122292.9117488782,2.24087
4.895,-20642.0,121595,122167.61431409753,2.23791
4.9,-20636.0,121457,122040.4936086116,2.23428
4.905,-20633.0,121319,121911.21742815664,2.2307799999999998
4.911,-20628.0,121194,121781.50065044063,2.22703
4.915,-20624.0,121080,121653.80808565523,2.22382
4.92,-20619.0,120944,121526.64898891684,2.22089
4.925,-20612.0,120807,121397.63921306112,2.21725
4.931,-20608.0,120671,121267.14542639618,2.2136199999999997
4.936,-20602.0,120535,121135.56071375229,2.21029
4.941,-20597.0,120393,121002.5068372519,2.20681
4.946,-20590.0,120262,120868.77019286303,2.20322
4.951,-20586.0,120140,120736.46731845068,2.19989
4.956,-20582.0,120017,120606.10665181596,2.19697
4.96,-20576.0,119897,120477.50151676609,2.19388
4.965,-20572.0,119775,120350.40315940432,2.19094
4.969,-20567.0,119656,120224.61211053684,2.18812
4.973,-20564.0,119526,120099.07685247585,2.18518
4.978,-20558.0,119404,119973.44951678837,2.18213
4.982,-20553.0,119277,119848.04553601172,2.1791899999999997
4.987,-20547.0,119142,119721.53283634281,2.17611
4.991,-20543.0,119005,119593.14045243878,2.1731599999999998
4.996,-20537.0,118873,119463.53798881877,2.17021
5.0,-20532.0,118727,119332.0736255681,2.16725
5.005,-20528.0,118586,119198.22468547597,2.16403
5.009,-20520.0,118431,119061.57204746231,2.16095
5.014,-20514.0,118276,118921.28431349105,2.15773
5.019,-20510.0,118120,118777.98262869743,2.1545199999999998
5.024,-20505.0,117974,118633.15570477092,2.15145
5.028,-20500.0,117788,118484.13383645394,2.14852
5.034,-20493.0,117623,118329.86595241452,2.14478
5.038,-20485.0,117421,118169.80641578553,2.14158
5.044,-20481.0,117207,118000.24860988301,2.13785
5.05,-20469.0,117013,117823.86689759942,2.13401
5.055,-20465.0,116801,117642.21140098936,2.1307
5.06,-20456.0,116601,117455.73261665388,2.12701
5.065,-20451.0,116402,117266.67398631872,2.12372
5.07,-20442.0,116189,117074.25882416005,2.1205499999999997
5.075,-20438.0,115956,116875.78399955599,2.11726
5.081,-20429.0,115733,116671.45945956458,2.11358
5.086,-20423.0,115490,116461.45355519843,2.1103
5.091,-20416.0,115268,116246.99097765119,2.1066599999999998
5.096,-20408.0,115024,116028.85564815889,2.10343
5.102,-20401.0,114819,115809.45930969695,2.09992
5.107,-20394.0,114595,115591.03306492821,2.0968299999999997
5.112,-20387.0,114371,115371.50251235084,2.09336
5.117,-20380.0,114152,115151.5817603339,2.0899
5.122,-20372.0,113928,114931.34811767013,2.08659
5.128,-20364.0,113710,114710.96263942057,2.08305
5.133,-20358.0,113478,114489.66290279567,2.07978
5.139,-20348.0,113269,114268.52161507338,2.07599
5.144,-20340.0,113097,114053.45117400563,2.07259
5.149,-20334.0,112927,113847.11224879799,2.06983
5.153,-20326.0,112727,113645.00112706528,2.06696
5.159,-20319.0,112521,113442.71389512127,2.06346
5.165,-20310.0,112360,113244.14890896632,2.0600899999999998
5.169,-20303.0,112184,113051.54058893691,2.05735
5.174,-20296.0,112009,112862.32187799824,2.05423
5.179,-20286.0,111795,112672.05680450716,2.05111
5.185,-20277.0,111635,112482.43862812629,2.04724
5.19,-20271.0,111444,112295.6176345736,2.04438
5.195,-20260.0,111249,112107.57241699484,2.04088
5.201,-20251.0,111069,111919.63522138774,2.03725
5.206,-20242.0,110888,111733.17153023908,2.03383
5.212,-20233.0,110717,111548.78097207946,2.0303999999999998
5.217,-20224.0,110560,111368.43032088818,2.02723
5.222,-20216.0,110416,111193.99387041728,2.0242
5.226,-20211.0,110234,111021.82328219443,2.02154
5.232,-20198.0,110085,110850.9743133031,2.0178599999999998
5.236,-20194.0,109924,110683.26544285163,2.01507
5.241,-20184.0,109749,110515.49889196383,2.01177
5.246,-20174.0,109572,110346.10107781284,2.00835
5.252,-20166.0,109405,110176.18770206407,2.00479
5.257,-20157.0,109229,110005.95997423536,2.0015199999999997
5.263,-20146.0,109050,109834.29141762745,1.99816
5.268,-20137.0,108885,109662.5571933483,1.99453
5.274,-20129.0,108709,109491.06750142707,1.9912699999999999
5.279,-20120.0,108521,109317.49544047433,1.98763
5.285,-20108.0,108347,109142.45170903164,1.98399
5.291,-20099.0,108177,108968.01102100583,1.98061
5.296,-20089.0,108005,108794.2520239579,1.97721
5.302,-20081.0,107853,108622.82279413572,1.97383
5.307,-20071.0,107695,108454.64862773666,1.9705599999999999
5.311,-20063.0,107544,108289.18367408644,1.96767
5.316,-20055.0,107391,108126.38648262565,1.96464
5.321,-20047.0,107237,107965.43130982242,1.96173
5.326,-20038.0,107084,107805.95320323396,1.9585599999999999
5.33,-20031.0,106914,107646.0745062733,1.9556499999999999
5.335,-20021.0,106739,107483.69519654379,1.95235
5.341,-20012.0,106562,107318.61726909589,1.9488999999999999
5.346,-20004.0,106362,107148.89881178239,1.94557
5.352,-19992.0,106199,106976.84612035798,1.9417
5.357,-19983.0,106023,106805.2991843814,1.93847
5.362,-19975.0,105850,106633.16716859324,1.93535
5.367,-19966.0,105676,106460.76411907923,1.9321
5.372,-19959.0,105487,106286.55872392215,1.9289699999999999
5.377,-19950.0,105309,106110.51182258465,1.92556
5.382,-19942.0,105116,105932.59201326397,1.92239
5.387,-19933.0,104927,105752.0806734389,1.91882
5.392,-19924.0,104759,105571.9678330424,1.9156499999999999
5.396,-19919.0,104570,105392.17453883517,1.91273
5.401,-19910.0,104385,105210.95340627631,1.90953
5.406,-19902.0,104187,105027.69575917593,1.90634
5.411,-19895.0,103978,104840.4275684752,1.90299
5.416,-19885.0,103774,104649.34904949443,1.89951
5.421,-19878.0,103553,104454.02637055668,1.89629
5.426,-19869.0,103342,104254.60696936189,1.89268
5.431,-19863.0,103150,104054.77534670923,1.88946
5.435,-19856.0,102928,103853.52347958015,1.88651
5.44,-19848.0,102726,103650.14212406032,1.88314
5.445,-19841.0,102492,103443.86442979191,1.88017
5.45,-19833.0,102248,103231.10358435569,1.8766699999999998
5.455,-19826.0,101999,103011.65812319877,1.87319
5.46,-19817.0,101748,102786.15900262655,1.86971
5.465,-19810.0,101478,102553.72528538507,1.86636
5.47,-19802.0,101186,102311.66930755581,1.86287
5.476,-19793.0,100858,102056.15182825735,1.8591
5.482,-19785.0,100548,101788.05678851441,1.85494
5.488,-19776.0,100239,101511.7583349092,1.85131
5.493,-19771.0,99903,101226.30613731295,1.84768
5.498,-19762.0,99598,100933.91004636922,1.84404
5.503,-19758.0,99257,100635.45051446979,1.84066
5.509,-19746.0,98916,100328.56259467779,1.83699
5.514,-19740.0,98637,100021.05808977714,1.83331
5.519,-19734.0,98359,99719.30014171638,1.8303
5.523,-19729.0,98051,99419.27737398377,1.82701
5.528,-19720.0,97758,99119.16005396147,1.82357
5.533,-19715.0,97471,98821.04724167941,1.81998
5.539,-19708.0,97161,98522.85771730602,1.8165099999999998
5.544,-19701.0,96922,98229.36171205278,1.8124799999999999
5.549,-19695.0,96690,97947.35624393557,1.80941
5.553,-19690.0,96428,97672.28628162794,1.8062
5.559,-19682.0,96168,97400.00394966987,1.80243
5.564,-19677.0,95968,97136.09886203133,1.7988
5.568,-19670.0,95730,96881.09065573582,1.79571
5.574,-19665.0,95497,96629.94753924983,1.7919399999999999
5.579,-19659.0,95277,96383.68687361355,1.78817
5.584,-19653.0,95067,96143.61976972042,1.7846899999999999
5.589,-19647.0,94883,95912.08539414997,1.78094
5.594,-19644.0,94690,95689.0772625589,1.7777399999999999
5.599,-19635.0,94521,95474.39204896805,1.77413
5.604,-19631.0,94360,95269.55078565248,1.7710599999999999
5.608,-19626.0,94199,95073.39563204428,1.7680099999999999
5.613,-19620.0,94044,94884.80001995196,1.7649599999999999
5.617,-19617.0,93897,94703.6530894544,1.76178
5.621,-19613.0,93753,94529.56875536981,1.75888
5.626,-19609.0,93610,94361.54398392311,1.75584
5.63,-19605.0,93466,94198.37821605487,1.75294
5.634,-19599.0,93327,94039.50500780661,1.74976
5.639,-19594.0,93191,93884.86639540715,1.74673
5.643,-19589.0,93057,93734.11870970328,1.7437099999999999
5.648,-19587.0,92925,93586.88730828087,1.7407
5.652,-19582.0,92798,93443.16896479458,1.73783
5.656,-19578.0,92671,93302.76296576792,1.73484
5.66,-19573.0,92544,93165.01304846602,1.73183
5.665,-19571.0,92421,93029.78922580804,1.72884
5.669,-19567.0,92299,92897.08632775731,1.72599
5.674,-19562.0,92177,92766.50395588727,1.72301
5.678,-19558.0,92058,92637.91916760744,1.7200499999999999
5.682,-19553.0,91939,92511.23337849471,1.71711
5.687,-19550.0,91821,92386.16940994318,1.71415
5.691,-19545.0,91703,92262.5049997339,1.71119
5.696,-19542.0,91578,92139.26941623051,1.70824
5.7,-19540.0,91465,92016.87301344874,1.70516
5.705,-19537.0,91346,91895.7439066364,1.7022
5.709,-19532.0,91217,91774.04600022065,1.6989999999999998
5.714,-19526.0,91093,91651.39667250581,1.6958099999999998
5.719,-19524.0,90966,91528.1825514813,1.69247
5.724,-19519.0,90842,91404.51553758697,1.6891399999999999
5.729,-19515.0,90713,91280.28723448123,1.68579
5.734,-19511.0,90592,91155.90603788254,1.6823
5.739,-19507.0,90471,91032.1947454421,1.67898
5.744,-19502.0,90345,90908.52531560276,1.67579
5.749,-19499.0,90222,90784.69132792477,1.6723
5.754,-19495.0,90098,90660.9235120081,1.66896
5.759,-19492.0,89979,90537.60501019322,1.66548
5.764,-19488.0,89860,90415.14211740278,1.66225
5.769,-19485.0,89724,90291.68124092022,1.6589099999999999
5.775,-19482.0,89587,90165.63697042038,1.65517
5.78,-19476.0,89477,90040.09678696128,1.6514099999999998
5.785,-19475.0,89372,89918.13083929778,1.64848
5.789,-19471.0,89264,89799.2291034743,1.6455199999999999
5.794,-19469.0,89159,89682.78447836748,1.64256
5.798,-19463.0,89051,89568.31014558674,1.6396199999999999
5.802,-19460.0,88937,89454.52416969655,1.63668
5.807,-19460.0,88820,89340.39860045679,1.6335799999999998
5.812,-19458.0,88698,89225.2082148393,1.6303699999999999
5.817,-19453.0,88568,89107.87615972327,1.62689
5.822,-19448.0,88446,88988.82675628044,1.6235
5.827,-19446.0,88329,88869.68807778409,1.62026
5.831,-19444.0,88214,88751.1712542183,1.61716
5.836,-19441.0,88103,88633.74745879779,1.61414
5.84,-19439.0,87987,88517.10107066245,1.6111199999999999
5.844,-19436.0,87856,88399.09680138851,1.6080999999999999
5.849,-19431.0,87720,88278.02241946492,1.60459
5.854,-19429.0,87585,88154.08994241057,1.60107
5.859,-19425.0,87449,88027.8656341965,1.5975199999999998
5.864,-19423.0,87308,87899.20918791152,1.5940599999999998
5.869,-19420.0,87167,87768.10715831896,1.59046
5.874,-19415.0,87023,87634.74689039309,1.5868099999999998
5.879,-19413.0,86875,87498.88235842086,1.58314
5.884,-19410.0,86740,87361.90129170855,1.5794899999999998
5.889,-19407.0,86608,87225.6099160561,1.57625
5.893,-19405.0,86474,87089.97064866521,1.5730199999999999
5.898,-19403.0,86340,86954.65616334765,1.5697999999999999
5.902,-19400.0,86202,86819.20585950463,1.56659
5.906,-19397.0,86065,86683.34945683279,1.5634
5.911,-19396.0,85928,86547.26647739053,1.56025
5.915,-19393.0,85766,86408.52523256773,1.5570899999999999
5.92,-19390.0,85607,86265.47300488834,1.55355
5.925,-19389.0,85438,86118.27047142983,1.55006
5.93,-19383.0,85273,85967.1455380836,1.5464499999999999
5.935,-19382.0,85105,85812.97439882054,1.54315
5.94,-19380.0,84937,85656.06339778333,1.53965
5.945,-19380.0,84760,85496.06380520067,1.5362799999999999
5.95,-19378.0,84572,85331.60628890625,1.53253
5.956,-19374.0,84388,85162.88063883362,1.5292299999999999
5.961,-19371.0,84196,84990.33623206135,1.52589
5.966,-19368.0,83999,84813.44184362699,1.52244
5.971,-19367.0,83798,84632.16775094402,1.5191299999999999
5.976,-19363.0,83595,84446.78730978644,1.51568
5.981,-19361.0,83381,84256.82627470196,1.51234
5.986,-19359.0,83166,84062.00342393879,1.50901
5.991,-19354.0,82947,83862.78669542895,1.5056399999999999
5.996,-19354.0,82713,83658.16443178128,1.50226
6.001,-19351.0,82505,83450.29730692395,1.4987599999999999
6.006,-19350.0,82309,83243.59261413003,1.49566
6.01,-19347.0,82117,83039.4050558131,1.49267
6.014,-19345.0,81925,82837.63217400409,1.48972
6.019,-19342.0,81736,82638.09274718032,1.4868899999999998
6.023,-19341.0,81547,82440.64145857886,1.4839
6.027,-19338.0,81358,82244.86459298462,1.4808999999999999
6.032,-19337.0,81166,82050.13321353737,1.47792
6.036,-19336.0,80980,81856.53737141016,1.4747999999999999
6.041,-19332.0,80803,81665.3380343965,1.47179
6.045,-19331.0,80611,81475.46601260749,1.46878
6.05,-19330.0,80437,81286.9555194483,1.46553
6.054,-19327.0,80261,81101.12181105546,1.46251
6.059,-19324.0,80089,80917.6326721748,1.4595
6.063,-19323.0,79924,80737.11327674791,1.4565
6.068,-19321.0,79761,80559.8668089268,1.45351
6.072,-19319.0,79595,80385.14575231656,1.4506299999999999
6.076,-19317.0,79430,80212.25163004344,1.44749
6.081,-19315.0,79267,80041.11966779885,1.4445299999999999
6.085,-19313.0,79108,79871.99511430465,1.44153
6.09,-19311.0,78944,79704.38118580414,1.43853
6.094,-19311.0,78771,79536.59170318702,1.4354
6.099,-19307.0,78610,79368.9586378833,1.43202
6.104,-19306.0,78433,79201.05474679045,1.42901
6.109,-19303.0,78271,79032.83462445735,1.4254699999999998
6.113,-19301.0,78109,78865.84687229089,1.42234
6.118,-19298.0,77933,78698.46044079545,1.41919
6.123,-19298.0,77755,78529.16930801189,1.41563
6.129,-19296.0,77560,78356.46864508989,1.41195
6.134,-19291.0,77387,78181.52928569664,1.4079899999999999
6.14,-19290.0,77210,78006.577911801,1.40442
6.145,-19290.0,77019,77829.83376659587,1.40089
6.15,-19286.0,76863,77653.73237205592,1.39692
6.155,-19283.0,76686,77479.53326682087,1.39363
6.161,-19283.0,76508,77304.6801673372,1.38983
6.166,-19280.0,76331,77129.30264710168,1.38628
6.171,-19277.0,76162,76954.3961762848,1.38274
6.177,-19277.0,75996,76780.95712253565,1.37908
6.182,-19276.0,75845,76610.4778890557,1.37567
6.186,-19274.0,75682,76442.66924697581,1.3725399999999999
6.191,-19271.0,75538,76277.69552399885,1.36917
6.196,-19268.0,75390,76116.48099559956,1.36619
6.2,-19267.0,75243,75957.9836767251,1.3632
6.205,-19264.0,75065,75798.69332122826,1.3601
6.21,-19263.0,74901,75637.08297654553,1.3564699999999998
6.215,-19262.0,74742,75475.4944940526,1.3531
6.22,-19260.0,74577,75313.8244790959,1.3498899999999998
6.225,-19256.0,74404,75150.70220091901,1.34656
6.23,-19255.0,74255,74988.000401982,1.34296
6.235,-19253.0,74083,74825.73483744322,1.34005
6.24,-19252.0,73912,74661.63968786433,1.33649
6.245,-19250.0,73727,74494.78962095214,1.33319
6.25,-19247.0,73559,74326.02764796949,1.32965
6.255,-19247.0,73367,74155.03912565444,1.32638
6.261,-19243.0,73175,73979.88767584864,1.32272
6.266,-19241.0,72992,73802.28965280106,1.3191899999999999
6.271,-19239.0,72803,73623.02697668356,1.3157899999999998
6.277,-19236.0,72595,73439.95287970173,1.31238
6.282,-19235.0,72405,73253.7234416019,1.3087
6.287,-19234.0,72198,73065.06288179674,1.30528
6.293,-19232.0,71981,72871.77816377374,1.30173
6.298,-19229.0,71780,72675.37983421194,1.2981699999999998
6.304,-19228.0,71567,72476.88103432737,1.29461
6.309,-19225.0,71366,72276.69792264923,1.2913
6.314,-19224.0,71183,72078.13610106194,1.2879999999999998
6.318,-19223.0,70997,71882.360296933,1.2852299999999999
6.322,-19220.0,70805,71687.92695817955,1.28232
6.327,-19220.0,70617,71494.37198067462,1.27942
6.331,-19218.0,70420,71301.02602201756,1.27651
6.335,-19216.0,70209,71105.56921698122,1.27375
6.34,-19215.0,69982,70905.44788453737,1.2705899999999999
6.345,-19213.0,69731,70697.62366339621,1.26743
6.35,-19211.0,69490,70482.23581433344,1.2639999999999998
6.355,-19208.0,69225,70259.39600689485,1.26072
6.36,-19206.0,68966,70028.79753323577,1.2572999999999999
6.365,-19207.0,68728,69794.65229541055,1.25415
6.37,-19205.0,68485,69559.24801171757,1.2512599999999998
6.374,-19203.0,68223,69320.45661606344,1.24838
6.379,-19201.0,67912,69072.21288851935,1.24524
6.384,-19198.0,67588,68810.24766813996,1.2417099999999999
6.389,-19197.0,67282,68537.77486017635,1.2381799999999998
6.394,-19194.0,66942,68255.2912838169,1.23502
6.399,-19195.0,66599,67961.11499854556,1.2316099999999999
6.405,-19191.0,66304,67662.02048115291,1.22819
6.409,-19190.0,66011,67363.93532192269,1.22529
6.413,-19188.0,65728,67067.8482985322,1.22237
6.418,-19186.0,65454,66775.2457279846,1.21946
6.422,-19186.0,65181,66486.42788011424,1.21654
6.427,-19185.0,64922,66202.13084927558,1.2136
6.431,-19182.0,64665,65923.04395330913,1.2106599999999998
6.435,-19180.0,64413,65648.8283694258,1.20785
6.44,-19179.0,64149,65377.825520074446,1.20491
6.444,-19177.0,63868,65106.52604572191,1.20156
6.45,-19177.0,63604,64834.98871559854,1.19808
6.455,-19173.0,63350,64565.935360996256,1.19461
6.46,-19171.0,63133,64303.529810245505,1.1912699999999998
6.464,-19172.0,62920,64050.51654848049,1.18819
6.469,-19169.0,62720,63806.71878973669,1.18526
6.473,-19167.0,62504,63570.01351045655,1.1823199999999998
6.478,-19166.0,62282,63336.81611362769,1.17899
6.484,-19164.0,62077,63107.52129023914,1.17552
6.488,-19162.0,61878,62883.63429072395,1.17219
6.493,-19159.0,61684,62665.17337760213,1.16886
6.498,-19158.0,61489,62451.459752864,1.16553
6.504,-19156.0,61302,62242.246295808254,1.16222
6.509,-19156.0,61144,62040.30674218517,1.15878
6.513,-19154.0,60989,61847.3699617026,1.1560199999999998
6.517,-19152.0,60819,61660.463509600566,1.1531099999999999
6.522,-19149.0,60672,61479.18512431721,1.14983
6.527,-19148.0,60529,61305.09444328201,1.1469399999999998
6.531,-19146.0,60383,61136.86645602772,1.14404
6.535,-19144.0,60245,60973.83492429193,1.14115
6.54,-19144.0,60087,60813.78153515178,1.13827
6.545,-19142.0,59926,60653.837786984965,1.13499
6.55,-19139.0,59776,60494.7744624458,1.13158
6.555,-19139.0,59620,60336.91244229787,1.1282899999999998
6.56,-19137.0,59478,60180.80622190142,1.12485
6.565,-19135.0,59332,60027.09856282717,1.12167
6.57,-19133.0,59203,59876.602068171356,1.11836
6.574,-19132.0,59079,59730.859911538886,1.11544
6.579,-19131.0,58958,59589.722638686624,1.11252
6.583,-19129.0,58818,59450.69288993368,1.1096
6.588,-19127.0,58684,59312.06528790309,1.10629
6.593,-19124.0,58545,59173.8592199081,1.1031
6.598,-19123.0,58408,59035.69397941388,1.0996299999999999
6.603,-19121.0,58272,58897.85866694929,1.09618
6.608,-19120.0,58148,58761.57573638503,1.09286
6.613,-19120.0,58018,58627.131999018886,1.08967
6.618,-19117.0,57886,58493.37055678531,1.08635
6.623,-19115.0,57755,58360.05716585893,1.08277
6.628,-19113.0,57628,58227.598371355285,1.07944
6.633,-19111.0,57502,58096.32017108793,1.07612
6.638,-19109.0,57375,57965.98865822388,1.07279
6.643,-19106.0,57248,57836.31720586084,1.0694599999999999
6.648,-19106.0,57123,57707.37316497272,1.06612
6.653,-19103.0,57013,57580.696490194336,1.06292
6.658,-19103.0,56902,57457.22484102879,1.05998
6.662,-19101.0,56789,57336.026027900356,1.05703
6.666,-19099.0,56673,57216.154426201116,1.05409
6.671,-19097.0,56560,57097.347080368054,1.0510099999999998
6.675,-19096.0,56440,56978.996880555045,1.04807
6.68,-19094.0,56314,56859.72543277865,1.0448499999999998
6.685,-19093.0,56184,56738.724628764154,1.04165
6.69,-19090.0,56054,56615.94084684947,1.03817
6.695,-19089.0,55940,56493.31235278881,1.0347
6.7,-19086.0,55827,56372.4924539847,1.0317699999999999
6.704,-19087.0,55716,56253.42000958373,1.0288499999999998
6.708,-19084.0,55595,56134.95629739344,1.02605
6.713,-19081.0,55457,56014.30600572465,1.02287
6.718,-19080.0,55331,55891.4070377118,1.01927
6.723,-19080.0,55198,55767.20023129088,1.01608
6.728,-19078.0,55073,55642.043766896444,1.01262
6.733,-19074.0,54936,55515.72954409109,1.00944
6.738,-19072.0,54804,55387.79350308581,1.00599
6.743,-19072.0,54672,55259.0522846973,1.00281
6.748,-19071.0,54532,55128.87291036503,0.9994999999999999
6.754,-19067.0,54404,54997.93656939469,0.99593
6.758,-19066.0,54287,54868.67168991189,0.99303
6.762,-19064.0,54165,54741.34149040983,0.99013
6.767,-19062.0,54047,54615.463596617876,0.9872399999999999
6.771,-19061.0,53914,54489.66057354557,0.98434
6.776,-19060.0,53775,54361.837260600674,0.9813299999999999
6.781,-19059.0,53633,54231.50236185375,0.97805
6.786,-19057.0,53487,54098.460046402346,0.97478
6.791,-19055.0,53338,53962.553282606925,0.97137
6.796,-19053.0,53184,53823.55708775677,0.9679899999999999
6.801,-19053.0,53027,53681.291054145615,0.96473
6.806,-19050.0,52889,53537.98803385068,0.96136
6.811,-19049.0,52729,53393.55629173123,0.95849
6.816,-19046.0,52557,53244.85130929024,0.9552499999999999
6.821,-19044.0,52377,53090.73846450561,0.9518599999999999
6.826,-19041.0,52190,52930.803249768935,0.9482299999999999
6.832,-19040.0,52030,52768.18049356919,0.94461
6.836,-19039.0,51875,52606.5726903838,0.9418899999999999
6.841,-19036.0,51692,52443.500298186715,0.93903
6.846,-19036.0,51500,52275.58815308978,0.93567
6.851,-19033.0,51310,52103.1016954519,0.93242
6.856,-19033.0,51112,51926.35283807872,0.92917
6.861,-19030.0,50902,51744.204811142285,0.9259199999999999
6.866,-19027.0,50695,51556.835763830866,0.92255
6.871,-19024.0,50507,51367.45950778872,0.9194199999999999
6.875,-19023.0,50315,51177.95967162964,0.9165699999999999
6.879,-19023.0,50121,50987.76636076621,0.9137199999999999
6.884,-19022.0,49928,50796.91790763642,0.9108499999999999
6.888,-19018.0,49735,50605.64317636724,0.90812
6.892,-19019.0,49540,50413.82849753751,0.90526
6.897,-19017.0,49325,50219.40145908239,0.90238
6.902,-19014.0,49097,50019.61055343236,0.89924
6.907,-19013.0,48881,49815.419440866826,0.89585
6.912,-19011.0,48657,49608.0961710544,0.8925699999999999
6.917,-19010.0,48448,49398.95474913741,0.8891499999999999
6.922,-19009.0,48240,49189.94040980697,0.8859899999999998
6.927,-19004.0,48054,48983.306427738,0.88269
6.931,-19005.0,47872,48781.15683403966,0.8797599999999999
6.936,-19003.0,47697,48583.692848142346,0.8768399999999998
6.94,-19001.0,47521,48390.58050671617,0.87392
6.944,-18998.0,47324,48198.778244395995,0.8709899999999999
6.949,-18998.0,47129,48006.1442996093,0.86764
6.954,-18994.0,46942,47813.83408234777,0.8642999999999998
6.959,-18993.0,46758,47622.87314861028,0.8609499999999999
6.964,-18991.0,46592,47435.074496499525,0.85785
6.968,-18991.0,46426,47251.59473187939,0.8548799999999999
6.973,-18989.0,46266,47072.17254837846,0.85191
6.977,-18987.0,46095,46895.50871635077,0.8489199999999999
6.982,-18983.0,45934,46720.95767049502,0.84579
6.986,-18982.0,45776,46549.38863349638,0.8428
6.991,-18980.0,45600,46378.72484314498,0.8397999999999999
6.995,-18979.0,45425,46207.10287220299,0.8363799999999999
7.0,-18978.0,45231,46032.92942430179,0.83297
7.006,-18973.0,45053,45856.412824738865,0.82914
7.011,-18974.0,44871,45679.2060717437,0.82572
7.016,-18971.0,44702,45502.337471498664,0.8220399999999999
7.021,-18969.0,44517,45325.4428374991,0.81877
7.027,-18966.0,44338,45147.53669594199,0.8149599999999999
7.032,-18966.0,44164,44969.909148086466,0.8114299999999999
7.037,-18963.0,44014,44795.37782932802,0.8079099999999999
7.042,-18963.0,43870,44626.30119040859,0.80491
7.046,-18958.0,43724,44461.99476820334,0.8019399999999999
7.05,-18959.0,43581,44301.61252023884,0.79897
7.055,-18955.0,43437,44144.57509053086,0.7961399999999998
7.059,-18955.0,43293,43990.12071925189,0.7931699999999999
7.063,-18952.0,43150,43837.836697627754,0.79019
7.068,-18951.0,43006,43687.29302219186,0.78721
7.072,-18949.0,42861,43537.946758141996,0.78436
7.076,-18947.0,42718,43389.65972990218,0.7813699999999999
7.081,-18946.0,42571,43242.02394858691,0.7783899999999999
7.085,-18944.0,42422,43094.31600595114,0.7754099999999999
7.09,-18941.0,42255,42944.56893550246,0.7724199999999999
7.095,-18941.0,42103,42792.88955266941,0.76904
7.099,-18938.0,41942,42640.255078527334,0.7659199999999999
7.104,-18936.0,41771,42484.97254146191,0.7626599999999999
7.109,-18934.0,41597,42326.278771219746,0.7591299999999999
7.114,-18931.0,41416,42163.85899122091,0.7556099999999999
7.12,-18929.0,41247,41998.94673808584,0.75194
7.125,-18927.0,41074,41832.828341853135,0.7486899999999999
7.13,-18925.0,40913,41666.5352766793,0.74532
7.134,-18924.0,40725,41498.61620142113,0.74207
7.14,-18921.0,40556,41328.60076610938,0.73844
7.145,-18919.0,40382,41158.29119940692,0.7351999999999999
7.149,-18917.0,40202,40986.65608154062,0.73197
7.154,-18916.0,40028,40813.95803913117,0.72848
7.159,-18912.0,39843,40639.91234965619,0.72526
7.164,-18911.0,39647,40462.60662760983,0.72191
7.17,-18909.0,39465,40282.98396089601,0.7182899999999999
7.175,-18908.0,39281,40102.69215544795,0.71495
7.179,-18905.0,39075,39919.48626902198,0.7118599999999999
7.185,-18902.0,38896,39734.43897374893,0.7082299999999999
7.189,-18901.0,38709,39549.79730162631,0.7052799999999999
7.194,-18900.0,38526,39365.084635307394,0.7020499999999998
7.198,-18899.0,38332,39179.62159837037,0.69909
7.203,-18895.0,38131,38991.7737218142,0.69587
7.208,-18893.0,37933,38801.617252509954,0.6926399999999999
7.212,-18890.0,37736,38610.00583623477,0.68954
