135644, 58856.10
135645, 58856.10
135647, 58856.10
135649, 58856.10
135651, 58856.10
135653, 58856.10
135657, 58856.10
135660, 58856.10
135661, 58856.10
135663, 58856.10
135666, 58856.10
135669, 58856.10
135670, 58856.10
135673, 58856.10
135676, 58856.10
135677, 58856.10
135679, 58856.10
135682, 58856.10
135685, 58856.10
135688, 58856.10
135691, 58856.10
135693, 58856.10
135695, 58856.10
135697, 57845.93
135699, 58856.10
135702, 58856.10
135705, 58856.10
135707, 58856.10
135709, 58856.10
135711, 58856.10
135713, 58856.10
135716, 58856.10
135718, 58856.10
135720, 58856.10
135722, 58856.10
135724, 58856.10
135726, 57701.62
135728, 57699.31
135729, 58856.10
135731, 58856.10
135733, 58856.10
135735, 57816.33
135737, 58856.10
135739, 57698.38
135740, 57689.59
135742, 57686.82
135744, 57686.82
135746, 57684.97
135748, 57683.12
135750, 57682.19
135751, 57680.34
135753, 58856.10
135755, 57678.03
135757, 57675.72
135759, 57674.79
135761, 57672.94
135762, 57671.09
135764, 58856.10
135766, 58856.10
135768, 58856.10
135770, 58856.10
135771, 58856.10
135773, 58856.10
135775, 58856.10
135777, 58856.10
135779, 58856.10
135781, 58856.10
135782, 58856.10
135784, 58856.10
135786, 58856.10
135788, 58856.10
135790, 58856.10
135792, 58856.10
135793, 58856.10
135795, 57646.58
135797, 57658.60
135799, 57642.88
135801, 58856.10
135802, 58856.10
135804, 58856.10
135806, 57638.25
135808, 58856.10
135810, 57634.55
135812, 58856.10
135813, 57631.31
135816, 57629.93
135817, 57627.61
135819, 57627.15
135821, 57625.76
135823, 57623.91
135825, 57623.45
135827, 57621.14
135828, 57619.75
135830, 57618.36
135832, 57616.51
135834, 57615.59
135836, 57644.26
135837, 58856.10
135839, 58856.10
135841, 57611.89
135843, 58856.10
135845, 57607.26
135847, 57605.41
135849, 57604.02
135850, 58856.10
135852, 58856.10
135854, 58856.10
135856, 58856.10
135858, 58856.10
135859, 58856.10
135861, 57594.77
135863, 57592.92
135865, 57592.00
135867, 58856.10
135869, 58856.10
135871, 58856.10
135872, 57896.35
135874, 57584.60
135876, 57584.14
135878, 57581.36
135880, 57580.43
135881, 57579.51
135883, 57576.73
135885, 57575.81
135887, 57574.42
135889, 57573.03
135891, 57572.11
135893, 57569.33
135894, 57569.33
135896, 57567.95
135898, 57565.17
135900, 57565.17
135902, 57563.78
135904, 57561.93
135905, 57560.55
135907, 57559.62
135909, 57558.23
135911, 57556.85
135913, 57554.53
135914, 57554.07
135916, 57553.15
135918, 57550.37
135920, 57549.91
135922, 58856.10
135924, 57550.37
135926, 58856.10
135927, 58856.10
135929, 57542.97
135931, 57541.58
135933, 57539.73
135935, 57546.21
135937, 57538.34
135938, 57535.57
135940, 57535.57
135942, 57533.26
135944, 57532.33
135946, 57531.41
135947, 57529.09
135949, 57527.71
135951, 57527.24
135953, 57524.47
135955, 57524.01
135957, 57522.62
135958, 57520.77
135960, 57520.31
135962, 57517.99
135964, 57516.61
135966, 57516.14
135968, 57514.29
135969, 57512.90
135971, 57512.44
135973, 57509.67
135975, 57509.20
135977, 57507.35
135979, 57505.50
135981, 57505.04
135982, 57503.19
135984, 57502.27
135986, 57501.34
135988, 57498.57
135990, 57498.10
135992, 57496.72
135993, 57494.87
135995, 57493.94
135997, 57492.55
135999, 57491.17
136001, 58856.10
136003, 58856.10
136006, 57487.00
136008, 57485.15
136010, 57483.30
136012, 57482.38
136014, 57480.06
136015, 57480.53
136017, 57478.21
136019, 57476.83
136021, 57475.44
136023, 57473.13
136025, 57472.66
136027, 57470.35
136029, 57469.89
136031, 57468.96
136033, 57466.19
136035, 57465.26
136037, 57464.34
136039, 57462.03
136041, 57462.03
136043, 57460.18
136044, 57458.33
136047, 57457.40
136049, 57455.09
136051, 57454.16
136053, 57451.85
136055, 57451.39
136057, 57450.00
136059, 57447.69
136061, 57447.23
136063, 57444.45
136065, 57443.52
136067, 57442.14
136070, 57440.75
136072, 57438.44
136074, 57437.51
136076, 57436.12
136078, 57434.27
136080, 57433.35
136082, 57431.04
136085, 56961.56
136087, 56961.56
136089, 56961.56
136091, 56961.56
136093, 57431.04
136095, 57429.19
136097, 56961.56
136099, 56961.56
136101, 56961.56
136103, 56961.56
136105, 56961.56
136106, 56961.56
136108, 56961.56
136111, 57426.87
136113, 57424.10
136116, 57407.45
136119, 57404.67
136122, 57402.82
136124, 57400.05
136126, 57400.05
136128, 57397.73
136130, 56961.56
136132, 56961.56
136134, 56961.56
136136, 56961.56
136137, 56961.56
136139, 56961.56
136141, 57388.95
136143, 57386.17
136145, 57385.25
136148, 57383.86
136151, 57381.55
136154, 57378.31
136156, 57377.84
136159, 57374.61
136161, 57374.14
136163, 57371.83
136167, 57369.52
136170, 56961.56
136172, 56961.56
136174, 57364.43
136175, 57363.04
136177, 57362.12
136179, 57359.34
136181, 57359.34
136183, 57357.49
136185, 56961.56
136187, 57354.72
136189, 57352.87
136190, 57351.94
136192, 57350.56
136194, 57348.24
136196, 57347.78
136198, 57346.39
136199, 57345.00
136201, 56961.56
136203, 56961.56
136205, 57340.84
136207, 57338.99
136209, 57336.68
136211, 57336.68
136213, 57335.29
136215, 57332.98
136218, 56961.56
136219, 56961.56
136222, 57327.89
136224, 57325.58
136226, 57325.12
136228, 57323.27
136231, 57320.49
136233, 57319.57
136235, 57317.25
136237, 57316.79
136238, 57314.48
136240, 57313.55
136242, 56961.56
136244, 56961.56
136246, 56961.56
136248, 56961.56
136250, 56961.56
136252, 56961.56
136254, 56961.56
136256, 56961.56
136259, 56961.56
136261, 56961.56
136263, 56961.56
136265, 56961.56
136267, 56961.56
136270, 56961.56
136272, 57288.58
136274, 57285.34
136277, 57285.34
136279, 57282.56
136281, 57281.18
136283, 57280.25
136285, 56961.56
136287, 57276.55
136289, 57274.24
136291, 57273.31
136294, 57271.00
136296, 57269.61
136298, 57267.76
136300, 57265.45
136302, 57264.06
136305, 57260.82
136307, 57260.36
136310, 57257.59
136312, 57256.66
136313, 57254.35
136315, 57253.42
136317, 57252.50
136319, 57250.19
136321, 57249.26
136323, 57247.87
136324, 57245.56
136326, 57244.63
136328, 57243.71
136330, 57240.93
136332, 57240.93
136333, 57239.08
136335, 57236.77
136337, 57236.31
136339, 57234.92
136341, 57232.61
136342, 57232.15
136344, 57229.37
136346, 57228.91
136348, 57227.52
136350, 57224.75
136352, 57224.75
136353, 57222.43
136355, 57205.78
136357, 56964.80
136359, 56965.73
136361, 56961.56
136363, 56961.56
136364, 56961.56
136366, 57204.86
136368, 57211.33
136370, 57209.02
136372, 57208.56
136374, 57206.24
136375, 57201.62
136377, 56962.03
136379, 57201.62
136381, 57200.23
136383, 57199.31
136385, 57196.53
136387, 56961.56
136388, 56961.56
136390, 56961.56
136392, 56961.56
136394, 56961.56
136396, 56961.56
136397, 56961.56
136399, 56961.56
136401, 56961.56
136403, 56967.11
136405, 57054.07
136407, 56961.56
136409, 56961.56
136411, 56961.56
136412, 57053.61
136414, 57172.94
136416, 57172.48
136418, 57171.09
136420, 57169.24
136422, 57167.85
136423, 57166.47
136425, 57163.69
136427, 57164.15
136429, 57162.30
136431, 57160.45
136432, 57159.53
136434, 57157.22
136436, 57156.29
136438, 57154.90
136440, 57152.59
136441, 57152.59
136443, 57150.74
136445, 57147.97
136447, 57147.50
136449, 57145.65
136451, 57144.73
136453, 57143.34
136454, 57140.56
136456, 56961.56
136458, 56961.56
136460, 56987.47
136462, 56988.39
136464, 56961.56
136466, 56983.77
136468, 56961.56
136470, 56976.37
136472, 56961.56
136474, 56961.56
136476, 56961.56
136477, 56961.56
136479, 56961.56
136481, 56961.56
136483, 56961.56
136485, 56961.56
136487, 56961.56
136489, 56961.56
136491, 56961.56
136492, 56961.56
136494, 56961.56
136496, 56961.56
136498, 56961.56
136500, 56961.56
136502, 56961.56
136504, 56961.56
136506, 56961.56
136508, 56961.56
136510, 56961.56
136512, 56961.56
136514, 56961.56
136516, 56961.56
136518, 56961.56
136521, 56961.56
136523, 56961.56
136525, 56961.56
136527, 56961.56
136529, 56961.56
136532, 56961.56
136534, 56961.56
136536, 56961.56
136539, 56961.56
136543, 56961.56
136545, 56961.56
136548, 56961.56
136550, 56961.56
136552, 57005.97
136554, 56961.56
136556, 56961.56
136559, 56961.56
136561, 56961.56
136564, 56961.56
136566, 56961.56
136568, 56992.55
136570, 56991.17
136572, 56961.56
136573, 56961.56
136575, 56961.56
136577, 56961.56
136579, 56961.56
136581, 56968.96
136583, 56968.96
136585, 56961.56
136586, 56961.56
136588, 56961.56
136590, 56961.56
136592, 56961.56
136594, 56961.56
136596, 56962.95
136598, 56961.56
136599, 56961.56
136601, 56961.56
136603, 56961.56
136605, 56961.56
136607, 56961.56
136609, 56961.56
136610, 56961.56
136612, 56961.56
136614, 56961.56
136616, 56961.56
136618, 56961.56
136620, 56961.56
136622, 56961.56
136624, 56961.56
136625, 56961.56
136627, 56961.56
136629, 56961.56
136631, 56961.56
136633, 56964.80
136635, 56961.56
136636, 56961.56
136638, 56962.03
136640, 56961.56
136642, 56961.56
136644, 56963.41
136646, 56965.26
136647, 56993.94
136649, 56992.55
136651, 56961.56
136653, 56975.90
136655, 56973.13
136657, 56961.56
136658, 56961.56
136660, 56968.96
136662, 56964.80
136664, 56963.41
136666, 56961.56
136668, 56962.95
136670, 56962.03
136671, 56961.56
136673, 56961.56
136675, 56961.56
136677, 56961.56
136679, 56961.56
136681, 56961.56
136683, 56961.56
136685, 56961.56
136687, 56961.56
136689, 56961.56
136690, 56961.56
136692, 56961.56
136694, 57018.92
136696, 56011.06
136698, 55062.86
136700, 55067.02
136702, 55060.09
136704, 55058.70
136706, 55055.92
136708, 55055.92
136710, 55054.07
136712, 55052.68
136713, 55051.30
136715, 55067.02
136717, 55067.02
136719, 55067.02
136721, 55067.02
136723, 55067.02
136725, 55067.02
136727, 55067.02
136728, 55067.02
136730, 55067.02
136732, 55067.02
136734, 55067.02
136736, 55067.02
136738, 55067.02
136740, 55067.02
136741, 55067.02
136743, 55067.02
136745, 55067.02
136747, 55067.02
136749, 55067.02
136751, 55067.02
136753, 55067.02
136755, 55020.77
136757, 55067.02
136759, 55018.46
136761, 55015.22
136762, 55015.22
136764, 55014.29
136766, 55011.52
136768, 55011.06
136770, 55010.13
136772, 55008.28
136774, 55006.89
136776, 55003.66
136778, 55067.02
136780, 55067.02
136782, 55063.32
136784, 55067.02
136786, 55067.02
136788, 55067.02
136790, 55061.47
136792, 55000.42
136793, 55067.02
136795, 55067.02
136797, 55067.02
136799, 55067.02
136801, 55067.02
136803, 55048.98
136804, 54984.23
136806, 55067.02
136808, 55067.02
136810, 54980.07
136812, 54978.22
136814, 54978.22
136815, 54975.44
136817, 55067.02
136819, 55067.02
136821, 55033.72
136823, 55067.02
136825, 54969.43
136826, 54966.65
136828, 54966.65
136830, 54964.80
136832, 54963.88
136834, 54962.49
136836, 54960.64
136838, 54958.79
136840, 54957.87
136842, 54955.55
136845, 54954.63
136847, 54951.39
136849, 54951.39
136851, 54948.15
136855, 54946.30
136858, 54943.99
136860, 54943.06
136862, 54940.29
136864, 54939.83
136866, 55067.02
136870, 54934.74
136873, 54931.96
136875, 54930.11
136877, 54928.73
136879, 54928.26
136881, 54925.95
136884, 54924.10
136887, 54921.33
136891, 54918.55
136893, 54917.62
136895, 54916.24
136897, 54913.46
136899, 54913.00
136901, 55067.02
136902, 54910.69
136904, 54908.84
136906, 54906.06
136908, 54905.60
136910, 54904.21
136912, 54902.36
136914, 54901.90
136917, 54897.27
136920, 55843.16
136923, 55777.48
136926, 56961.56
136928, 55777.94
136931, 55331.59
136934, 55067.02
136937, 55326.04
136939, 55795.51
136942, 55792.28
136944, 56961.56
136947, 56961.56
136950, 55783.03
136953, 56961.56
136956, 56961.56
136958, 55780.25
136960, 54865.36
136963, 54862.12
136967, 54859.35
136970, 54858.42
136973, 54856.11
136976, 54853.33
136977, 54851.48
136979, 54850.56
136981, 55067.02
136983, 54847.32
136986, 54845.93
136988, 54844.08
136990, 54843.16
136992, 54839.92
136993, 54839.46
136995, 54838.07
136999, 54835.76
137002, 54830.21
137005, 55067.02
137007, 53762.68
137009, 53879.70
137011, 52931.04
137013, 52930.11
137015, 52928.73
137017, 52926.41
137019, 52926.41
137020, 52924.10
137022, 52922.71
137024, 52921.79
137026, 52919.94
137028, 52918.55
137030, 52916.70
137033, 53172.48
137036, 53172.48
137039, 53172.48
137041, 52908.38
137043, 53172.48
137045, 52920.86
137048, 53172.48
137050, 53172.48
137054, 52899.59
137055, 53172.48
137057, 52895.89
137059, 52895.42
137062, 52891.26
137065, 52890.80
137068, 52888.49
137070, 52886.17
137074, 52884.32
137076, 52882.47
137078, 52880.62
137081, 52878.31
137084, 52876.46
137087, 52873.22
137089, 52872.76
137091, 52870.45
137093, 52869.52
137096, 52866.75
137099, 52865.82
137102, 52862.12
137104, 52861.66
137106, 52859.81
137108, 52858.42
137110, 52857.03
137112, 52854.72
137114, 52853.80
137118, 52850.56
137120, 52849.63
137122, 52846.86
137124, 53793.67
137126, 52845.93
137128, 52843.16
137130, 53172.48
137132, 53172.48
137133, 53139.18
137135, 52838.53
137137, 52894.96
137139, 52835.76
137141, 52833.91
137143, 52832.06
137145, 52831.13
137149, 52827.89
137151, 52826.97
137154, 52824.66
137157, 52821.88
137159, 52821.42
137161, 52819.57
137163, 52817.72
137166, 52814.94
137168, 52813.56
137171, 52811.24
137175, 52809.39
137177, 53172.48
137179, 53172.48
137182, 53172.48
137186, 52801.53
137189, 52799.22
137191, 52796.90
137194, 52795.98
137197, 52792.28
137199, 52791.82
137201, 52790.89
137204, 52788.12
137208, 52784.88
137210, 52784.42
137213, 52781.18
137215, 52780.72
137218, 52777.02
137222, 53663.69
137224, 55067.02
137226, 53719.66
137228, 52770.54
137230, 52769.15
137232, 52767.30
137234, 52766.84
137236, 52765.45
137238, 52763.60
137240, 52763.14
137242, 52760.83
137243, 52759.90
137245, 52758.98
137247, 52756.66
137250, 52755.28
137254, 52752.96
137257, 52750.19
137259, 52748.80
137261, 52747.88
137263, 52745.56
137266, 52744.18
137269, 53172.48
137271, 53172.48
137273, 53172.48
137275, 53172.48
137277, 53172.48
137279, 53172.48
137282, 53172.48
137285, 53172.48
137287, 52980.07
137289, 53172.48
137292, 53172.48
137294, 53172.48
137296, 53172.48
137298, 53172.48
137300, 53172.48
137302, 53172.48
137304, 53172.48
137305, 53172.48
137307, 53172.48
137309, 53172.48
137311, 53172.48
137313, 53172.48
137315, 53172.48
137318, 53172.48
137321, 52704.86
137324, 52702.55
137326, 52700.70
137328, 52698.85
137330, 53172.48
137332, 53172.48
137333, 53172.48
137335, 53172.48
137337, 53172.48
137339, 53172.48
137341, 53172.48
137343, 53172.48
137345, 53172.48
137347, 53172.48
137350, 53172.48
137353, 53172.48
137355, 53172.48
137357, 53172.48
137359, 53172.48
137361, 53172.48
137365, 53172.48
137368, 53172.48
137371, 53172.48
137372, 53172.48
137375, 53172.48
137378, 53172.48
137381, 53172.48
137384, 53172.48
137386, 53172.48
137388, 53172.48
137391, 53172.48
137393, 53172.48
137396, 53172.48
137400, 53172.48
137402, 53172.48
137404, 53172.48
137407, 53172.48
137409, 53172.48
137413, 53172.48
137416, 53172.48
137418, 53172.48
137420, 53172.48
137424, 53172.48
137426, 53172.48
137429, 53172.48
137432, 53172.48
137435, 53172.48
137436, 53172.48
137438, 53172.48
137440, 53172.48
137442, 53172.48
137444, 53172.48
137446, 53172.48
137448, 53172.48
137450, 52610.50
137451, 52609.12
137453, 52606.80
137455, 52605.88
137457, 52604.49
137459, 52602.64
137461, 52602.18
137463, 52598.94
137466, 52598.48
137467, 53172.48
137469, 53172.48
137471, 52594.31
137474, 52591.08
137476, 52591.08
137479, 52587.84
137481, 52586.45
137483, 52583.68
137485, 52583.21
137487, 52581.83
137490, 52579.05
137492, 52578.13
137495, 52575.35
137498, 52572.58
137500, 52571.65
137502, 52570.26
137504, 52567.95
137506, 52567.49
137507, 52566.10
137509, 52564.71
137512, 52562.86
137514, 52560.09
137516, 52559.62
137518, 52557.77
137520, 52556.85
137521, 52555.92
137523, 52552.69
137525, 52552.69
137527, 52550.84
137529, 52548.99
137531, 52548.06
137533, 52546.21
137536, 52543.44
137539, 52541.12
137541, 52539.27
137543, 52537.89
137546, 52536.04
137548, 52534.19
137550, 52532.80
137552, 52531.87
137554, 52529.10
137555, 52529.10
137557, 52526.78
137559, 52524.93
137561, 52524.01
137563, 52522.16
137566, 52520.31
137569, 52517.53
137572, 52515.68
137575, 52512.45
137576, 52512.45
137579, 52509.21
137582, 52507.82
137585, 52505.05
137588, 52501.81
137591, 52499.96
137593, 52497.65
137595, 52496.72
137598, 52494.41
137601, 52491.63
137604, 52488.39
137607, 52487.01
137609, 52485.16
137611, 52484.23
137614, 52480.53
137617, 52479.14
137619, 52476.37
137623, 52474.06
137625, 52472.67
137627, 52470.82
137630, 52467.58
137633, 52465.73
137636, 52463.88
137639, 52460.64
137641, 52459.72
137643, 52457.87
137646, 52455.55
137649, 52451.85
137653, 52450.00
137656, 52447.69
137658, 52446.30
137660, 52443.53
137662, 52442.60
137663, 52440.75
137665, 53172.48
137667, 52439.37
137669, 52436.59
137671, 52435.20
137673, 52433.82
137675, 52431.50
137677, 53172.48
137679, 53172.48
137682, 53172.48
137685, 52423.64
137688, 52422.25
137690, 52419.94
137692, 52419.01
137694, 52415.78
137697, 52415.31
137700, 52411.15
137702, 52410.23
137704, 52407.91
137706, 52407.45
137708, 52406.06
137710, 52403.75
137713, 52401.44
137716, 52398.66
137718, 52397.28
137721, 52395.89
137723, 52393.58
137725, 52391.72
137728, 52388.95
137731, 52386.64
137734, 52385.25
137736, 52382.47
137739, 52380.62
137741, 52379.24
137743, 52377.39
137746, 52375.07
137749, 52372.30
137752, 52370.45
137754, 52368.60
137756, 52366.75
137758, 52364.90
137762, 52362.59
137764, 52359.81
137768, 52357.96
137770, 52355.65
137772, 52354.72
137774, 52352.41
137776, 52351.48
137778, 52350.10
137779, 52347.78
137781, 52346.86
137783, 52345.47
137786, 52344.08
137787, 52342.23
137790, 52339.46
137791, 53172.48
137793, 53172.48
137795, 53172.48
137797, 53172.48
137799, 53172.48
137801, 53172.48
137803, 53172.48
137805, 53172.48
137807, 53172.48
137809, 53172.48
137811, 53172.48
137813, 52810.78
137815, 53172.48
137817, 53172.48
137819, 53172.48
137821, 53202.09
137823, 53202.09
137825, 52312.17
137826, 52312.17
137828, 52310.78
137830, 52308.01
137832, 52307.54
137835, 52304.77
137837, 52303.84
137839, 52300.61
137841, 52300.61
137843, 52298.76
137845, 52295.98
137847, 52296.44
137849, 52294.13
137851, 52292.28
137853, 52291.82
137855, 52289.50
137857, 52288.12
137859, 52286.73
137861, 52285.34
137863, 52283.49
137865, 52281.18
137867, 52280.25
137869, 52278.40
137871, 52277.48
137873, 52277.02
137874, 52274.24
137876, 52273.32
137878, 52271.93
137880, 52270.08
137882, 52269.15
137884, 52268.23
137885, 52265.45
137887, 52265.45
137889, 52262.68
137891, 52261.75
137893, 52260.83
137895, 52258.05
137897, 52257.59
137899, 52255.74
137901, 52254.35
137903, 52252.96
137905, 52251.11
137907, 52250.19
137909, 52247.88
137911, 52246.49
137913, 52245.56
137915, 52243.25
137917, 52242.33
137919, 52240.94
137920, 52238.63
137922, 52238.16
137924, 52235.85
137926, 52234.93
137928, 52234.00
137930, 52232.15
137932, 52231.23
137934, 52229.38
137935, 52227.99
137937, 52227.06
137939, 52225.21
137941, 52224.29
137943, 52222.90
137945, 53172.48
137947, 53172.48
137949, 53172.48
137951, 53172.48
137953, 53172.48
137955, 53172.48
137957, 53172.48
137958, 53172.48
137960, 53172.48
137962, 53172.48
137964, 53172.48
137966, 53172.48
137968, 53172.48
137970, 53172.48
137972, 53172.48
137974, 53172.48
137975, 53172.48
137977, 53172.48
137979, 53172.48
137981, 53172.48
137983, 53172.48
137985, 53172.48
137987, 53172.48
137989, 53172.48
137990, 53172.48
137992, 53172.48
137994, 53172.48
137996, 53172.48
137998, 53172.48
138000, 53172.48
138002, 53172.48
138004, 53172.48
138006, 52204.86
138007, 52174.80
138009, 53172.48
138011, 53172.48
138014, 53172.48
138016, 52196.54
138019, 52166.47
138020, 52164.16
138022, 52164.16
138024, 52162.31
138026, 53172.48
138028, 53172.48
138030, 53172.48
138032, 53172.48
138035, 53172.48
138037, 52213.19
138039, 53172.48
138041, 53172.48
138043, 53172.48
138046, 53172.48
138048, 53172.48
138050, 53172.48
138054, 52196.07
138055, 52168.78
138058, 52169.25
138061, 53172.48
138064, 53172.48
138066, 53172.48
138069, 53172.48
138071, 52188.21
138073, 52188.67
138075, 52183.58
138078, 53172.48
138080, 53172.48
138083, 53172.48
138086, 52192.37
138088, 52194.22
138090, 52196.07
138092, 52212.26
138094, 53172.48
138096, 53172.48
138098, 52202.55
138099, 52203.01
138101, 52204.86
138103, 52205.32
138105, 52207.64
138107, 52209.02
138109, 52209.95
138110, 52212.26
138112, 52212.72
138114, 53172.48
138116, 52216.89
138118, 52216.89
138120, 52219.66
138122, 52221.05
138124, 52221.97
138126, 53172.48
138129, 52699.77
138132, 52228.45
138134, 52229.84
138136, 52232.61
138139, 52233.54
138141, 52228.91
138143, 52237.24
138146, 52240.94
138148, 52225.68
138150, 52226.60
138152, 52244.18
138155, 52246.49
138156, 52233.54
138158, 52249.26
138160, 52251.11
138162, 52252.50
138164, 52253.43
138166, 52256.66
138168, 52256.20
138170, 52258.52
138172, 52256.66
138174, 52257.59
138175, 53172.95
138177, 53172.95
138179, 52265.92
138181, 53178.50
138183, 52268.69
138185, 52270.08
138187, 53172.48
138190, 53187.75
138192, 53194.68
138194, 53172.48
138197, 53172.48
138200, 53200.23
138202, 53172.48
138206, 53172.48
138208, 53172.48
138210, 53174.33
138211, 53172.48
138213, 53172.48
138215, 53173.87
138217, 53172.48
138219, 53172.48
138221, 53172.48
138223, 53172.48
138225, 53172.48
138227, 53172.95
138229, 53172.48
138231, 53180.35
138233, 53179.88
138235, 53184.05
138237, 53185.90
138240, 52314.94
138241, 52317.26
138244, 52317.26
138246, 52320.49
138248, 52321.42
138251, 53172.48
138254, 53172.48
138256, 53172.48
138258, 53172.48
138260, 53172.48
138263, 53172.48
138265, 53172.48
138268, 53172.48
138271, 53172.48
138273, 53172.48
138275, 53172.48
138278, 53172.48
138280, 53172.48
138284, 53172.48
138286, 53172.48
138289, 53172.48
138291, 53172.48
138294, 53172.48
138296, 53172.48
138299, 53172.48
138301, 53172.48
138303, 53172.48
138306, 53172.48
138308, 53172.48
138310, 53172.48
138312, 53172.48
138314, 53172.48
138315, 53172.48
138317, 53172.48
138319, 53172.48
138321, 53172.48
138323, 53172.48
138325, 53172.48
138327, 53172.48
138330, 53172.48
138332, 53172.48
138335, 53172.48
138338, 53172.48
138340, 53172.48
138342, 53172.48
138344, 53172.48
138346, 53172.48
138349, 53172.48
138351, 53172.48
138354, 53172.48
138356, 53172.48
138358, 53172.48
138360, 53172.48
138362, 53172.48
138364, 53172.48
138366, 53172.48
138368, 53172.48
138369, 53172.48
138371, 53172.48
138373, 53172.48
138375, 53172.48
138377, 53172.48
138379, 53172.48
138381, 53172.48
138383, 53172.48
138385, 53172.48
138387, 53172.48
138389, 53172.48
138391, 53172.48
138393, 53172.48
138396, 53172.48
138399, 53172.48
138401, 53172.48
138402, 53172.48
138404, 53172.48
138406, 53172.48
138408, 53172.48
138410, 53172.48
138413, 53172.48
138415, 53172.48
138418, 53172.48
138420, 53172.48
138422, 53172.48
138424, 53172.48
138426, 53172.48
138428, 53172.48
138430, 53172.48
138432, 53172.48
138434, 53172.48
138436, 53172.48
138438, 53172.48
138440, 53172.48
138441, 53172.48
138444, 53172.48
138446, 53172.48
138448, 53172.48
138450, 53172.48
138453, 53172.48
138455, 53172.48
138457, 53172.48
138460, 53172.48
138463, 53172.48
138465, 53172.48
138468, 53172.48
138471, 53172.48
138473, 53172.48
138475, 53172.48
138478, 53172.48
138480, 53172.48
138482, 53172.48
138484, 53172.48
138487, 53172.48
138489, 53172.48
138491, 53172.48
138492, 53172.48
138494, 53172.48
138496, 53172.48
138498, 53172.48
138500, 53172.48
138502, 53172.48
138504, 53172.48
138506, 53172.48
138508, 53172.48
138510, 53172.48
138513, 53172.48
138515, 53172.48
138517, 53172.48
138519, 53172.48
138522, 53172.48
138524, 53172.48
138526, 53172.48
138528, 53172.48
138530, 53172.48
138532, 53172.48
138534, 53172.48
138536, 53172.48
138537, 53172.48
138539, 53172.48
138541, 53172.48
138543, 53172.48
138545, 53172.48
138547, 53172.48
138548, 53172.48
138550, 53172.48
138552, 53172.48
138555, 53172.48
138556, 53172.48
138559, 53172.48
138561, 53172.48
138563, 53172.48
138566, 53172.48
138568, 53172.48
138570, 53172.48
