4325, 2077, 0, 2077
4334, 2078, 0, 2079
4342, 2078, -4, 2078
4350, 2077, -21, 2077
4359, 2078, -37, 2080
4367, 2077, -74, 2074
4375, 2076, -118, 2074
4383, 2075, -166, 2070
4392, 2073, -247, 2069
4400, 2071, -309, 2068
4408, 2068, -398, 2063
4417, 2066, -474, 2063
4425, 2064, -550, 2058
4433, 2061, -650, 2056
4441, 2059, -725, 2055
4449, 2056, -834, 2050
4458, 2054, -924, 2051
4466, 2051, -1027, 2045
4475, 2048, -1134, 2043
4483, 2046, -1230, 2041
4491, 2043, -1360, 2037
4499, 2040, -1458, 2036
4508, 2037, -1590, 2031
4516, 2035, -1709, 2030
4525, 2031, -1821, 2025
4533, 2028, -1959, 2021
4541, 2025, -2066, 2021
4549, 2022, -2210, 2017
4558, 2019, -2327, 2015
4566, 2016, -2460, 2008
4574, 2013, -2596, 2007
4583, 2010, -2710, 2005
4591, 2007, -2863, 2000
4599, 2004, -2975, 2000
4607, 2001, -3113, 1997
4615, 1999, -3239, 1996
4623, 1996, -3353, 1990
4632, 1994, -3494, 1987
4640, 1991, -3599, 1986
4648, 1988, -3738, 1981
4656, 1985, -3852, 1981
4665, 1982, -3968, 1977
4673, 1980, -4098, 1975
4681, 1977, -4206, 1971
4690, 1974, -4338, 1966
4698, 1971, -4444, 1967
4706, 1968, -4562, 1961
4714, 1965, -4681, 1960
4722, 1962, -4780, 1956
4731, 1959, -4909, 1953
4739, 1956, -5008, 1951
4747, 1953, -5125, 1946
4756, 1950, -5231, 1945
4764, 1947, -5328, 1942
4772, 1944, -5444, 1939
4780, 1941, -5534, 1936
4789, 1938, -5647, 1931
4797, 1936, -5740, 1932
4805, 1933, -5834, 1928
4813, 1930, -5940, 1926
4822, 1927, -6025, 1922
4830, 1925, -6130, 1918
4838, 1922, -6213, 1917
4847, 1919, -6313, 1913
4855, 1916, -6399, 1912
4863, 1913, -6483, 1908
4872, 1910, -6583, 1903
4880, 1907, -6658, 1903
4889, 1904, -6760, 1898
4897, 1901, -6841, 1897
4906, 1898, -6930, 1891
4914, 1895, -7026, 1890
4923, 1892, -7104, 1888
4931, 1890, -7201, 1885
4939, 1887, -7277, 1881
4948, 1884, -7371, 1877
4956, 1881, -7448, 1876
4964, 1878, -7527, 1872
4973, 1875, -7617, 1870
4981, 1872, -7686, 1868
4989, 1869, -7779, 1862
4998, 1866, -7850, 1862
5006, 1863, -7928, 1857
5014, 1861, -8012, 1856
5023, 1854, -8083, 1853
5031, 1851, -8170, 1849
5040, 1848, -8234, 1848
5048, 1845, -8319, 1843
5056, 1838, -8393, 1843
5065, 1840, -8463, 1838
5073, 1837, -8545, 1836
5081, 1834, -8611, 1834
5090, 1832, -8694, 1829
5098, 1828, -8759, 1827
5107, 1824, -8838, 1822
5115, 1815, -8908, 1822
5123, 1818, -8973, 1817
5132, 1815, -9057, 1814
5140, 1812, -9119, 1813
5148, 1809, -9198, 1806
5157, 1799, -9262, 1807
5165, 1802, -9332, 1803
5173, 1800, -9408, 1801
5182, 1797, -9466, 1798
5190, 1794, -9544, 1793
5198, 1784, -9603, 1793
5207, 1788, -9679, 1787
5215, 1784, -9744, 1786
5224, 1781, -9804, 1784
5232, 1778, -9879, 1779
5241, 1769, -9936, 1779
5249, 1772, -10009, 1773
5257, 1770, -10068, 1772
5265, 1766, -10134, 1767
5273, 1763, -10204, 1765
5282, 1760, -10257, 1763
5290, 1756, -10333, 1759
5298, 1753, -10391, 1758
5307, 1750, -10462, 1751
5316, 1740, -10525, 1752
5324, 1743, -10587, 1747
5333, 1740, -10659, 1745
5341, 1737, -10715, 1744
5350, 1735, -10788, 1738
5358, 1725, -10841, 1738
5367, 1728, -10907, 1731
5375, 1718, -10967, 1731
5383, 1721, -11019, 1728
5392, 1718, -11091, 1724
5400, 1715, -11146, 1723
5408, 1712, -11218, 1716
5417, 1702, -11274, 1717
5425, 1705, -11335, 1711
5434, 1696, -11403, 1712
5442, 1699, -11460, 1707
5451, 1696, -11530, 1705
5459, 1693, -11580, 1701
5467, 1690, -11647, 1696
5476, 1681, -11708, 1697
5484, 1683, -11756, 1695
5493, 1680, -11814, 1688
5501, 1672, -11864, 1690
5509, 1676, -11900, 1689
5518, 1674, -11938, 1686
5526, 1671, -11989, 1682
5535, 1665, -12028, 1683
5543, 1668, -12053, 1682
5552, 1666, -12073, 1681
5560, 1665, -12102, 1677
5569, 1663, -12145, 1673
5578, 1655, -12179, 1675
5586, 1654, -12199, 1676
5594, 1653, -12212, 1676
5602, 1658, -12221, 1675
5611, 1653, -12228, 1677
5619, 1658, -12235, 1675
5627, 1658, -12244, 1673
5636, 1652, -12262, 1673
5644, 1656, -12285, 1671
5652, 1655, -12305, 1668
5661, 1647, -12328, 1668
5669, 1652, -12343, 1666
5677, 1645, -12352, 1669
7695, 1650, -12371, 1668
7704, 1645, -12371, 1669
7712, 1651, -12375, 1668
7720, 1650, -12412, 1662
7728, 1642, -12445, 1662
7737, 1645, -12499, 1656
7745, 1642, -12554, 1655
7753, 1638, -12603, 1652
7762, 1636, -12667, 1650
7770, 1633, -12717, 1648
7778, 1630, -12784, 1640
7786, 1622, -12838, 1641
7794, 1623, -12895, 1638
7803, 1620, -12961, 1635
7811, 1617, -13013, 1633
7819, 1613, -13081, 1626
7827, 1606, -13133, 1628
7836, 1607, -13198, 1621
7844, 1598, -13263, 1621
7852, 1600, -13318, 1618
7861, 1598, -13387, 1614
7869, 1595, -13439, 1613
7878, 1592, -13509, 1606
7886, 1588, -13569, 1604
7894, 1584, -13626, 1602
7903, 1581, -13694, 1598
7911, 1577, -13750, 1597
7920, 1574, -13822, 1591
7928, 1565, -13876, 1591
7937, 1567, -13945, 1584
7945, 1559, -14006, 1584
7954, 1561, -14066, 1582
7962, 1558, -14137, 1577
7971, 1554, -14189, 1575
7979, 1551, -14265, 1571
7987, 1543, -14321, 1572
7996, 1545, -14385, 1565
8004, 1542, -14449, 1562
8013, 1538, -14507, 1559
8021, 1535, -14582, 1557
8030, 1531, -14637, 1554
8038, 1528, -14707, 1549
8046, 1520, -14769, 1549
8055, 1521, -14833, 1545
8064, 1518, -14902, 1542
8072, 1515, -14959, 1538
8081, 1511, -15036, 1535
8089, 1508, -15092, 1532
8098, 1505, -15165, 1528
8106, 1497, -15224, 1528
8115, 1498, -15292, 1522
8124, 1495, -15369, 1520
8132, 1491, -15427, 1519
8141, 1488, -15506, 1514
8149, 1485, -15566, 1513
8157, 1482, -15640, 1507
8166, 1478, -15703, 1506
8174, 1475, -15765, 1502
8182, 1472, -15842, 1499
8191, 1468, -15900, 1498
8199, 1465, -15967, 1492
8208, 1459, -16029, 1492
8216, 1457, -16071, 1492
8224, 1458, -16115, 1488
8232, 1454, -16173, 1484
8241, 1450, -16221, 1485
8249, 1451, -16251, 1484
8257, 1449, -16276, 1483
8266, 1448, -16308, 1482
8274, 1447, -16353, 1479
8283, 1445, -16396, 1478
8291, 1443, -16421, 1476
8299, 1440, -16438, 1478
8308, 1441, -16451, 1477
8316, 1441, -16465, 1476
8324, 1438, -16484, 1476
8333, 1440, -16506, 1473
8341, 1437, -16529, 1474
8349, 1438, -16556, 1472
8357, 1434, -16584, 1472
8366, 1436, -16600, 1471
8374, 1433, -16610, 1471
8382, 1432, -16616, 1471
8390, 1432, -16620, 1471
8399, 1432, -16623, 1471
8407, 1432, -16626, 1471
8415, 1432, -16627, 1471
8424, 1433, -16629, 1470
8432, 1431, -16630, 1471
8440, 1431, -16631, 1471
8449, 1431, -16633, 1471
8457, 1431, -16634, 1471
8465, 1433, -16637, 1470
8474, 1431, -16640, 1471
8482, 1433, -16645, 1470
8490, 1431, -16650, 1470
8499, 1431, -16655, 1470
8507, 1433, -16660, 1469
8515, 1432, -16667, 1468
8523, 1430, -16677, 1468
8532, 1429, -16688, 1468
8541, 1431, -16697, 1467
8549, 1428, -16704, 1467
10567, 1428, -16717, 1468
10575, 1428, -16717, 1468
10584, 1430, -16725, 1465
10592, 1428, -16772, 1461
10600, 1427, -16812, 1460
10608, 1424, -16878, 1454
10617, 1418, -16946, 1454
10625, 1418, -17007, 1451
10634, 1415, -17092, 1448
10642, 1412, -17155, 1446
10650, 1409, -17239, 1440
10659, 1405, -17307, 1439
10667, 1402, -17381, 1435
10675, 1399, -17463, 1431
10683, 1395, -17528, 1430
10692, 1392, -17620, 1425
10700, 1387, -17688, 1425
10708, 1385, -17771, 1418
10716, 1381, -17853, 1419
10725, 1379, -17925, 1417
10733, 1377, -18015, 1411
10742, 1374, -18086, 1410
10750, 1371, -18179, 1404
10758, 1365, -18258, 1404
10767, 1363, -18341, 1399
10775, 1359, -18432, 1399
10783, 1357, -18508, 1395
10792, 1354, -18610, 1390
10801, 1351, -18689, 1389
10809, 1348, -18785, 1383
10817, 1342, -18873, 1383
10826, 1341, -18961, 1378
10835, 1337, -19058, 1376
10843, 1334, -19134, 1374
10851, 1332, -19237, 1369
10859, 1329, -19318, 1368
