6594, 1.00, -5431
6603, -11.00, -5357
6612, -23.00, -5102
6622, -39.00, -4799
6631, -49.00, -4437
6640, -61.00, -4081
6650, -78.00, -3767
6659, -86.00, -3475
6668, -94.00, -3199
6677, -101.00, -2953
6686, -110.00, -2729
6694, -117.00, -2509
6703, -125.00, -2314
6712, -132.00, -2134
6721, -138.00, -1975
6729, -142.00, -1828
6738, -146.00, -1682
6746, -153.00, -1561
6755, -156.00, -1441
6764, -162.00, -1331
6773, -165.00, -1229
6782, -171.00, -1143
6790, -172.00, -1050
6799, -174.00, -982
6807, -178.00, -908
6816, -181.00, -839
6824, -182.00, -787
6833, -187.00, -723
6842, -190.00, -662
6851, -189.00, -625
6859, -190.00, -591
6868, -195.00, -546
6877, -197.00, -484
6886, -196.00, -448
6895, -196.00, -422
6904, -199.00, -400
6913, -199.00, -377
6921, -202.00, -348
6930, -203.00, -311
6939, -203.00, -286
6947, -204.00, -270
6956, -204.00, -258
6965, -204.00, -247
6974, -206.00, -233
6983, -208.00, -212
6992, -207.00, -189
7001, -208.00, -170
7009, -210.00, -149
7018, -211.00, -130
7027, -211.00, -111
7036, -212.00, -95
7045, -213.00, -88
7053, -210.00, -84
7062, -214.00, -81
7070, -212.00, -80
7079, -212.00, -78
7089, -211.00, -77
7099, -211.00, -76
7108, -213.00, -75
7116, -212.00, -73
7125, -212.00, -71
7135, -212.00, -70
7144, -211.00, -67
7152, -212.00, -64
7161, -213.00, -59
7169, -214.00, -55
7178, -213.00, -50
7187, -214.00, -47
7195, -214.00, -44
7204, -215.00, -41
7213, -214.00, -37
7223, -212.00, -34
7232, -215.00, -30
7241, -216.00, -25
10261, -216.00, -3
10270, -225.00, 68
10280, -244.00, 249
10289, -259.00, 483
10298, -269.00, 755
10308, -284.00, 1034
10317, -298.00, 1281
10326, -309.00, 1508
10335, -317.00, 1746
10344, -326.00, 1949
10353, -334.00, 2134
10362, -342.00, 2308
10371, -346.00, 2483
10380, -353.00, 2621
10389, -358.00, 2760
10397, -367.00, 2896
10406, -369.00, 3012
10415, -373.00, 3124
10423, -376.00, 3220
10432, -383.00, 3326
10441, -383.00, 3404
10449, -390.00, 3502
10459, -391.00, 3581
10467, -394.00, 3650
10476, -399.00, 3720
10485, -399.00, 3773
10493, -402.00, 3822
10502, -404.00, 3887
10511, -406.00, 3948
10520, -408.00, 3990
10530, -409.00, 4027
10540, -413.00, 4072
10548, -416.00, 4127
10556, -414.00, 4168
10565, -416.00, 4194
10574, -415.00, 4213
10582, -416.00, 4233
10590, -419.00, 4253
10598, -420.00, 4278
10607, -423.00, 4309
10615, -424.00, 4341
10623, -423.00, 4359
10632, -422.00, 4370
10640, -422.00, 4378
10648, -424.00, 4386
10657, -424.00, 4399
10665, -425.00, 4410
10673, -425.00, 4421
10681, -425.00, 4432
10689, -426.00, 4444
10698, -425.00, 4457
10706, -427.00, 4470
10715, -427.00, 4483
10723, -428.00, 4496
10731, -427.00, 4508
10740, -429.00, 4520
10748, -430.00, 4532
10756, -431.00, 4542
10764, -430.00, 4549
10773, -430.00, 4557
10781, -431.00, 4563
10789, -430.00, 4570
10798, -429.00, 4570
10806, -431.00, 4570
10815, -431.00, 4570
10823, -429.00, 4569
10831, -429.00, 4569
10839, -430.00, 4568
10848, -430.00, 4568
10856, -430.00, 4568
10864, -431.00, 4568
10873, -429.00, 4568
10881, -430.00, 4568
10889, -431.00, 4568
10898, -429.00, 4569
10906, -429.00, 4570
10914, -431.00, 4571
10923, -431.00, 4571
10931, -431.00, 4572
10939, -430.00, 4572
10948, -430.00, 4572
10956, -431.00, 4573
10964, -430.00, 4574
10973, -431.00, 4575
10981, -431.00, 4576
10989, -430.00, 4577
10997, -431.00, 4578
11006, -432.00, 4580
14024, -432.00, 4593
14033, -440.00, 4660
14042, -459.00, 4849
14050, -471.00, 5108
14059, -484.00, 5399
14068, -498.00, 5706
14076, -508.00, 6009
14085, -519.00, 6317
14094, -526.00, 6614
14103, -536.00, 6905
14112, -546.00, 7180
14121, -553.00, 7436
14130, -560.00, 7670
14138, -566.00, 7898
14147, -575.00, 8102
14156, -578.00, 8278
14164, -583.00, 8464
14174, -590.00, 8628
14184, -593.00, 8758
14193, -599.00, 8887
14201, -600.00, 8989
14210, -606.00, 9109
14220, -605.00, 9203
14229, -611.00, 9299
14239, -613.00, 9382
14248, -617.00, 9446
14257, -619.00, 9512
14265, -621.00, 9582
14274, -621.00, 9627
14282, -622.00, 9666
14290, -626.00, 9712
14298, -630.00, 9769
14307, -629.00, 9811
14315, -629.00, 9839
14323, -631.00, 9865
14331, -632.00, 9893
14340, -633.00, 9924
14348, -637.00, 9962
14357, -637.00, 9998
14365, -637.00, 10018
14373, -636.00, 10029
14381, -636.00, 10038
14390, -637.00, 10050
14398, -638.00, 10063
14406, -640.00, 10080
14415, -641.00, 10100
14423, -640.00, 10121
14431, -643.00, 10144
14440, -643.00, 10168
14448, -644.00, 10190
14456, -644.00, 10208
14465, -643.00, 10217
14473, -645.00, 10222
14481, -644.00, 10226
14490, -644.00, 10228
14498, -644.00, 10230
14506, -644.00, 10232
14515, -644.00, 10234
14523, -644.00, 10236
14531, -646.00, 10239
14540, -646.00, 10242
14548, -646.00, 10245
14556, -645.00, 10248
14565, -645.00, 10251
14573, -646.00, 10256
14582, -646.00, 10261
14590, -646.00, 10265
14598, -647.00, 10270
14607, -648.00, 10272
14615, -645.00, 10273
14623, -647.00, 10275
14632, -647.00, 10280
14640, -649.00, 10284
17658, -648.00, 10299
17668, -657.00, 10354
17677, -674.00, 10521
17685, -684.00, 10741
17694, -698.00, 10977
17703, -713.00, 11217
17712, -722.00, 11462
17722, -732.00, 11703
17731, -746.00, 11913
17741, -753.00, 12086
17749, -761.00, 12254
17758, -769.00, 12403
17767, -778.00, 12536
17775, -781.00, 12652
17784, -785.00, 12762
17792, -793.00, 12867
17800, -795.00, 12957
17809, -799.00, 13047
17817, -804.00, 13126
17825, -807.00, 13204
17834, -811.00, 13272
17842, -815.00, 13343
17850, -819.00, 13401
17859, -823.00, 13466
17867, -825.00, 13513
17875, -827.00, 13558
17884, -830.00, 13610
17892, -831.00, 13647
17900, -833.00, 13685
17909, -838.00, 13730
17917, -838.00, 13767
17926, -839.00, 13791
17934, -840.00, 13815
17942, -843.00, 13844
17951, -846.00, 13880
17959, -845.00, 13904
17967, -845.00, 13923
17976, -845.00, 13940
17984, -848.00, 13962
17993, -850.00, 13988
18001, -852.00, 14016
18009, -852.00, 14037
18017, -852.00, 14050
18026, -852.00, 14060
18034, -853.00, 14067
18042, -854.00, 14075
18051, -854.00, 14084
18059, -855.00, 14095
18067, -857.00, 14108
18075, -858.00, 14122
18084, -858.00, 14137
18092, -860.00, 14154
18100, -860.00, 14167
18109, -859.00, 14173
18117, -859.00, 14177
18125, -860.00, 14180
18133, -860.00, 14182
18142, -860.00, 14184
18150, -861.00, 14186
18158, -859.00, 14187
18167, -859.00, 14189
18175, -860.00, 14192
18183, -860.00, 14195
18191, -860.00, 14199
18200, -859.00, 14203
18208, -860.00, 14208
18216, -862.00, 14214
18225, -862.00, 14221
18233, -861.00, 14227
18241, -862.00, 14233
18249, -862.00, 14239
18258, -864.00, 14246
18266, -863.00, 14252
18274, -863.00, 14257
18283, -864.00, 14261
18291, -865.00, 14265
21309, -864.00, 14270
21318, -873.00, 14306
21327, -889.00, 14435
21337, -903.00, 14603
21345, -914.00, 14787
21354, -927.00, 14999
21364, -937.00, 15210
21374, -952.00, 15417
21384, -959.00, 15601
21394, -970.00, 15756
21402, -977.00, 15921
21412, -986.00, 16055
21421, -992.00, 16184
21430, -997.00, 16303
21438, -1004.00, 16429
21448, -1010.00, 16547
21457, -1014.00, 16642
21466, -1018.00, 16744
21476, -1024.00, 16831
21485, -1027.00, 16922
21494, -1032.00, 16998
21503, -1034.00, 17073
21513, -1039.00, 17148
21522, -1041.00, 17211
21531, -1043.00, 17258
21539, -1049.00, 17314
21547, -1049.00, 17363
21556, -1049.00, 17400
21564, -1053.00, 17441
21572, -1055.00, 17491
21580, -1055.00, 17528
21589, -1056.00, 17555
21597, -1058.00, 17583
21605, -1062.00, 17619
21614, -1064.00, 17660
