time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,posic_encoder_mm,posic_encoder_filtered,keyence_mm
15.328,0.44140832647353445,0.4578265258955559,0.2095407431820977,0.4837250419460976,0.4996902550186348,
15.333,0.4386523951948238,0.45430063657569586,0.20588969936558588,0.47946912743544134,0.496105521127855,
15.338,0.4340591763969721,0.45074528869637714,0.20232525958467207,0.47570851332042186,0.4924368746982434,
15.343,0.43130324511826146,0.44716631877461427,0.1990981197318753,0.4716543878598398,0.4887209308797765,
15.347,0.4285473138395508,0.4437504144993748,0.19591200284330856,0.4674718511855742,0.48492526354230137,
15.352,0.425332060681054,0.4404197663835082,0.19258458463350348,0.46317924775672265,0.481042043630739,
15.357,0.4221168075225581,0.437111981049952,0.1894349326020306,0.4585564440641133,0.47704500336765426,
15.362,0.4184422324842769,0.43377702689402864,0.1860026779280819,0.4537318513214297,0.4729039930125669,
15.366,0.41568630120556627,0.4304657886604375,0.18277097996814895,0.4487238139877695,0.46860937436646305,
15.371,0.4129303699268556,0.42726457136982504,0.17943900365120768,0.443734121113207,0.4641752259364831,
15.376,0.41017443864814407,0.42415157697376493,0.1762300962269574,0.43714846029714843,0.45947290785493594,
15.382,0.4055812198502924,0.4209273186519197,0.17213235791104697,0.43074624407206635,0.4544156225459323,
15.388,0.40052867917265633,0.4173863312956237,0.1683263384518865,0.4256097955247226,0.449217261944802,
15.392,0.39823206977373005,0.4138188766987985,0.16525417424173838,0.4195561240224961,0.4439403047327594,
15.398,0.3931795290960931,0.41023019871934185,0.16148461963967176,0.41328231901109763,0.43848765282447044,
15.403,0.39042359781738245,0.4065790003837503,0.15763757721628124,0.40809083708646093,0.43297952720897026,
15.408,0.38720834465888654,0.40305967616210564,0.15448792518480836,0.4028076328663359,0.4275250507517857,
15.413,0.38353376962060537,0.3995550945469706,0.15110125158222676,0.39675396136410934,0.42202818290147837,
15.419,0.3798591945823242,0.3960168327545023,0.14719951187319502,0.39205777983510937,0.4165554748433602,
15.423,0.3775625851833979,0.39258806937032475,0.14414558009159428,0.38749000951979296,0.4112493379790257,
15.428,0.37388801014511674,0.38924710987390493,0.1410870902028556,0.38253700556342574,0.4060513285192399,
15.433,0.3702134351068356,0.38584005234614344,0.1376092544575389,0.3778591684935234,0.40092912001298775,
15.438,0.3674575038281249,0.3824709963189729,0.1343593240690586,0.37356656506467184,0.3959331156683652,
15.442,0.3647015725494134,0.3792234164634877,0.13132362471600345,0.3689254169129648,0.3910419456356383,
15.447,0.36148631939091747,0.37602774326360094,0.12785946329209708,0.36388069066110934,0.3861603317979069,
15.453,0.3568931005930658,0.3726916851030333,0.12400330465443332,0.3596431206095507,0.3813263605500943,
15.458,0.3541371693143551,0.36928855782731607,0.12071690940885915,0.3543782608485234,0.3765087855145953,
15.464,0.3500032723962887,0.3658771514807283,0.11658270623585487,0.3499939351241836,0.3716898200863501,
15.469,0.3477066629973633,0.3625046082503548,0.11306384752630905,0.3461049097954804,0.36700603426951217,
15.474,0.3435727660792969,0.359163228328629,0.10993242792338265,0.34148210610287105,0.36240702103505573,
15.48,0.3398981910410157,0.35571033178794603,0.10603980442862504,0.3375747363150703,0.3578741674398046,
15.485,0.33714225976230416,0.35230451866440926,0.10273061864736732,0.33419935584110155,0.3535179392234232,
15.489,0.333467684724023,0.3489364604921899,0.09982254629414111,0.3309523865808164,0.34936876361810226,
15.494,0.33071175344531234,0.3455986770203934,0.09692814826232432,0.3274119059749687,0.3453692627009962,
15.499,0.32703717840703117,0.34228517003297065,0.09367821787384312,0.3240732144191953,0.34148069566961875,
15.503,0.3247405690081049,0.339036631603505,0.09072456444924981,0.32073452286342186,0.33770107346202766,
15.508,0.3210659939698237,0.33584018974840674,0.08760226106059754,0.31732245347125776,0.33400154219573236,
15.513,0.31739141893154255,0.33254901710843204,0.08438423742207402,0.314057139751875,0.33037350278608835,
15.517,0.3155541314124024,0.32936388988850823,0.08137588671183948,0.31097527062346875,0.32683550149948154,
15.522,0.3123388782539056,0.32630929958102556,0.07843590760865649,0.3076365790676953,0.3233624303691293,
15.527,0.30958294697519495,0.32326837961340715,0.07523611639867944,0.30464643223477733,0.31995051132187846,
15.531,0.3068270156964843,0.32028392341599066,0.0723645089025462,0.30169297432005465,0.31662579098698995,
15.535,0.30498972817734327,0.31743574779768396,0.06950657572782415,0.2987028274871367,0.3133709930014068,
15.54,0.30085583125927684,0.31456034632921864,0.06655292230322996,0.29519903579948437,0.3101177460926327,
15.545,0.29764057810078093,0.31152660751420647,0.0629793663080438,0.2915117995208555,0.30679668705591495,
15.551,0.29396600306249976,0.3084114040389573,0.059387577884308484,0.28800800783320313,0.3034212512610002,
15.556,0.2912100717837891,0.30527637808462915,0.055896067817582384,0.2843758049318672,0.30000766395802514,
