keyence_time_s,keyence_displacement_mm,time_ms,arduino_displacement_mm,arduino_time_s
0.0,0.0,5824.0,0.0,0.0
0.00019999999999997797,0.0,5826.0,2.279053568354783e-05,0.0020000000000000018
0.00039999999999995595,0.0,5828.0,8.660403559890284e-05,0.0040000000000000036
0.0005999999999999339,0.0,5830.0,0.00017776617833220598,0.006000000000000005
0.0007999999999999119,0.0,5832.0,0.000278044535340527,0.008000000000000007
0.0009999999999998899,0.0,5834.0,0.0004011134280323958,0.010000000000000009
0.0011999999999998678,0.0,5836.0,0.0005560890706801658,0.01200000000000001
0.0013999999999998458,0.0,5838.0,0.0007292971418761951,0.014000000000000012
0.0015999999999998238,0.0,5840.0,0.0009070633202084011,0.016000000000000014
0.0017999999999998018,0.0,5841.0,0.0011076200342232667,0.017000000000000015
0.0019999999999997797,1.0000000000065512e-05,5844.0,0.0013628740338802459,0.01999999999999999
0.0021999999999997577,1.0000000000065512e-05,5846.0,0.0015998956049898538,0.021999999999999992
0.0024000000000001798,1.0000000000065512e-05,5848.0,0.0018551496046450566,0.023999999999999994
0.0026000000000001577,1.0000000000065512e-05,5850.0,0.0021742171042156144,0.025999999999999995
0.0028000000000001357,1.0000000000065512e-05,5852.0,0.002479610282376754,0.027999999999999997
0.0030000000000001137,1.0000000000065512e-05,5854.0,0.0028716074961323557,0.03
0.0032000000000000917,2.0000000000131024e-05,5856.0,0.0032499303884812036,0.032
0.0034000000000000696,2.0000000000131024e-05,5858.0,0.00363281138796534,0.034
0.0036000000000000476,2.0000000000131024e-05,5861.0,0.004115970744458686,0.037000000000000005
0.0038000000000000256,2.0000000000131024e-05,5863.0,0.004562665243856401,0.03900000000000001
0.0040000000000000036,2.9999999999752447e-05,5865.0,0.005000243528980874,0.04100000000000001
0.0041999999999999815,2.9999999999752447e-05,5867.0,0.005415031278422688,0.04300000000000001
0.0043999999999999595,2.9999999999752447e-05,5870.0,0.005920981170598694,0.04600000000000001
0.0045999999999999375,2.9999999999752447e-05,5872.0,0.006354001348586991,0.048000000000000015
0.0047999999999999154,3.999999999981796e-05,5875.0,0.007124321454692328,0.05100000000000002
0.004999999999999893,3.999999999981796e-05,5878.0,0.007821711846609958,0.05399999999999999
0.005199999999999871,3.999999999981796e-05,5880.0,0.008318545524511833,0.055999999999999994
0.005399999999999849,3.999999999981796e-05,5882.0,0.008856402166644628,0.057999999999999996
0.005599999999999827,4.999999999988347e-05,5884.0,0.009435281773008342,0.06
0.005799999999999805,4.999999999988347e-05,5886.0,0.010009603272235879,0.062
0.005999999999999783,5.999999999994898e-05,5888.0,0.010638622057101976,0.064
0.006199999999999761,5.999999999994898e-05,5890.0,0.011304105699062816,0.066
0.006400000000000183,7.00000000000145e-05,5892.0,0.011887543412563595,0.068
0.006600000000000161,8.000000000008001e-05,5894.0,0.012448190590379937,0.07
0.006800000000000139,9.000000000014552e-05,5896.0,0.0130817674823831,0.07200000000000001
0.007000000000000117,9.999999999976694e-05,5898.0,0.013724460588660392,0.07400000000000001
0.007200000000000095,0.00010999999999983245,5901.0,0.014394502337759185,0.07700000000000001
0.007400000000000073,0.00012999999999996348,5903.0,0.015041753551171766,0.07900000000000001
0.007600000000000051,0.000140000000000029,5905.0,0.0157209115145438,0.08100000000000002
0.007800000000000029,0.0001500000000000945,5907.0,0.01636816272795727,0.08299999999999999
0.008000000000000007,0.00016999999999978144,5909.0,0.017038204477055174,0.08499999999999999
0.008199999999999985,0.00017999999999984695,5911.0,0.017685455690468643,0.087
0.008399999999999963,0.00019999999999997797,5913.0,0.01835093933243126,0.089
0.008599999999999941,0.00021000000000004349,5915.0,0.019066562152895372,0.091
0.008799999999999919,0.0002300000000001745,5917.0,0.01978674308049655,0.093
0.008999999999999897,0.00024999999999986144,5919.0,0.020516040222372744,0.095
0.009199999999999875,0.00025999999999992696,5921.0,0.021249895471384228,0.097
0.009399999999999853,0.000280000000000058,5923.0,0.022001983148942195,0.099
0.009599999999999831,0.0002999999999997449,5925.0,0.022717605969406307,0.101
0.009799999999999809,0.00031999999999987594,5927.0,0.02346969364696605,0.10300000000000001
0.009999999999999787,0.00034000000000000696,5929.0,0.024253688074481694,0.10500000000000001
0.010199999999999765,0.0003500000000000725,5931.0,0.024992101430630242,0.10700000000000001
0.010400000000000187,0.0003699999999997594,5933.0,0.025725956679641726,0.10900000000000001
0.010600000000000165,0.00038999999999989043,5935.0,0.026478044357199693,0.11100000000000002
0.010800000000000143,0.00041000000000002146,5937.0,0.027312177963219497,0.11300000000000002
0.01100000000000012,0.00042000000000008697,5940.0,0.028178218319195203,0.11600000000000002
0.011200000000000099,0.0004399999999997739,5942.0,0.029057932996582103,0.11800000000000002
0.011400000000000077,0.00045999999999990493,5944.0,0.029951321995380198,0.12000000000000002
0.011600000000000055,0.00046999999999997044,5946.0,0.030739874530032907,0.12200000000000003
0.011800000000000033,0.0004900000000001015,5949.0,0.03173809999297372,0.12500000000000003
0.01200000000000001,0.0005099999999997884,5951.0,0.03263148899177004,0.12700000000000003
0.012199999999999989,0.0005299999999999194,5954.0,0.03400347923992353,0.12999999999999998
0.012399999999999967,0.0005500000000000504,5957.0,0.03509742495273471,0.13299999999999998
0.012599999999999945,0.0005699999999997374,5961.0,0.03650132195084499,0.13699999999999998
0.012799999999999923,0.0005899999999998684,5962.0,0.037326339342589776,0.13799999999999998
0.0129999999999999,0.0006099999999999994,5964.0,0.03814679862720016,0.13999999999999999
0.013199999999999878,0.0006300000000001305,5968.0,0.0395005564468045,0.144
0.013399999999999856,0.0006499999999998174,5970.0,0.0406765480880793,0.146
0.013599999999999834,0.0006699999999999484,5973.0,0.04158361140828504,0.149
0.013799999999999812,0.000700000000000145,5975.0,0.042527139585585516,0.151
0.01399999999999979,0.0007199999999998319,5977.0,0.043652992048356154,0.153
0.014199999999999768,0.0007500000000000284,5979.0,0.04449624186865009,0.155
0.01440000000000019,0.0007799999999997809,5981.0,0.04537595654603521,0.157
0.014600000000000168,0.0008099999999999774,5984.0,0.04660208736581328,0.16
0.014800000000000146,0.0008300000000001084,5987.0,0.0476276614715756,0.163
0.015000000000000124,0.0008599999999998609,5989.0,0.048698816648703236,0.165
0.015200000000000102,0.0008900000000000574,5991.0,0.04960587996891164,0.167
0.01540000000000008,0.0009199999999998099,5993.0,0.05048559464629854,0.169
0.015600000000000058,0.0009600000000000719,5995.0,0.051360751216547484,0.171
0.015800000000000036,0.0009899999999998244,5997.0,0.05239999964372011,0.17300000000000001
0.016000000000000014,0.0010200000000000209,5999.0,0.0533116210710638,0.17500000000000002
0.016199999999999992,0.0010599999999998388,6001.0,0.05422780060554366,0.17700000000000002
0.01639999999999997,0.0010900000000000354,6003.0,0.05509839906865732,0.17900000000000002
0.016599999999999948,0.0011199999999997878,6005.0,0.05605560156736722,0.18100000000000002
0.016799999999999926,0.0011499999999999844,6007.0,0.056958106780439444,0.18300000000000002
0.016999999999999904,0.0011899999999998023,6010.0,0.05790163495773992,0.18600000000000003
0.017199999999999882,0.0012199999999999989,6012.0,0.05884972124217658,0.18800000000000003
0.01739999999999986,0.0012499999999997513,6014.0,0.05976590077665733,0.19000000000000003
0.017599999999999838,0.0012799999999999478,6016.0,0.06065928977545454,0.19199999999999998
0.017799999999999816,0.0013100000000001444,6017.0,0.061566353095660276,0.19299999999999998
0.017999999999999794,0.0013399999999998968,6019.0,0.062446067773047176,0.19499999999999998
0.018199999999999772,0.0013700000000000934,6021.0,0.06334857298611762,0.19699999999999998
0.018400000000000194,0.0014099999999999113,6023.0,0.06422372955636835,0.19899999999999998
0.018600000000000172,0.0014400000000001079,6025.0,0.06518093205507824,0.20099999999999998
0.01880000000000015,0.0014699999999998603,6027.0,0.06608799537528576,0.20299999999999999
0.019000000000000128,0.0015000000000000568,6029.0,0.06699961680263034,0.205
0.019200000000000106,0.0015299999999998093,6031.0,0.06789756390856372,0.207
0.019400000000000084,0.0015700000000000713,6033.0,0.06877272047881355,0.209
0.019600000000000062,0.0015999999999998238,6035.0,0.0696478770490625,0.211
