index,magnetic_mm,keyence_calibrated_mm
0,0.0,-0.0
1,39.013129148334244,0.0003747386655007895
2,78.02625829666849,0.0008376056688689308
3,117.03938744500273,0.0012842991175293814
4,156.05251659333697,0.0016932428358302526
5,195.0656457416712,0.0021021865541311236
6,234.07877489000546,0.0025161637388302254
7,273.0919040383397,0.0029340132765340436
8,312.10503318667395,0.003351862814237862
9,351.11816233500815,0.0037650770146703634
10,390.1312914833424,0.004169989252874173
11,429.14442063167667,0.004574901491077981
12,468.1575497800109,0.004979813729281791
13,507.1706789283451,0.005394863693937246
14,546.1838080766794,0.005821997439835426
15,585.1969372250136,0.0062491311857336045
16,624.2100663733479,0.006676264931631784
17,663.2231955216821,0.007103398677529963
18,702.2363246700163,0.007531825168311537
19,741.2494538183506,0.007960303935779327
20,780.2625829666848,0.008388782703247118
21,819.2757121150191,0.008817261470714908
22,858.2888412633533,0.009246042677629702
23,897.3019704116875,0.009697096968509513
24,936.3150995600218,0.010148151259389327
25,975.328228708356,0.01059920555026914
26,1014.3413578566903,0.01105025984114895
27,1053.3544870050243,0.011501314132028762
28,1092.3676161533588,0.0119677767459816
29,1131.3807453016932,0.012441080373630583
30,1170.3938744500272,0.01291438400127956
31,1209.4070035983614,0.01338768762892854
32,1248.4201327466958,0.013860991256577523
33,1287.43326189503,0.014336245002735096
34,1326.4463910433642,0.014836462211965697
35,1365.4595201916984,0.015336679421196299
36,1404.4726493400326,0.0158368966304269
37,1443.485778488367,0.016337113839657504
38,1482.4989076367012,0.016837331048888106
39,1521.5120367850354,0.017350211456465058
40,1560.5251659333696,0.0179093264093462
41,1599.538295081704,0.018468441362227344
42,1638.5514242300383,0.019027556315108485
43,1677.5645533783722,0.019586671267989623
44,1716.5776825267067,0.02014578622087077
45,1755.590811675041,0.020698739776380884
46,1794.603940823375,0.021221554552303297
47,1833.6170699717093,0.021744369328225713
48,1872.6301991200437,0.02226718410414813
49,1911.643328268378,0.022789998880070543
50,1950.656457416712,0.02331281365599296
51,1989.6695865650463,0.023835628431915376
52,2028.6827157133805,0.024336082629008826
53,2067.695844861715,0.024836348279331334
54,2106.7089740100487,0.025336613929653824
55,2145.722103158383,0.025836879579976327
56,2184.7352323067175,0.02633714523029883
57,2223.748361455052,0.026837410880621335
58,2262.7614906033864,0.02735961825498122
59,2301.7746197517204,0.027889738111163895
60,2340.7877489000543,0.02841985796734657
61,2379.8008780483888,0.028949977823529253
62,2418.8140071967227,0.02948009767971193
63,2457.827136345057,0.030010217535894612
64,2496.8402654933916,0.030528559240985156
65,2535.853394641726,0.03103269965339883
66,2574.86652379006,0.0315368400658125
67,2613.879652938394,0.03204098047822617
68,2652.8927820867284,0.03254512089063984
69,2691.905911235063,0.033049261303053516
70,2730.919040383397,0.033553193956967875
71,2769.9321695317312,0.034056321432071435
72,2808.945298680065,0.03455944890717499
73,2847.9584278283996,0.03506257638227855
74,2886.971556976734,0.03556570385738211
75,2925.984686125068,0.03606883133248566
76,2964.9978152734025,0.03657198834554069
77,3004.010944421737,0.03708270276028303
78,3043.024073570071,0.037593417175025366
79,3082.037202718405,0.0381041315897677
80,3121.0503318667393,0.03861484600451004
81,3160.0634610150737,0.03912556041925238
82,3199.076590163408,0.03963627483399472
83,3238.089719311742,0.040151681855543575
84,3277.1028484600765,0.040667880574409496
85,3316.1159776084105,0.0411840792932754
86,3355.1291067567445,0.041700278012141316
87,3394.142235905079,0.04221647673100723
88,3433.1553650534133,0.04273267544987315
89,3472.1684942017478,0.04326713589814049
90,3511.181623350082,0.04380696783785671
91,3550.1947524984157,0.044346799777572915
92,3589.20788164675,0.044886631717289134
93,3628.2210107950846,0.04542646365700535
94,3667.2341399434185,0.045966295596721565
95,3706.247269091753,0.045229777747713265
96,3745.2603982400874,0.044073062863131236
97,3784.2735273884214,0.04291634797854922
98,3823.286656536756,0.04175963309396719
99,3862.29978568509,0.04060291820938518
100,3901.312914833424,0.04580399203842148
101,3940.3260439817586,0.04330664576796503
102,3979.3391731300926,0.04208383846752178
103,4018.352302278427,0.04345336661180947
104,4057.365431426761,0.04307435433763362
105,4096.378560575095,0.04780756638883981
106,4135.39168972343,0.05238626086220289
107,4174.404818871763,0.04547810038050795
108,4213.417948020097,0.0452411042325952
109,4252.431077168432,0.04798368636513107
110,4291.444206316766,0.050757752505169375
111,4330.457335465101,0.05361302030428279
112,4369.470464613435,0.05260903520861615
113,4408.483593761769,0.04992284066512387
114,4447.496722910104,0.05394222626679366
115,4486.509852058438,0.055387868749302537
116,4525.522981206773,0.05683351123181145
117,4564.536110355107,0.05827915371432033
118,4603.549239503441,0.051767302689343486
119,4642.562368651775,0.05257944795521355
120,4681.575497800109,0.05496587084879826
121,4720.588626948443,0.05735229374238297
122,4759.6017560967775,0.05973871663596775
123,4798.6148852451115,0.059921540907151405
124,4837.6280143934455,0.054720448222421
125,4876.64114354178,0.05798648214872285
126,4915.654272690114,0.06125251607502463
127,4954.667401838449,0.06360153061953049
128,4993.680530986783,0.06474125280027726
129,5032.693660135117,0.05871686229651868
130,5071.706789283452,0.060497172772702903
131,5110.719918431786,0.06507839938379281
132,5149.73304758012,0.06693560536940471
133,5188.746176728454,0.06765280692051216
134,5227.759305876788,0.06366242937306542
135,5266.772435025123,0.06286472498299518
136,5305.785564173457,0.06856903173285099
137,5344.798693321791,0.07037849074497861
138,5383.811822470126,0.07079714031271866
139,5422.82495161846,0.06799368403712648
140,5461.838080766794,0.0650513763076809
141,5500.8512099151285,0.07169447802534472
142,5539.8643390634625,0.07412143659470359
143,5578.877468211797,0.07418609011385427
144,5617.89059736013,0.07185938876360753
145,5656.903726508464,0.06746374137181575
146,5695.916855656799,0.07407785344267459
147,5734.929984805133,0.0773984062014571
148,5773.943113953468,0.07733434515499932
149,5812.956243101802,0.07508312838213493
150,5851.969372250136,0.07045256325132791
151,5890.982501398471,0.07679886656698597
152,5929.995630546805,0.08109043052355583
153,5969.008759695139,0.08073294959715624
154,6008.021888843474,0.07775539491346307
155,6047.035017991808,0.07397863145725629
156,6086.048147140142,0.0796627321842036
157,6125.061276288476,0.08472478532271624
158,6164.07440543681,0.0839429600281746
159,6203.087534585145,0.07938633628580184
160,6242.1006637334785,0.07794206940154709
161,6281.1137928818125,0.08285683172610005
162,6320.126922030147,0.08777159405065313
163,6359.140051178481,0.08704251856803458
164,6398.153180326816,0.07989616737852281
165,6437.16630947515,0.08196723331778924
166,6476.179438623484,0.08625823931827636
167,6515.192567771819,0.0905492453187636
168,6554.205696920153,0.08857795679595505
