time_s,magnetic_raw_mm,magnetic_filtered_mm,posic_encoder_mm,keyence_mm
0.19,-0.04052734375,-0.299536010489474,-0.03453125000000001,-0.016650000000000276
0.194,1.33203125,-0.2679574442462851,-0.039667968750000004,-0.020230000000000192
0.199,-0.04833984375,-0.23861690860722629,-0.04482421874999998,-0.02412000000000014
0.203,-0.0517578125,-0.24551332470508314,-0.05015625000000001,-0.028260000000000174
0.207,-0.0546875,-0.252222858410331,-0.055546874999999996,-0.03247000000000022
0.212,-0.05810546875,-0.25864523136596773,-0.06115234374999995,-0.036390000000000144
0.216,-0.06201171875,-0.26496732596459793,-0.06693359375000002,-0.04009000000000018
0.22,-0.06591796875,-0.27114356113485094,-0.07283203125000004,-0.04370000000000007
0.225,-0.07080078125,-0.2771420301267735,-0.07888671874999997,-0.04700000000000015
0.229,-0.07470703125,-0.2831724058686529,-0.08492187500000004,-0.050530000000000186
0.234,-0.078125,-0.2889292951823279,-0.09091796874999997,-0.05372000000000021
0.238,-0.08154296875,-0.2946132547818152,-0.09683593749999997,-0.05700000000000016
0.242,-0.0859375,-0.3001832617028857,-0.10257812500000002,-0.06027000000000027
0.247,-0.08935546875,-0.30558917676703423,-0.10830078124999998,-0.06349000000000027
0.251,-0.09326171875,-0.31097230129550013,-0.11404296874999997,-0.06671000000000027
0.256,-0.09814453125,-0.3164557041809726,-0.11951171875,-0.06991000000000014
0.26,-0.10205078125,-0.3216701787453786,-0.12484375000000003,-0.0730900000000001
0.264,-0.10595703125,-0.32682539791700727,-0.13019531249999994,-0.07629000000000019
0.269,-0.109375,-0.33198517519577386,-0.13523437500000002,-0.07961000000000018
0.273,-0.11376953125,-0.33694895386766,-0.14005859375000002,-0.08276000000000017
0.278,-0.1171875,-0.34178966364685515,-0.14484374999999994,-0.08577000000000012
0.282,-0.12109375,-0.3465984666760935,-0.1494140625,-0.08893000000000018
0.286,-0.12548828125,-0.3513297818840062,-0.15390625000000002,-0.09204000000000012
0.291,-0.12890625,-0.35598816737773475,-0.15833984375,-0.09518000000000026
0.295,-0.1337890625,-0.36070580826423715,-0.16333984375,-0.09832000000000019
0.3,-0.13818359375,-0.3663077219352644,-0.16775390624999997,-0.10213000000000028
0.305,-0.14306640625,-0.3710208047146324,-0.17177734374999998,-0.10524000000000022
0.309,-0.146484375,-0.3755424469942579,-0.17580078124999998,-0.10835000000000017
0.314,-0.14990234375,-0.380086879809566,-0.1796875,-0.11155000000000026
0.318,-0.15380859375,-0.3844854531965005,-0.18353515625,-0.11463000000000023
0.322,-0.15771484375,-0.38882021308351966,-0.18759765624999997,-0.11757000000000017
0.327,-0.16162109375,-0.3937110620412181,-0.19154296875,-0.12102000000000013
0.332,-0.16650390625,-0.3982007975708868,-0.19501953125000004,-0.12420000000000009
0.336,-0.1708984375,-0.40239881424380464,-0.19843749999999993,-0.12726000000000015
0.341,-0.17431640625,-0.406578598488176,-0.20236328124999997,-0.1302700000000001
0.346,-0.17919921875,-0.41137828530314025,-0.20580078125,-0.13370000000000015
0.35,-0.18310546875,-0.41562644115456315,-0.20912109375,-0.13675000000000015
0.354,-0.1875,-0.4197515281132933,-0.21240234375,-0.1397600000000001
0.359,-0.19091796875,-0.42386294075061315,-0.21568359375,-0.14265000000000017
0.363,-0.19482421875,-0.42801081824502596,-0.2188671875,-0.1456900000000001
0.368,-0.1982421875,-0.4320903241323908,-0.22210937500000005,-0.14872000000000019
0.372,-0.20263671875,-0.4361470394840712,-0.22517578125000004,-0.1518600000000001
0.376,-0.20703125,-0.44013538322870005,-0.22830078125000003,-0.15476000000000023
0.381,-0.2109375,-0.44416474993755806,-0.23146484374999998,-0.1577900000000001
0.385,-0.21533203125,-0.4482943950034244,-0.23447265625000002,-0.16093000000000024
0.39,-0.21875,-0.4523146454980118,-0.2375390625,-0.16397000000000017
0.394,-0.22216796875,-0.45628019870695624,-0.24048828125,-0.16703000000000023
0.398,-0.2265625,-0.46023207759449214,-0.24341796875,-0.1700600000000001
0.403,-0.22900390625,-0.46411102676783855,-0.24630859374999992,-0.17296000000000022
0.407,-0.2333984375,-0.46793983676268347,-0.249375,-0.17601000000000022
0.412,-0.23828125,-0.47200111022150004,-0.25224609375000007,-0.17918000000000012
0.416,-0.2412109375,-0.47586182696630175,-0.25513671875,-0.18220000000000014
0.42,-0.24560546875,-0.479736218032512,-0.25810546875000007,-0.1852600000000002
0.425,-0.24951171875,-0.48360149288444987,-0.26093750000000004,-0.1883100000000002
0.429,-0.25244140625,-0.48738016370078796,-0.2637890625,-0.1913400000000003
0.433,-0.25634765625,-0.491131485874309,-0.26666015625000006,-0.19440000000000013
0.438,-0.259765625,-0.49490104047637473,-0.26951171875,-0.1974600000000002
0.442,-0.26318359375,-0.4986341302213475,-0.27236328125,-0.20047000000000015
0.447,-0.26708984375,-0.5023991267162771,-0.27517578125,-0.20350000000000024
0.451,-0.27099609375,-0.5060866353898827,-0.2780859375,-0.20656000000000008
0.456,-0.275390625,-0.5099336778132741,-0.2808984375,-0.2095800000000001
0.46,-0.27880859375,-0.5136439770225625,-0.28373046874999996,-0.2126100000000002
0.464,-0.28173828125,-0.5173360438033043,-0.28656249999999994,-0.21567000000000025
0.469,-0.2841796875,-0.5208868092628087,-0.2893359375000001,-0.21870000000000012
0.473,-0.2880859375,-0.5244056679723563,-0.29214843749999997,-0.22172000000000014
0.477,-0.29150390625,-0.5279655496461331,-0.29496093749999996,-0.2247800000000002
0.482,-0.294921875,-0.5314798502485427,-0.29777343749999996,-0.2276600000000002
0.486,-0.29736328125,-0.5349668022081318,-0.30062500000000003,-0.2306600000000001
0.49,-0.3017578125,-0.5384491960605846,-0.30349609375,-0.23370000000000024
0.495,-0.3056640625,-0.5419771709844063,-0.30630859374999997,-0.23674000000000017
0.499,-0.30810546875,-0.5454367743011765,-0.30925781250000006,-0.2397600000000002
0.504,-0.3115234375,-0.54894651679645,-0.312109375,-0.24278000000000022
0.508,-0.31396484375,-0.5523423066133031,-0.31505859375,-0.24583000000000022
0.513,-0.31689453125,-0.5557791193943906,-0.31791015624999996,-0.24897000000000014
0.517,-0.32080078125,-0.5590974213899216,-0.32078125,-0.25182000000000015
0.522,-0.32421875,-0.5626527449565621,-0.3238671875,-0.2551300000000001
0.526,-0.32763671875,-0.5659436983092725,-0.32681640624999997,-0.25799000000000016
0.53,-0.330078125,-0.5692346516619846,-0.32984375,-0.26097000000000015
0.535,-0.3330078125,-0.5725575117646517,-0.33283203124999994,-0.2641300000000002
0.539,-0.3349609375,-0.5757208381175349,-0.33585937499999996,-0.26702000000000026
0.544,-0.3388671875,-0.5789206293275111,-0.3388671875,-0.2701300000000002
0.548,-0.3408203125,-0.5820338165018892,-0.34187500000000004,-0.2729900000000003
0.552,-0.3447265625,-0.5851652361048174,-0.34494140625,-0.27600000000000025
0.557,-0.34814453125,-0.5882920976006059,-0.34802734375,-0.27895000000000025
0.561,-0.3505859375,-0.591368819917891,-0.3512109375,-0.28192000000000017
0.565,-0.3525390625,-0.5944683327708589,-0.35441406249999996,-0.2849200000000003
0.57,-0.35595703125,-0.5974994740167769,-0.35765625,-0.2879100000000001
0.574,-0.357421875,-0.6004941504056003,-0.36089843750000006,-0.29088000000000025
0.578,-0.359375,-0.6033976646516912,-0.36427734375,-0.2938900000000002
0.583,-0.36328125,-0.606378666719106,-0.36765625,-0.29690000000000016
0.587,-0.36572265625,-0.6093186458222881,-0.3710742187499999,-0.2998400000000001
0.592,-0.369140625,-0.6122267181755152,-0.37453124999999987,-0.3028200000000001
0.596,-0.3720703125,-0.6151302324216044,-0.37806640625,-0.30583000000000027
0.6,-0.3740234375,-0.6179608169535076,-0.38171875,-0.30881000000000025
0.605,-0.37646484375,-0.6208278663425038,-0.38615234375000007,-0.31193000000000026
0.61,-0.37939453125,-0.6242874696592722,-0.39070312500000004,-0.3156500000000002
0.616,-0.38330078125,-0.6276604689404461,-0.3945507812500001,-0.31932000000000027
0.62,-0.38525390625,-0.6304090075438857,-0.39845703125,-0.3223300000000002
0.624,-0.38720703125,-0.6331074069688238,-0.40228515625000005,-0.3253800000000002
0.629,-0.38916015625,-0.6357374347867122,-0.40632812499999993,-0.3282600000000002
0.633,-0.3916015625,-0.6384677409616053,-0.41044921875000007,-0.3313900000000001
0.638,-0.39453125,-0.641280093064962,-0.414453125,-0.33472000000000013
0.643,-0.39697265625,-0.644001283025581,-0.41859375,-0.3378800000000002
0.648,-0.39990234375,-0.646900239164534,-0.42230468750000005,-0.3411700000000002
0.652,-0.4013671875,-0.6494117561968675,-0.42621093749999994,-0.3442200000000002
0.657,-0.40380859375,-0.6521375042646245,-0.43017578125,-0.3475300000000001
0.661,-0.40625,-0.6548450199038349,-0.43380859375,-0.3508100000000003
0.666,-0.4091796875,-0.6574932801502698,-0.43757812499999993,-0.35401000000000016
0.671,-0.412109375,-0.6602190282180267,-0.44148437500000004,-0.35733000000000015
0.676,-0.4140625,-0.6630313803213816,-0.4452148437500001,-0.36077000000000026
0.681,-0.4169921875,-0.6657708027105507,-0.44841796874999995,-0.3642500000000002
0.685,-0.41845703125,-0.668141018421645,-0.4521875000000001,-0.36731000000000025
0.691,-0.42138671875,-0.6709943934892308,-0.4558007812499999,-0.3710300000000002
0.696,-0.423828125,-0.6738204199139961,-0.45935546875,-0.3746600000000002
0.701,-0.42626953125,-0.6765324936603445,-0.4628906249999999,-0.3782700000000001
0.706,-0.42822265625,-0.6793357295494253,-0.46646484374999997,-0.3820300000000001
0.712,-0.43017578125,-0.6821116167956873,-0.46941406249999995,-0.3858200000000003
0.716,-0.4326171875,-0.6843815541497733,-0.4726562499999999,-0.38902000000000014
0.722,-0.43505859375,-0.6869979076462496,-0.47599609374999996,-0.39266000000000023
0.727,-0.4375,-0.6897282138211445,-0.478984375,-0.39658000000000015
0.732,-0.43994140625,-0.692148568710742,-0.4818359375000001,-0.40007000000000015
0.737,-0.44189453125,-0.6945096682075622,-0.48513671875,-0.40344000000000024
0.743,-0.44384765625,-0.6972490905967295,-0.48806640625,-0.40751000000000026
0.748,-0.4453125,-0.699797072486156,-0.49101562500000007,-0.4112800000000001
0.753,-0.44775390625,-0.7021171490187452,-0.49394531250000007,-0.4149200000000002
0.759,-0.4501953125,-0.704542062015479,-0.4966796875,-0.41854000000000013
0.764,-0.45263671875,-0.7068758128694803,-0.49962890625,-0.4221800000000002
0.769,-0.4541015625,-0.709378213687538,-0.50240234375,-0.4260900000000001
0.775,-0.45556640625,-0.7116937321129928,-0.5051171875000001,-0.4298400000000002
0.78,-0.4580078125,-0.7139089721814376,-0.50740234375,-0.43347000000000024
0.784,-0.4599609375,-0.715818819071723,-0.5096875,-0.4365300000000001
0.789,-0.46142578125,-0.7177332240691445,-0.5119140625,-0.4397200000000001
0.793,-0.46337890625,-0.7195838155666507,-0.514453125,-0.4427700000000001
0.798,-0.46533203125,-0.7217717069922784,-0.5166796875,-0.4463800000000002
0.803,-0.466796875,-0.7235812755255537,-0.5191796875,-0.4494100000000001
0.808,-0.46875,-0.725778283165452,-0.52169921875,-0.4531700000000001
0.813,-0.47021484375,-0.7277701759841992,-0.52443359375,-0.4566300000000001
0.819,-0.47265625,-0.7300036484811905,-0.526953125,-0.46052000000000026
0.824,-0.47412109375,-0.7320274480498945,-0.5293359375,-0.46413000000000015
0.829,-0.4765625,-0.7339509692615884,-0.53166015625,-0.4676100000000001
0.834,-0.47802734375,-0.7358516999376015,-0.53400390625,-0.47093000000000007
0.838,-0.47900390625,-0.7376612684708785,-0.53640625,-0.4742700000000002
0.843,-0.48046875,-0.739530092396933,-0.53876953125,-0.4777400000000003
0.848,-0.482421875,-0.7413259866087998,-0.541171875,-0.48109000000000024
0.853,-0.484375,-0.7431492294634872,-0.54353515625,-0.48458000000000023
0.858,-0.4853515625,-0.7449314493539454,-0.54587890625,-0.48792000000000013
0.863,-0.48779296875,-0.7466726462801709,-0.5484765625,-0.4912900000000002
0.868,-0.4892578125,-0.7486280742418234,-0.55099609375,-0.4950600000000003
0.873,-0.49072265625,-0.7504422008822385,-0.5534570312499999,-0.49870000000000014
0.879,-0.49267578125,-0.7522380950941052,-0.55595703125,-0.5022100000000003
0.884,-0.494140625,-0.7541342676629803,-0.55861328125,-0.5061300000000002
0.889,-0.49609375,-0.7559529524105315,-0.5610351562500001,-0.5097700000000003
0.894,-0.49658203125,-0.7576576844796641,-0.5632226562499999,-0.5132700000000001
0.899,-0.4990234375,-0.7591937665847386,-0.56546875,-0.5164800000000003
0.903,-0.50048828125,-0.7606888257255822,-0.5676953124999999,-0.5195600000000002
0.908,-0.501953125,-0.7621930010806981,-0.5698632812500001,-0.5226400000000002
0.912,-0.5029296875,-0.7636379210430384,-0.5720703125000001,-0.5257300000000003
0.916,-0.50439453125,-0.7650646085768322,-0.5745312499999999,-0.5286800000000003
0.921,-0.50537109375,-0.7666599460746841,-0.57736328125,-0.5322100000000001
0.927,-0.5078125,-0.7684330497508665,-0.57998046875,-0.5360100000000001
0.932,-0.509765625,-0.7700694102129493,-0.58259765625,-0.5395500000000002
0.937,-0.509765625,-0.7716601896036632,-0.58525390625,-0.5430900000000001
0.942,-0.51220703125,-0.7732372946729686,-0.58796875,-0.5466400000000002
0.947,-0.51318359375,-0.7748326321708205,-0.5903906250000001,-0.5503200000000001
0.951,-0.5146484375,-0.776195506204699,-0.5927734375000001,-0.5534400000000002
0.956,-0.515625,-0.7775264734886207,-0.59517578125,-0.5565600000000002
0.96,-0.5166015625,-0.7788346502368597,-0.59759765625,-0.5595300000000001
0.964,-0.517578125,-0.7801382688779608,-0.6000976562500001,-0.5626500000000001
0.969,-0.5185546875,-0.7814190969833774,-0.6025976562500001,-0.5657400000000001
0.973,-0.51953125,-0.7826862507673873,-0.6051171875,-0.5688200000000001
0.977,-0.52197265625,-0.7839534045513936,-0.60767578125,-0.5719300000000003
0.982,-0.5224609375,-0.7852433488710862,-0.6103320312499999,-0.5750100000000002
0.986,-0.52392578125,-0.7865059445479563,-0.6129687500000001,-0.5781000000000003
0.99,-0.5244140625,-0.7877411915820076,-0.6160351562499999,-0.5811800000000003
0.995,-0.52587890625,-0.789145088580117,-0.6193749999999999,-0.5847100000000003
1.001,-0.52783203125,-0.7906310315066882,-0.62255859375,-0.5883400000000001
1.006,-0.52880859375,-0.7920121379691132,-0.62595703125,-0.5918600000000003
1.011,-0.5302734375,-0.7934616160385897,-0.62943359375,-0.5955100000000002
1.016,-0.53125,-0.7948609549295629,-0.6332421874999999,-0.5991500000000001
1.022,-0.533203125,-0.7963560140704047,-0.6363671875,-0.6029300000000002
1.026,-0.5341796875,-0.7975502381402269,-0.63953125,-0.6060400000000001
1.03,-0.53515625,-0.7987353459957731,-0.6428125,-0.6092700000000002
1.035,-0.5361328125,-0.7998976633156367,-0.6462890625,-0.6122300000000003
1.039,-0.5380859375,-0.8011374684568242,-0.6496875,-0.6156100000000002
1.044,-0.53857421875,-0.8023134600980963,-0.6531640625,-0.6186900000000002
1.048,-0.5400390625,-0.8034575449894135,-0.65681640625,-0.6216300000000001
1.053,-0.54052734375,-0.8046244204164132,-0.66052734375,-0.6248900000000002
1.057,-0.5419921875,-0.8057502728791839,-0.6647460937499999,-0.6279900000000003
1.062,-0.5439453125,-0.807053891520285,-0.6695117187499999,-0.6315100000000002
1.067,-0.544921875,-0.8084714628398046,-0.6741210937500001,-0.6353300000000002
1.072,-0.5458984375,-0.8097158260881283,-0.6792773437499999,-0.6387100000000001
1.078,-0.546875,-0.8110741420148706,-0.6846093750000001,-0.6423700000000001
1.083,-0.548828125,-0.8124233417273388,-0.6901171875,-0.6461900000000003
1.088,-0.548828125,-0.8137315184755778,-0.6961328124999999,-0.6500100000000002
1.094,-0.55029296875,-0.8150761600809098,-0.7026171874999999,-0.6539800000000002
1.099,-0.552734375,-0.8164435922219244,-0.708984375,-0.6579600000000001
1.105,-0.55322265625,-0.8177608851844376,-0.71533203125,-0.6617600000000001
1.11,-0.5546875,-0.8190553876112645,-0.721328125,-0.6656100000000003
1.115,-0.5556640625,-0.820121984681256,-0.7271484375,-0.6687200000000002
1.119,-0.55712890625,-0.8212569533583007,-0.7338671875,-0.6721200000000003
1.125,-0.55859375,-0.822565130106538,-0.7404296874999999,-0.6759600000000001
1.13,-0.5595703125,-0.8238094933548616,-0.7459375,-0.6796300000000002
1.134,-0.56103515625,-0.8249034390676755,-0.7522265624999999,-0.6827200000000002
1.14,-0.5615234375,-0.8261614766374095,-0.75861328125,-0.6865500000000002
1.145,-0.56298828125,-0.8274331885285537,-0.7653320312499999,-0.6903600000000001
1.151,-0.66796875,-0.8323422699148004,-0.77140625,-0.6945800000000002
1.157,-0.56591796875,-0.836613216301906,-0.77716796875,-0.6985100000000002
1.162,-0.56689453125,-0.8374291174793793,-0.7833203125,-0.7022800000000002
1.168,-0.568359375,-0.8383544132281315,-0.7880078125,-0.7063500000000003
1.172,-0.56884765625,-0.8390654779414604,-0.79232421875,-0.7095900000000002
1.177,-0.56982421875,-0.8397491940119686,-0.79673828125,-0.7126800000000002
1.181,-0.57080078125,-0.8404739330467059,-0.8009960937499999,-0.7159200000000001
1.186,-0.5712890625,-0.8411849977600347,-0.8049609375000001,-0.7190200000000002
1.19,-0.572265625,-0.841868713830543,-0.8088671875000001,-0.7219500000000001
1.194,-0.5732421875,-0.8425615461153253,-0.8127148437499999,-0.7250100000000002
1.199,-0.57470703125,-0.8432862851500627,-0.81654296875,-0.7279600000000002
1.203,-0.576171875,-0.8440702795775774,-0.8205078124999999,-0.7312000000000001
1.208,-0.5771484375,-0.8448588321122301,-0.8241796874999999,-0.7342900000000001
1.212,-0.5771484375,-0.8456109197897881,-0.8278320312499999,-0.7372600000000002
1.216,-0.57861328125,-0.846367565574484,-0.83138671875,-0.7403500000000003
1.22,-0.5791015625,-0.8471287694663161,-0.8349414062499999,-0.7434300000000003
1.225,-0.580078125,-0.8478899733581482,-0.8383593749999999,-0.7463700000000002
1.229,-0.5810546875,-0.8486511772499803,-0.8417968750000001,-0.7494700000000001
1.233,-0.58203125,-0.8494306135703589,-0.8451757812499999,-0.7525600000000001
1.238,-0.5830078125,-0.8502146079978736,-0.84853515625,-0.7555200000000002
1.242,-0.58349609375,-0.850994044318254,-0.8518554687499998,-0.7586400000000002
1.246,-0.583984375,-0.8517552482100861,-0.8551953125000001,-0.7617600000000002
1.251,-0.5859375,-0.8525848237089679,-0.85857421875,-0.7650000000000001
1.255,-0.58642578125,-0.8534007248864413,-0.8617773437499999,-0.7680900000000002
1.26,-0.58837890625,-0.8542120679567766,-0.864921875,-0.7712000000000001
1.264,-0.58837890625,-0.8550325272413861,-0.8681640624999999,-0.7741600000000002
1.269,-0.58984375,-0.8558712189545421,-0.87125,-0.7774300000000003
1.273,-0.5908203125,-0.8566962363462896,-0.8743359375,-0.7804200000000001
1.277,-0.5908203125,-0.8575121375237611,-0.87736328125,-0.7835400000000001
1.282,-0.5927734375,-0.8583234805940965,-0.8804296874999998,-0.7866600000000001
1.286,-0.59423828125,-0.8591895209500748,-0.88345703125,-0.7898000000000003
1.29,-0.59423828125,-0.860037328877505,-0.88640625,-0.7929400000000002
1.295,-0.5947265625,-0.8608441138407024,-0.8893750000000001,-0.7959100000000001
1.299,-0.595703125,-0.8616417825896274,-0.8923242187499999,-0.7990500000000003
1.303,-0.5966796875,-0.8624485675528266,-0.8952734375000001,-0.8020500000000002
1.308,-0.59765625,-0.8632644687302999,-0.89830078125,-0.8051900000000001
1.312,-0.5986328125,-0.8641031604434559,-0.9013281249999999,-0.8083200000000001
1.316,-0.59912109375,-0.8649327359423395,-0.9042578125000001,-0.8114600000000001
1.321,-0.599609375,-0.8657212884769923,-0.9072265624999999,-0.8145900000000001
1.325,-0.6005859375,-0.8665189572259173,-0.9102148437500001,-0.8175800000000002
1.329,-0.60107421875,-0.867312067867708,-0.9131445312500001,-0.8207100000000003
1.334,-0.60302734375,-0.8681234109380433,-0.91609375,-0.8238500000000002
1.338,-0.60400390625,-0.868948428329789,-0.9190039062500001,-0.8269700000000002
1.342,-0.60546875,-0.8697916781500812,-0.921953125,-0.8299700000000001
1.347,-0.60546875,-0.8706349279703751,-0.924921875,-0.8331300000000001
1.351,-0.6064453125,-0.8714508291478467,-0.92791015625,-0.8362700000000001
1.355,-0.60693359375,-0.8722758465395941,-0.9310546875,-0.8394100000000002
1.36,-0.60791015625,-0.8731510031098431,-0.9342968749999999,-0.8427000000000002
1.365,-0.60888671875,-0.8740170434658197,-0.9375195312499999,-0.8461300000000003
1.37,-0.60986328125,-0.8748922000360686,-0.9408203125,-0.8494100000000002
1.374,-0.611328125,-0.8757992633562779,-0.9440624999999999,-0.8528500000000001
1.379,-0.61181640625,-0.876678978033663,-0.9473242187500001,-0.8561400000000001
1.384,-0.61328125,-0.8775814832467344,-0.95080078125,-0.8595700000000002
1.389,-0.6142578125,-0.8785523600668554,-0.9543554687500001,-0.8631400000000002
1.394,-0.615234375,-0.8795141206727042,-0.9580859374999998,-0.8668400000000003
1.399,-0.61572265625,-0.8805260204570544,-0.9616015625000002,-0.8705300000000002
1.404,-0.61669921875,-0.8814558743129446,-0.96525390625,-0.8742200000000002
1.409,-0.6181640625,-0.8823948443831089,-0.9694140625,-0.8777600000000001
1.415,-0.6181640625,-0.8834751157745107,-0.9733203125,-0.8820000000000001
1.42,-0.61962890625,-0.8844323182732214,-0.9775585937499999,-0.8856800000000002
1.426,-0.62109375,-0.8854715667003941,-0.981328125,-0.8897600000000001
1.431,-0.6220703125,-0.8864059786634222,-0.9850585937499999,-0.8932700000000002
1.436,-0.623046875,-0.8873176000907659,-0.9892773437500001,-0.8967700000000003
1.442,-0.62353515625,-0.8883249417679799,-0.9928125,-0.9006900000000002
1.446,-0.62451171875,-0.889122610516905,-0.99626953125,-0.9039300000000001
1.451,-0.6259765625,-0.8899430698015145,-0.9999218750000002,-0.9070000000000003
1.455,-0.6259765625,-0.8907817615146705,-1.0038671875,-0.9102200000000003
1.46,-0.6279296875,-0.8916660342991953,-1.0084960937499998,-0.9137100000000002
1.466,-0.6279296875,-0.8926870502978197,-1.0125585937500001,-0.9176500000000001
1.471,-0.62939453125,-0.8935667649752066,-1.0170703125,-0.9211400000000001
1.476,-0.63037109375,-0.8945194093667812,-1.02197265625,-0.9247900000000002
1.482,-0.63134765625,-0.8955358672582694,-1.02685546875,-0.9287200000000002
1.487,-0.6328125,-0.8965432089354834,-1.0315820312500001,-0.9326400000000001
1.492,-0.6328125,-0.8974457141485548,-1.0368359374999998,-0.9361600000000001
1.498,-0.63525390625,-0.8984849625757256,-1.04158203125,-0.9402200000000003
1.503,-0.63525390625,-0.8993737934673867,-1.04685546875,-0.9437300000000002
1.508,-0.63623046875,-0.9003674608231922,-1.05169921875,-0.9476800000000001
1.514,-0.63818359375,-0.9013064308933547,-1.0563476562500003,-0.9513500000000001
1.519,-0.638671875,-0.9022317266421105,-1.0612695312499998,-0.9548600000000003
1.524,-0.6396484375,-0.9032253939979142,-1.06583984375,-0.9586600000000001
1.529,-0.640625,-0.9041461316395303,-1.07021484375,-0.9623200000000003
1.534,-0.6416015625,-0.9050668692811481,-1.0745507812500001,-0.9659900000000001
1.54,-0.64208984375,-0.9059967231370383,-1.07962890625,-0.9696600000000002
1.546,-0.6435546875,-0.9070542039927574,-1.08306640625,-0.9738900000000001
1.55,-0.64501953125,-0.9078427565274101,-1.0867578125000001,-0.9769600000000003
1.555,-0.6455078125,-0.9087315874190693,-1.09044921875,-0.9803400000000002
1.56,-0.6455078125,-0.9095793953464995,-1.0945507812500002,-0.9838400000000003
1.566,-0.646484375,-0.9105502721666223,-1.0981640625,-0.9879000000000002
1.57,-0.64892578125,-0.911407196308323,-1.1018750000000002,-0.9912700000000001
1.576,-0.64892578125,-0.9124099798784027,-1.1058203125000001,-0.9951900000000002
1.582,-0.65087890625,-0.9133990891270702,-1.1091210937500002,-0.9991100000000002
1.586,-0.6513671875,-0.9142970362330036,-1.112421875,-1.0024600000000001
1.592,-0.65185546875,-0.9151904252318008,-1.1159179687499998,-1.00608
1.597,-0.6533203125,-0.9161567439447857,-1.1189453125000002,-1.0100000000000002
1.602,-0.654296875,-0.9170182261936244,-1.12201171875,-1.0133600000000003
1.607,-0.65380859375,-0.9178705922281907,-1.1251953124999998,-1.01686
1.612,-0.65625,-0.9187639812269879,-1.1277929687500001,-1.0205000000000002
