8842, -15926.34
8844, -15934.49
8847, -15943.01
8850, -15953.42
8852, -15960.61
8854, -15967.80
8858, -15977.66
8860, -15984.20
8862, -15990.47
8864, -15995.89
8867, -16002.09
8869, -16007.35
8872, -16012.43
8874, -16017.57
8877, -16023.55
8879, -16027.19
8882, -16030.72
8884, -16034.18
8886, -16037.68
8889, -16041.75
8892, -16044.84
8894, -16047.51
8896, -16049.65
8899, -16051.88
8901, -16053.81
8903, -16055.78
8906, -16057.97
8909, -16059.35
8911, -16060.46
8913, -16061.43
8915, -16062.26
8917, -16062.93
8919, -16063.50
8922, -16063.99
8924, -16064.35
8926, -16064.55
8928, -16064.61
8930, -16064.59
8933, -16064.46
8934, -16064.25
8937, -16063.90
8939, -16063.48
8941, -16062.96
8943, -16062.32
8945, -16061.61
8948, -16060.74
8950, -16059.81
8952, -16058.90
8954, -16057.74
8956, -16056.42
8959, -16055.23
8960, -16054.06
8963, -16052.62
8965, -16051.09
8967, -16049.38
8970, -16047.66
8973, -16045.22
8975, -16043.59
8978, -16041.16
8981, -16038.48
8983, -16036.26
8985, -16034.33
8987, -16032.12
8990, -16029.72
8992, -16027.66
8994, -16025.60
8997, -16022.21
8999, -16019.17
9002, -16016.78
9004, -16014.09
9006, -16011.64
9009, -16007.92
9012, -16004.21
9015, -16000.61
9017, -15997.55
9020, -15994.53
9022, -15991.72
9024, -15988.99
9026, -15985.81
9028, -15982.87
9030, -15979.93
9033, -15976.99
9035, -15973.91
9037, -15971.08
9039, -15968.08
9041, -15965.05
9043, -15961.31
9046, -15956.71
9049, -15952.55
9051, -15949.43
9053, -15945.94
9056, -15942.78
9058, -15939.04
9060, -15935.26
9063, -15931.09
9066, -15926.24
9068, -15922.89
9070, -15919.65
9073, -15914.17
9076, -15909.52
9079, -15904.51
9082, -15899.38
9084, -15895.85
9088, -15890.35
9090, -15886.05
9093, -15880.98
9096, -15875.43
9099, -15870.27
9101, -15866.76
9104, -15862.45
9106, -15858.00
9109, -15852.29
9112, -15847.95
9115, -15842.79
9117, -15839.19
9119, -15835.55
9121, -15831.11
9124, -15825.12
9127, -15820.31
9130, -15815.22
9132, -15810.54
9134, -15807.05
9136, -15803.24
9138, -15799.58
9140, -15795.86
9143, -15791.63
9145, -15788.05
9147, -15784.40
9149, -15780.53
9151, -15776.71
9153, -15772.64
9155, -15768.84
9158, -15763.20
9161, -15758.35
9163, -15753.13
9165, -15749.39
9167, -15745.65
9169, -15741.98
9171, -15738.39
9173, -15734.79
9175, -15731.05
9177, -15727.47
9179, -15723.86
9181, -15720.04
9183, -15715.61
9185, -15711.68
9188, -15707.23
