time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,posic_encoder_mm,keyence_mm
0.159,0.17618261718750006,0.14939356978011156,-0.3511824121093774,0.06826171875000003,0.07824000000000009
0.164,0.18445410156249942,0.15552058562737284,-0.3502311914062499,0.07203124999999999,0.08149000000000006
0.169,0.19107128906249926,0.16190859730272344,-0.34862652343750256,0.07542968750000001,0.08542000000000005
0.175,0.19768847656250088,0.16834201474890823,-0.3468481542968753,0.07894531249999998,0.08906999999999998
0.18,0.2034785156249992,0.17472990193348842,-0.3448547265625006,0.08250000000000002,0.09245999999999999
0.185,0.20926855468749928,0.1809993396486872,-0.34263796875000274,0.08630859375000005,0.09600000000000009
0.19,0.21505859374999936,0.18717379585614677,-0.3400489941406253,0.08994140625000002,0.09966999999999993
0.195,0.2216757812499992,0.19335402884836425,-0.33749310546875044,0.09449218750000005,0.10291000000000006
0.201,0.2274658203124993,0.19953889409203088,-0.33408525390625243,0.09816406250000004,0.1071200000000001
0.206,0.2340830078125009,0.20572747381605092,-0.33122332031250146,0.1016796875,0.11024999999999996
0.21,0.24070019531250075,0.21200097203652946,-0.32834484375000095,0.10617187500000003,0.11335000000000006
0.216,0.24649023437500084,0.2182606242087164,-0.32457304687500255,0.10994140624999998,0.11698000000000008
0.22,0.25393457031250044,0.22459111355225234,-0.3213140820312521,0.1139453125,0.1201000000000001
0.225,0.2597246093750005,0.23097840535656639,-0.3178069726562516,0.11849609375000003,0.12322000000000011
0.23,0.26468750000000085,0.2371654256994624,-0.3137539453125022,0.12283203124999997,0.12658999999999998
0.235,0.2713046875000007,0.24327379358819737,-0.31002350585937677,0.12705078125000002,0.12980999999999998
0.239,0.2770947265625008,0.24940103209939937,-0.3062930664062513,0.13123046875,0.13277000000000005
0.244,0.28205761718749933,0.255379522560301,-0.3024550976562512,0.1359765625,0.13573999999999997
0.249,0.2878476562499994,0.261238735879949,-0.29800503906250064,0.14037109375,0.13922999999999996
0.253,0.2936376953124995,0.2670842439561557,-0.2938196679687515,0.14490234375,0.14232
0.258,0.29860058593749983,0.2728368222062922,-0.2893199804687505,0.1494140625,0.14569999999999994
0.263,0.3052177734374997,0.2785968224306445,-0.28463832031250114,0.15414062500000003,0.1491
0.269,0.31100781249999976,0.2844447140930718,-0.27975814453125203,0.15861328125000002,0.15260000000000007
0.274,0.31845214843749936,0.2904450235358555,-0.2748448828125003,0.16259765625,0.1560999999999999
0.278,0.32176074218750017,0.2963217329220316,-0.27041136718750103,0.16671875000000003,0.15921000000000007
0.283,0.32755078125000026,0.30193545077519846,-0.26582069335937675,0.17185546875000002,0.16232000000000002
0.289,0.33830371093750067,0.30807574222226575,-0.25953436523437645,0.17568359375000003,0.16662
0.294,0.3432666015624992,0.3145563392037788,-0.2546211035156247,0.17978515625000002,0.16972999999999994
0.299,0.3490566406249993,0.32081817850919536,-0.24957549804687673,0.18386718750000003,0.17314000000000007
0.304,0.3556738281250009,0.3270684817046671,-0.24424039062500036,0.18810546875,0.17652
0.309,0.36229101562500077,0.33339147435016936,-0.2385826953125001,0.19212890625,0.18015000000000003
0.314,0.36973535156250037,0.33985469470246593,-0.23300771484375105,0.19583984375000002,0.18351000000000006
0.319,0.37387109374999916,0.34618454009943705,-0.22783803710937534,0.20023437500000002,0.18674999999999997
0.325,0.3821425781250003,0.3524893755874132,-0.2214689941406256,0.20365234375000002,0.19063999999999992
0.329,0.38545117187499933,0.3586922163359481,-0.2165391894531261,0.20736328125,0.19372999999999996
0.334,0.39372265625000047,0.36481327019101517,-0.21103038085937698,0.2110546875,0.1971099999999999
0.339,0.39951269531250055,0.37111456114939595,-0.2053065136718768,0.21458984375000004,0.20050999999999997
0.344,0.40530273437500064,0.37731455963306504,-0.19987214843750145,0.21865234375,0.20372999999999997
0.35,0.41357421875,0.3836791542085214,-0.19344520507812568,0.22273437500000004,0.20764000000000005
0.355,0.41770996093750057,0.39001185414690387,-0.1870182617187517,0.22603515625,0.21144000000000007
0.36,0.42598144531249993,0.3963189786164058,-0.1817245117187518,0.23011718750000004,0.2145300000000001
0.366,0.431771484375,0.4027694746965764,-0.17499979492187734,0.23390625,0.21859000000000006
0.371,0.43673437500000034,0.4090071768825216,-0.16882099609375167,0.23722656250000002,0.22226999999999997
0.376,0.4433515625000002,0.4151561852054683,-0.1635272460937518,0.24125,0.22541999999999995
0.382,0.4507958984374998,0.42147989211489645,-0.15672808593750176,0.24451171875000002,0.2294799999999999
0.387,0.4557587890625001,0.42777980531149284,-0.1513185351562516,0.248515625,0.23260999999999998
0.392,0.4632031249999997,0.4340606389568571,-0.14479233398437685,0.252265625,0.23642000000000007
0.398,0.4689931640624998,0.44040811316549233,-0.1384067480468758,0.25591796875000006,0.24021000000000003
0.403,0.47561035156249964,0.4467270847329314,-0.13231066406250136,0.2598828125,0.24373
0.409,0.4838818359375008,0.4532690206412644,-0.12543706054687753,0.2635546875,0.24770000000000003
0.414,0.49215332031250014,0.46015362568341195,-0.11910937500000074,0.26699218750000003,0.25142
0.419,0.49711621093750047,0.4669852482626216,-0.1130298339843776,0.27037109375,0.25482000000000005
0.424,0.5037333984375003,0.473610505696046,-0.10721498046875055,0.27345703125,0.25824
0.429,0.5086962890625006,0.48007028435785665,-0.10190468750000115,0.2769921875,0.26126000000000005
0.434,0.5136591796874992,0.4862334900488156,-0.09582514648437623,0.28005859375000003,0.2648299999999999
0.438,0.5211035156250006,0.49240470154836075,-0.09050658203125117,0.28316406250000004,0.26783
0.443,0.5235849609374998,0.4983365128371398,-0.08515493164062526,0.28632812500000004,0.2709999999999999
0.447,0.5310292968749994,0.504076355406342,-0.07956340820312668,0.28984375,0.27418999999999993
0.452,0.5384736328125008,0.51015390303404,-0.0734342382812514,0.29304687500000004,0.27779
0.457,0.5417822265624999,0.5160925476850723,-0.06793370117187614,0.29607421875,0.28095000000000003
0.461,0.5492265624999995,0.5219198096999297,-0.06264822265625192,0.29943359375,0.28397000000000006
0.466,0.5566708984375008,0.5280674566771432,-0.05670929687500248,0.30259765625,0.28729000000000005
0.471,0.5616337890624994,0.5342261920541885,-0.05124184570312629,0.30597656250000005,0.29031000000000007
0.475,0.5682509765624992,0.5403118789742631,-0.045493164062500924,0.30919921875,0.2936099999999999
0.48,0.5723867187499998,0.5462570503093397,-0.03993472656250141,0.31244140625,0.29679999999999995
0.484,0.5781767578124999,0.5520076059475615,-0.03460789062500069,0.31574218750000005,0.29986
0.489,0.5814853515625007,0.5575201644350489,-0.02915698242187581,0.31931640625,0.3029299999999999
0.494,0.5889296875000003,0.563005759184939,-0.023342128906252313,0.32298828125,0.3062499999999999
0.499,0.5947197265625004,0.5687155522819609,-0.017279130859376934,0.32703125,0.30973000000000006
0.504,0.6013369140625002,0.5745231841722,-0.010885273437502008,0.33101562500000004,0.31348
0.509,0.6079541015625001,0.5804912103647196,-0.0045824023437504025,0.33480468750000003,0.3170900000000001
0.514,0.6129169921875004,0.5864239726158988,0.0013151660156225375,0.33880859375000005,0.32045999999999997
0.519,0.6211884765624998,0.5924923375470227,0.007551865234374233,0.3425,0.3241099999999999
0.524,0.6253242187500003,0.5985874987408015,0.01314338867187459,0.3463671875,0.32719999999999994
0.528,0.6319414062500002,0.6045402672462653,0.019090585937499682,0.35091796875000003,0.3307
0.534,0.6393857421874998,0.6107066146179904,0.025873203124998412,0.35529296875,0.33448999999999995
0.539,0.6460029296874996,0.6170442252536601,0.03221743164062296,0.359296875,0.33813000000000004
0.544,0.6509658203124999,0.6232733475293354,0.037966113281248326,0.3639453125,0.3414999999999999
0.549,0.6575830078124998,0.6294154758483619,0.044459228515624005,0.3680859375,0.3451599999999999
0.554,0.6642001953124996,0.6356517259114112,0.05023272460937456,0.37259765625,0.34857000000000005
0.559,0.6708173828124995,0.6419634497203965,0.05637843749999938,0.377109375,0.3519700000000001
0.564,0.6766074218749996,0.6482537539845646,0.0624331640624991,0.38130859375000004,0.3554999999999999
0.568,0.6823974609374996,0.654444942527701,0.06799160156249862,0.38634765625,0.3586100000000001
0.573,0.6873603515625,0.6604747128337962,0.07445163085937345,0.39083984375,0.36230000000000007
0.578,0.6939775390624998,0.6664569860623744,0.08007624023437465,0.3965234375,0.36555000000000004
0.583,0.7022490234374992,0.6727289324465212,0.08705737304687489,0.40273437500000003,0.36952000000000007
0.589,0.7096933593750006,0.6793151000522885,0.09448516601562496,0.40773437500000004,0.37379000000000007
0.594,0.7146562500000009,0.6858254735640795,0.10029174804687457,0.4133984375,0.37707
0.599,0.7204462890624992,0.69211118988436,0.10662770507812347,0.4187109375,0.38071999999999995
0.604,0.7270634765625008,0.6983806394287679,0.11244255859374874,0.42458984375000003,0.38398
0.609,0.7328535156250009,0.7046370450743176,0.11869580078124997,0.43130859375,0.38765000000000005
0.615,0.7394707031250007,0.710882991161147,0.12576791992187353,0.43833984375,0.3915900000000001
0.62,0.7493964843749996,0.7175302497662968,0.13286485351562405,0.44429687500000004,0.39568000000000003
0.625,0.7543593749999999,0.7243354303981047,0.1387955078124996,0.45068359375,0.39893
0.63,0.7601494140625,0.7308575447782312,0.14527208007812398,0.45625,0.4026099999999999
0.635,0.7651123046875004,0.7371526757913974,0.150871875,0.462890625,0.40585000000000004
0.64,0.7758652343750008,0.7437574345401402,0.15819213867187365,0.469296875,0.4099299999999999
0.646,0.7816552734375009,0.7506924155623048,0.1650822851562488,0.4751171875,0.41374
0.651,0.7882724609375007,0.7574824933596629,0.17158367187499834,0.48085937500000003,0.41725999999999996
0.656,0.7940625000000008,0.7641563770799998,0.17819258789062253,0.48572265625,0.4209400000000001
0.661,0.7981982421874996,0.770491267974613,0.18385855468749845,0.49041015625,0.4241999999999999
0.665,0.8048154296874994,0.7766362694090553,0.189474892578124,0.49507812500000004,0.4274500000000001
0.67,0.8106054687499995,0.7827928833950761,0.19553789062499938,0.49958984375000004,0.43083000000000005
0.675,0.8163955078124996,0.788876869227598,0.20139410156249937,0.50396484375,0.4340900000000001
0.679,0.8221855468749997,0.7949026164579575,0.2071924121093751,0.5082421875,0.43747
0.684,0.8263212890625002,0.8007177837830141,0.21289146484374832,0.5128710937500001,0.4407000000000001
0.689,0.8354199218749994,0.806691852442116,0.21996358398437366,0.51689453125,0.44462
0.694,0.8403828124999997,0.812875279845674,0.22575362304687374,0.52162109375,0.4478500000000001
0.7,0.8486542968750008,0.8191446465561644,0.23318968749999947,0.5253515625,0.45202999999999993
0.705,0.8511357421875001,0.8252371058742607,0.2388804687499988,0.52876953125,0.45520000000000005
0.709,0.8560986328125004,0.8308599480065874,0.24435619140624887,0.5321484375000001,0.4583600000000001
0.714,0.8627158203125003,0.8365159162572873,0.25049363281249803,0.5362890625,0.4617899999999999
0.72,0.8693330078125001,0.8423623273743834,0.25727624999999854,0.53943359375,0.4656
0.725,0.8751230468750002,0.8482795096543272,0.26300838867187437,0.543125,0.4689399999999999
0.73,0.881740234375,0.8542534414645713,0.2696255761718742,0.5462109375,0.47258
0.735,0.8891845703124996,0.8604367591326368,0.2754404296874995,0.549453125,0.47581000000000007
0.74,0.8933203125000002,0.8665421579440099,0.28182601562499876,0.5525390625,0.47926
0.745,0.8991103515625003,0.8724211957726493,0.28770704101562394,0.5558203125,0.4824299999999999
0.75,0.9073818359374997,0.8785284204578143,0.29442348632812276,0.55890625,0.48614
0.755,0.9139990234374995,0.8849005621218797,0.30061882812499796,0.5616015625,0.48946
0.76,0.9173076171875003,0.8909934940140363,0.3062268945312496,0.56419921875,0.49261
0.764,0.9239248046875002,0.8968625349487238,0.3116860742187484,0.5666796875,0.49549
0.769,0.9272333984374992,0.9025520436253042,0.3169715527343744,0.5692578125000001,0.49839999999999995
0.774,0.9330234374999993,0.9080156501631551,0.3226044335937477,0.57173828125,0.5015799999999999
0.778,0.9396406250000009,0.9136258715398873,0.3280222558593735,0.57419921875,0.5044900000000001
0.783,0.9446035156249994,0.9192717195392982,0.3336882226562494,0.576875,0.50763
0.788,0.9520478515625008,0.9250280755410479,0.3401565234374999,0.5796484375,0.5112000000000001
0.793,0.9578378906249991,0.9309549849499734,0.3461864355468727,0.58236328125,0.51451
0.798,0.9628007812499995,0.9367728367834699,0.35245622070312344,0.58509765625,0.5179199999999999
0.804,0.9702451171875008,0.9426671181265803,0.35891625000000005,0.5876171875,0.52146
0.809,0.9760351562499991,0.9487046262316952,0.36491307617187374,0.5902734375,0.5247999999999999
0.814,0.9826523437500008,0.9547750441499349,0.37130693359374867,0.5929492187500001,0.5282800000000001
0.82,0.9900966796875004,0.9610357314850931,0.3781474511718752,0.59537109375,0.5321100000000001
0.824,0.9950595703125007,0.967285110945975,0.38388786132812314,0.5976953125,0.53529
0.829,1.0008496093750008,0.9733615430153779,0.38976061523437444,0.59984375,0.5384800000000001
0.834,1.0049853515624996,0.9792173531770549,0.3951039941406247,0.60216796875,0.54139
0.839,1.0116025390624994,0.9849781923980165,0.40096847656249857,0.6043359375,0.54468
0.843,1.01573828125,0.9906628769245953,0.40646074218749995,0.6066015625000001,0.54773
0.848,1.0231826171874996,0.9963684349613782,0.41240793945312326,0.60900390625,0.55107
0.854,1.0297998046874994,1.0023365507735453,0.41871908203124875,0.61111328125,0.55467
0.858,1.0347626953124998,1.008269384888358,0.4242030761718727,0.613359375,0.5577099999999999
0.863,1.0405527343749998,1.0140919875873586,0.43015854492187344,0.61578125,0.5610200000000001
0.869,1.0479970703124994,1.0200720184768657,0.4369080761718731,0.61791015625,0.5647500000000001
0.873,1.0546142578124993,1.02626022683585,0.442358984374998,0.6198828125,0.5676699999999999
0.878,1.0604042968749994,1.0324514873159347,0.44774372070312474,0.62197265625,0.5707
0.882,1.0661943359374995,1.0385632552589317,0.4534096874999989,0.62400390625,0.57375
0.887,1.0719843749999995,1.0446112802314784,0.45897639648437405,0.626015625,0.57683
0.891,1.0777744140624996,1.0506081913959788,0.46446866210937365,0.6282421874999999,0.57976
0.897,1.0827373046875,1.056482175792362,0.4707219042968731,0.6305859375,0.58321
0.902,1.0893544921874998,1.062339528405708,0.47720674804687313,0.6326953125,0.5866500000000001
0.906,1.0943173828125001,1.0681835444305705,0.4826328417968746,0.6349609375,0.58972
0.912,1.1009345703125,1.074016866196616,0.4889936132812487,0.63708984375,0.59317
0.916,1.1042431640625008,1.079677732613248,0.4944610644531231,0.63939453125,0.5962000000000001
0.922,1.1125146484375001,1.085364191535395,0.5010286230468743,0.6416015625,0.59992
0.926,1.1174775390625005,1.0912350523183376,0.5064464453124984,0.64404296875,0.60286
0.932,1.1265761718749996,1.0973357200460658,0.5136839941406226,0.6466796875,0.6068800000000001
0.938,1.1315390625,1.1036206639062136,0.5203094531249981,0.64890625,0.6104700000000001
0.942,1.1365019531250002,1.1096436741775226,0.5261077636718738,0.6512109375,0.6137900000000001
0.948,1.1439462890624998,1.1157024666649265,0.5324519921874984,0.65365234375,0.61728
0.953,1.1489091796875002,1.1217899519683698,0.5385894335937493,0.6559375000000001,0.62073
0.958,1.1538720703125005,1.127654625427114,0.5445118164062492,0.65826171875,0.6240399999999999
0.963,1.16131640625,1.133586451797518,0.5505086425781247,0.6605078125,0.6273900000000001
0.968,1.1671064453125002,1.1396540662705137,0.5562904101562491,0.6629101562499999,0.63063
0.973,1.1720693359375005,1.1455847457865804,0.5624278515624983,0.6652734375,0.6341000000000001
0.978,1.1795136718750001,1.1515695006747495,0.5685735644531231,0.6675585937499999,0.63754
0.983,1.1836494140625007,1.1575156772260822,0.574239531249999,0.66994140625,0.6407400000000001
0.988,1.1910937500000003,1.1634309188258447,0.5802446289062502,0.67240234375,0.6440600000000001
0.993,1.1960566406250006,1.1694032944557986,0.5862166406249987,0.6746875,0.6473500000000001
0.997,1.2026738281250005,1.1753395444062262,0.5917833496093738,0.6770703124999999,0.6503700000000001
1.002,1.2076367187500008,1.1812468261263405,0.5976147460937486,0.6796093750000001,0.65371
1.007,1.2142539062500006,1.1871308789860295,0.6037356445312483,0.68232421875,0.65717
1.013,1.2183896484374994,1.1929143652821856,0.6103362890624986,0.6854296875,0.6608499999999999
1.019,1.2258339843750008,1.1986991498540538,0.6175076660156247,0.68802734375,0.6647799999999999
1.024,1.2316240234375009,1.2046488553841173,0.6231901757812501,0.690703125,0.66808
1.029,1.2365869140624994,1.210484986826358,0.6292614453124976,0.6933984375,0.6714899999999999
1.034,1.2448583984375006,1.2164758660585169,0.6352499999999992,0.69615234375,0.6748700000000001
1.04,1.249821289062501,1.2225908334650046,0.6414039843749979,0.6986523437500001,0.6782999999999999
1.044,1.2547841796874994,1.2284775440978843,0.6466315624999979,0.7011328125,0.6812199999999999
1.049,1.2605742187499995,1.2342631615923156,0.6518425976562483,0.70380859375,0.68425
1.054,1.2647099609375,1.2398857752107948,0.6575912792968737,0.7064453125000001,0.6875100000000001
1.058,1.2738085937499992,1.2457054401273808,0.6629594726562491,0.7091015625,0.69038
1.063,1.2771171875,1.2516011753340366,0.6683359375000002,0.71224609375,0.69339
1.068,1.2837343749999999,1.257312089443776,0.674837324218748,0.71513671875,0.6970400000000001
1.073,1.2895244140625,1.2631206202445688,0.6802055175781234,0.71806640625,0.70001
1.078,1.2944873046875003,1.2688435473920938,0.6858962988281245,0.7208984375,0.7031400000000001
1.082,1.3002773437500004,1.2744978312261632,0.6912231347656252,0.72375,0.7061599999999999
1.087,1.3044130859374992,1.2800151318437207,0.6964176269531244,0.7266015625,0.7090400000000001
1.091,1.3077216796875,1.2851767693724985,0.7015459472656236,0.7295703125,0.71187
1.095,1.3126845703125003,1.290135149996509,0.7065915527343751,0.7325,0.71485
1.1,1.3193017578125001,1.2952583040756953,0.7116123437499997,0.73546875,0.7177
1.104,1.3242646484375005,1.3005135856459524,0.7166993066406242,0.7386328125,0.72055
1.109,1.3300546875000006,1.305792876816496,0.7219516992187494,0.7417578125,0.7233799999999999
1.113,1.3350175781250009,1.3110914206527318,0.7271461914062485,0.7452734375000001,0.7263200000000001
1.118,1.3408076171874992,1.3164054026941783,0.7327046289062498,0.748828125,0.7294400000000001
1.123,1.3457705078124995,1.3217317642255066,0.7381059082031225,0.75232421875,0.7324200000000001
1.127,1.3507333984374998,1.326986112590949,0.7432921289062477,0.7559960937500001,0.7352400000000001
1.132,1.3565234375,1.3322646554491464,0.7485941503906233,0.7596484375,0.73817
1.136,1.3598320312500007,1.3373987193283159,0.7537803710937485,0.7634960937499999,0.7411300000000001
1.141,1.3647949218749993,1.342334989369414,0.7591320214843726,0.7674609375000001,0.7441
1.146,1.3697578124999996,1.3472765336497732,0.7645415722656246,0.77169921875,0.74718
1.151,1.3755478515624997,1.3523042471561517,0.7702240820312483,0.7758984375,0.75047
1.156,1.3821650390624995,1.3575649373989869,0.7757825195312495,0.78072265625,0.75356
1.161,1.3896093749999991,1.3631763254517602,0.7823500781249972,0.7853125,0.7573300000000001
1.167,1.3970537109375005,1.3691508687881762,0.7887439355468739,0.789375,0.7607999999999999
1.172,1.4003623046874996,1.3750069170127266,0.7942527441406249,0.79357421875,0.76387
1.177,1.4086337890625007,1.3808498870825912,0.8005059863281243,0.79765625,0.76752
1.182,1.4135966796874992,1.386846250030008,0.8060644238281238,0.80169921875,0.7706299999999999
1.187,1.4210410156250006,1.392883674730678,0.8119950781249976,0.80552734375,0.77386
1.192,1.4260039062499992,1.3989540257690916,0.8175783300781223,0.8094921875,0.77698
1.197,1.4309667968749995,1.4048049597122847,0.8236992285156237,0.8135156250000001,0.7804
1.202,1.4367568359374996,1.410561888822158,0.8294975390624977,0.8173046875000001,0.7838499999999999
1.207,1.4433740234374994,1.4164073178388243,0.8352379492187492,0.82123046875,0.7869900000000001
1.212,1.4491640624999995,1.4223237125983168,0.8413753906249983,0.82513671875,0.7905500000000001
1.218,1.4566083984374991,1.4283789528692252,0.8477030761718733,0.82890625,0.7941400000000001
1.222,1.4632255859375007,1.4346274696489982,0.8534434863281231,0.83251953125,0.79731
1.227,1.4690156250000008,1.4408670898622742,0.8593989550781238,0.8367578125,0.8006200000000001
1.233,1.4764599609375004,1.4471815161059054,0.8662808300781233,0.8408789062500001,0.8045199999999999
1.239,1.4822500000000005,1.4535559273337517,0.8730551757812499,0.84453125,0.80843
1.244,1.4863857421874993,1.4596506791292891,0.8791181738281235,0.84818359375,0.81192
1.249,1.4938300781250007,1.465685059301652,0.885114999999999,0.85158203125,0.8153999999999999
1.254,1.5004472656250005,1.4719168489181729,0.8907644238281236,0.854609375,0.81864
1.259,1.5054101562500009,1.4780611161075252,0.8960912597656225,0.8579687500000001,0.8216000000000001
1.264,1.5120273437500007,1.4841352013692009,0.9019061132812496,0.86177734375,0.8249500000000001
1.269,1.5178173828125008,1.490234949545289,0.9084571289062495,0.86501953125,0.82874
1.274,1.5244345703125006,1.4963552761360934,0.914015566406249,0.86923828125,0.83188
1.28,1.5293974609374992,1.5024101640627523,0.9214433593749991,0.87255859375,0.83622
1.285,1.5368417968750006,1.5084945184018397,0.927208583984374,0.87599609375,0.8395900000000001
1.29,1.5418046875000009,1.514602501080461,0.9331475097656234,0.8796875,0.843
1.296,1.5500761718750002,1.5208113706543838,0.9400293847656247,0.88310546875,0.84694
1.301,1.5558662109375003,1.5271830787233154,0.9458111523437491,0.8870898437500001,0.85019
1.307,1.5624833984375002,1.5335214827846382,0.9527674707031242,0.8905859375,0.85429
1.312,1.5699277343749998,1.5399970611451106,0.959070341796874,0.89357421875,0.85789
1.316,1.5740634765625003,1.5463368161031406,0.9644964355468737,0.8968359375,0.8610500000000001
1.321,1.5798535156250004,1.5524037779492847,0.9702120312499982,0.89994140625,0.86433
1.326,1.5848164062500008,1.5583339341410791,0.9757125683593735,0.9029296875,0.8676299999999999
1.33,1.5906064453125008,1.5641543894841887,0.9810807617187489,0.9059375000000001,0.87079
1.335,1.5972236328125007,1.5700507585130419,0.9864572265624982,0.90904296875,0.87381
1.339,1.6046679687500003,1.5761718806308913,0.9919825781249987,0.912734375,0.87697
1.345,1.6104580078125004,1.5823912863748393,0.998740380859374,0.91630859375,0.88084
1.351,1.6162480468750005,1.5885256232631548,1.0053410253906225,0.9204296875,0.88458
1.356,1.6236923828125,1.5947556255832616,1.0122890722656237,0.9237500000000001,0.88856
1.361,1.6278281250000006,1.600898459586724,1.0183686132812486,0.92787109375,0.89214
1.368,1.6385810546874993,1.6072991554246416,1.025912207031249,0.931171875,0.8964
1.372,1.6435439453124996,1.613988563824172,1.0314044726562486,0.93462890625,0.89957
1.377,1.6493339843749997,1.6204178435024337,1.0375749999999986,0.93884765625,0.903
1.383,1.6584326171875006,1.6270482325776447,1.045052421874999,0.94265625,0.9073100000000001
1.389,1.6658769531250002,1.6340037658831124,1.0516530664062493,0.9463476562500001,0.91105
1.394,1.6716669921875003,1.6408922639673509,1.0580965527343729,0.9505859375,0.91464
1.4,1.6774570312500003,1.6475631283692935,1.0653506445312484,0.95525390625,0.91879
1.406,1.6857285156249997,1.6543052979148556,1.072919052734374,0.9591796875,0.92293
1.411,1.69069140625,1.661022705223267,1.0792963671874976,0.963203125,0.92664
1.417,1.6989628906249994,1.6677202563463205,1.0858473828124975,0.96728515625,0.93039
1.422,1.7047529296874995,1.6744838252702081,1.092563828124998,0.97091796875,0.93414
1.427,1.708888671875,1.6808906323658785,1.0979651074218744,0.9745703125,0.93733
1.431,1.7155058593749999,1.687093301506584,1.1035649023437486,0.97810546875,0.94053
1.436,1.7212958984375,1.6932961577064147,1.1089496386718736,0.9818554687500001,0.94358
1.44,1.7270859375,1.6994172239514687,1.1145990624999982,0.9859765625,0.94677
1.445,1.733703125,1.7055546449399352,1.1208274902343742,0.9902929687500001,0.95035
1.451,1.7403203124999997,1.7117871203186712,1.1273371484374994,0.995078125,0.9541000000000001
1.456,1.7469374999999996,1.7180958173077883,1.1338964355468732,0.9991796875,0.95773
1.461,1.7527275390624997,1.7243836944448763,1.1395541308593735,1.0032031250000002,0.96109
1.465,1.7576904296875,1.7304909967862157,1.1450050390624984,1.0072265625,0.96416
1.47,1.7651347656249996,1.7366173808630438,1.1504228613281242,1.01142578125,0.96722
1.474,1.7717519531249994,1.7429229459857756,1.1561219140624992,1.015859375,0.97043
1.479,1.7767148437499998,1.7491263718091912,1.1617547949218743,1.0203320312500002,0.9735
1.483,1.7808505859375003,1.7550020749627087,1.167338046874999,1.02484375,0.97658
1.488,1.7866406250000004,1.760696925896985,1.1728551269531238,1.029609375,0.97983
1.492,1.7916035156250008,1.7663286961556042,1.178388749999998,1.03435546875,0.98295
1.496,1.7973935546875008,1.7719098836829166,1.1838727441406238,1.03974609375,0.98622
