9
52715, -13649.47
52717, -13652.44
52719, -13655.72
52721, -13658.88
52723, -13661.87
52725, -13664.75
52727, -13667.80
52729, -13670.90
52731, -13674.10
52733, -13677.15
52735, -13680.06
52737, -13683.05
52738, -13686.00
52740, -13688.93
52742, -13691.91
52744, -13694.84
52746, -13697.96
52748, -13700.97
52750, -13704.07
52752, -13707.13
52754, -13710.14
52756, -13713.16
52758, -13716.13
52760, -13719.08
52761, -13722.07
52763, -13725.01
52765, -13727.94
52767, -13730.96
52769, -13733.95
52771, -13736.96
52773, -13739.92
52775, -13742.92
52776, -13746.03
52778, -13749.04
52780, -13751.98
52782, -13754.94
52784, -13757.87
52786, -13760.77
52788, -13763.78
52790, -13766.99
52792, -13770.04
52794, -13773.04
52796, -13776.15
52797, -13779.23
52799, -13782.21
52801, -13785.17
52803, -13788.10
52805, -13791.00
52807, -13793.99
52809, -13796.98
52811, -13799.97
52813, -13803.05
52815, -13806.14
52817, -13809.31
52818, -13812.41
52820, -13815.43
52822, -13818.56
52824, -13821.61
52826, -13824.63
52828, -13827.68
52830, -13830.67
52832, -13833.77
52834, -13836.75
52836, -13839.71
52838, -13842.71
52839, -13845.82
52841, -13848.81
52843, -13851.84
52845, -13854.80
52847, -13857.75
52849, -13860.72
52851, -13863.67
52853, -13866.61
52855, -13869.64
52856, -13872.60
52858, -13875.56
52860, -13878.47
52862, -13881.44
52864, -13884.52
52866, -13887.55
52868, -13890.49
52870, -13893.54
52872, -13896.49
52873, -13899.52
52875, -13902.60
52877, -13905.77
52879, -13908.97
52881, -13912.02
52883, -13915.08
52885, -13918.06
52887, -13921.09
52889, -13924.02
52891, -13926.92
52893, -13929.89
52895, -13932.93
52896, -13935.94
52898, -13939.01
52900, -13941.99
52902, -13944.97
52904, -13948.09
52906, -13951.21
52908, -13954.33
52910, -13957.44
52912, -13960.63
52914, -13963.62
52916, -13966.57
52918, -13969.56
52920, -13972.55
52922, -13975.84
52924, -13979.04
52926, -13982.01
52928, -13984.98
52930, -13987.88
52931, -13990.85
52933, -13993.85
52935, -13996.84
52937, -13999.98
52939, -14003.13
52941, -14006.27
52943, -14009.29
52945, -14012.58
52947, -14015.57
52949, -14018.74
52952, -14022.16
52953, -14025.10
52955, -14028.06
52957, -14031.08
52959, -14034.22
52961, -14037.29
52963, -14040.25
52965, -14043.17
52967, -14046.11
52969, -14049.10
52971, -14051.96
52973, -14054.85
52974, -14057.79
52976, -14060.65
52978, -14063.56
52980, -14066.64
52982, -14069.89
52984, -14072.84
52986, -14075.86
52988, -14078.74
52990, -14081.64
52992, -14084.54
52994, -14087.41
52996, -14090.27
52998, -14093.19
52999, -14096.17
53001, -14099.01
53003, -14101.81
53005, -14104.71
53007, -14107.64
53009, -14110.68
53011, -14113.46
53013, -14116.32
53015, -14119.31
53017, -14122.14
53019, -14125.00
53020, -14127.83
53022, -14130.69
53024, -14133.53
53026, -14136.37
53028, -14139.21
53030, -14142.10
53032, -14145.03
53034, -14147.90
53036, -14150.75
53038, -14153.65
53039, -14156.52
53041, -14159.29
53043, -14162.12
53045, -14165.00
53047, -14167.95
53049, -14170.98
53051, -14173.78
53053, -14176.73
53055, -14179.59
53057, -14182.55
53059, -14185.45
53061, -14188.26
53062, -14191.08
53064, -14193.90
53066, -14196.77
53068, -14199.78
53070, -14202.58
53072, -14205.37
53074, -14208.26
53076, -14211.12
53078, -14213.99
53080, -14217.08
53082, -14220.08
53084, -14223.21
53086, -14225.99
53088, -14228.88
53090, -14231.80
53092, -14235.32
53094, -14238.21
53096, -14241.10
53098, -14243.96
53100, -14246.80
53102, -14249.64
53104, -14252.48
53106, -14255.35
53108, -14258.23
53110, -14261.30
53112, -14264.23
53114, -14267.19
53116, -14270.16
53118, -14273.16
53120, -14276.12
53122, -14279.13
53124, -14282.15
53126, -14285.00
53128, -14287.95
53130, -14290.93
53132, -14293.75
53134, -14296.98
53136, -14300.28
53138, -14303.35
53140, -14306.32
53142, -14309.16
53144, -14312.03
53146, -14315.09
53148, -14318.07
53150, -14321.13
53152, -14323.92
53154, -14326.81
53156, -14329.65
53158, -14332.51
53160, -14335.45
53162, -14338.32
53163, -14341.14
53165, -14344.08
53167, -14346.91
53169, -14349.85
53171, -14352.59
53173, -14355.49
53175, -14358.35
53177, -14361.14
53179, -14363.94
53181, -14366.67
53183, -14369.45
53185, -14372.27
53187, -14375.13
53189, -14378.04
53191, -14380.90
53193, -14383.83
53195, -14386.79
53196, -14389.70
53199, -14392.97
53201, -14396.16
53203, -14399.32
53205, -14402.71
53208, -14406.54
53210, -14409.63
53212, -14412.57
53214, -14415.55
53216, -14418.61
53218, -14421.55
53220, -14424.49
53222, -14427.27
53224, -14430.15
53227, -14434.93
53229, -14438.26
53231, -14441.13
53234, -14445.07
53236, -14448.05
53238, -14451.99
53240, -14454.97
53242, -14458.41
53245, -14462.24
53247, -14465.11
53249, -14468.17
53251, -14471.43
53253, -14474.21
53255, -14477.18
53257, -14480.60
53260, -14484.61
53262, -14487.75
53264, -14490.71
53266, -14493.77
53268, -14496.69
53270, -14499.81
53272, -14502.66
53274, -14505.52
53276, -14508.40
53278, -14511.35
53280, -14514.28
53282, -14517.22
53284, -14520.38
53286, -14523.82
53288, -14527.29
53291, -14531.39
53294, -14535.99
53296, -14539.68
53298, -14542.59
53300, -14545.60
53302, -14548.55
53304, -14551.44
53306, -14554.35
53308, -14557.24
53310, -14560.21
53312, -14563.10
53314, -14565.94
53315, -14568.84
53317, -14571.80
53319, -14574.76
53321, -14577.99
53324, -14581.33
53326, -14584.70
53328, -14587.78
53330, -14590.82
53332, -14594.04
53335, -14598.46
53338, -14603.26
53340, -14606.47
53342, -14609.51
53344, -14612.44
53346, -14615.35
53347, -14618.23
53349, -14621.22
53352, -14624.64
53354, -14627.65
53355, -14630.54
53357, -14633.50
53359, -14636.55
53361, -14639.45
53363, -14642.43
53365, -14645.44
53367, -14648.43
53369, -14651.53
53371, -14654.63
53373, -14657.53
53375, -14660.50
53377, -14663.71
53379, -14666.71
53381, -14669.76
53383, -14672.67
53385, -14675.65
53386, -14678.58
53388, -14681.45
53390, -14684.46
53392, -14687.40
53394, -14690.37
53396, -14693.40
53398, -14696.46
53400, -14699.63
53402, -14702.57
53404, -14705.67
53406, -14708.65
53408, -14711.75
53410, -14714.75
53412, -14717.66
53414, -14720.53
53415, -14723.55
53417, -14726.48
53419, -14729.55
53421, -14732.64
53423, -14736.10
53425, -14739.29
53427, -14742.14
53429, -14745.25
53431, -14748.55
53433, -14751.92
53435, -14755.05
53437, -14757.97
53439, -14761.05
53441, -14764.10
53443, -14767.18
53445, -14770.32
53447, -14773.80
53449, -14777.06
53451, -14780.15
53453, -14783.13
53455, -14786.28
53457, -14789.35
53459, -14792.50
53461, -14795.55
53463, -14798.63
53465, -14802.25
53467, -14805.28
53469, -14808.49
53471, -14811.65
53473, -14814.78
53475, -14818.11
53477, -14821.41
53479, -14824.71
53481, -14827.97
53483, -14831.04
53485, -14834.21
53487, -14837.45
53489, -14840.72
53491, -14844.02
53493, -14847.20
53495, -14850.45
53497, -14853.70
53499, -14857.00
53501, -14860.28
53503, -14863.55
53505, -14866.80
53507, -14869.88
53509, -14873.00
53510, -14876.13
53512, -14879.28
53514, -14882.43
53516, -14885.72
53518, -14888.83
53520, -14892.04
53522, -14895.14
53524, -14898.33
53526, -14901.48
53528, -14904.62
53530, -14908.19
53532, -14911.55
53535, -14915.62
53537, -14919.34
53539, -14922.87
