time_s,magnetic_raw,magnetic_raw_mm,posic_encoder_mm,magnetic_raw_filtered,posic_encoder_filtered,keyence_mm,posic_lut_calibrated
13.945,-20984.0,1.7390612927043458,93206,1.7656106162281897,95307.68691105004,1.77274,1.7727784962655386
13.95,-20977.0,1.735827978215918,92951,1.7622804172693856,95044.11945386505,1.76944,1.7694984531091862
13.954,-20972.0,1.733518467867041,92708,1.7590162863225398,94782.2743769923,1.76602,1.7673035174825187
13.959,-20964.0,1.729823251308838,92486,1.7557831054015725,94523.89890926443,1.76289,1.7639729076315902
13.963,-20956.0,1.7261280347506347,92265,1.7524952957918076,94269.88340489962,1.75991,1.7618499521891078
13.968,-20949.0,1.7228947202622071,92052,1.7491866229532982,94020.24442110088,1.75679,1.7603672733120137
13.972,-20941.0,1.719199503704004,91845,1.7458595536456154,93775.292144421,1.7537,1.7581706516012263
13.976,-20934.0,1.7159661892155762,91633,1.7425162629715183,93534.53156040248,1.75073,1.7513585451515434
13.981,-20929.0,1.7136566788666991,91425,1.739240588205652,93297.4079477259,1.74748,1.7582838434454344
13.985,-20922.0,1.7104233643782716,91228,1.736024534794976,93064.37805079226,1.74411,1.74615404335088
13.99,-20916.0,1.7076519519596192,91043,1.7328337469725508,92836.31755010156,1.74102,1.765196875318697
13.994,-20908.0,1.703956735401416,90861,1.7296379310184935,92613.5256510699,1.73807,1.762505078897167
13.999,-20900.0,1.7002615188432129,90682,1.7263830685364407,92395.73412604549,1.73497,1.7585696280378789
14.003,-20891.0,1.6961044002152343,90511,1.72304883443228,92183.00204820507,1.73175,1.7551409737822121
14.007,-20885.0,1.693332987796582,90336,1.7196992260899469,91974.96768443844,1.72866,1.7534868360437597
14.012,-20877.0,1.689637771238379,90172,1.7163633677275765,91771.48942326772,1.72556,1.7272232133387408
14.016,-20871.0,1.6868663588197266,90009,1.7130396336191085,91572.73798360636,1.72247,1.7376358287213693
14.021,-20865.0,1.6840949464010742,89848,1.7097812031523456,91378.331842875,1.71938,1.7277795169277144
14.025,-20857.0,1.6803997298428712,89688,1.7065257422681297,91187.93458773827,1.71625,1.7270488540538926
14.03,-20849.0,1.676704513284668,89530,1.7032182869620005,91001.24958062258,1.713,1.7130723395495122
14.034,-20845.0,1.6748569050055664,89384,1.699974210576721,90818.66554820872,1.70974,1.7101370058142673
14.039,-20834.0,1.6697759822380371,89238,1.6967041001738703,90640.40702136334,1.70662,1.7234403003405312
14.043,-20828.0,1.6670045698193847,89096,1.6933564209836998,90466.19904441253,1.70348,1.7190113331054475
14.047,-20820.0,1.6633093532611816,88954,1.6900222636805815,90295.7991710101,1.70036,1.7124097031851444
14.052,-20813.0,1.660076038772754,88818,1.6866727230587362,90129.1118551988,1.69724,1.721838929632331
14.056,-20808.0,1.657766528423877,88680,1.6833915373064114,89965.93461308307,1.69425,1.7215936904124471
14.06,-20800.0,1.6540713118656738,88545,1.6801433180513925,89805.91154921697,1.6911,1.720460762409928
14.065,-20794.0,1.6512998994470216,88414,1.676896861058394,89649.0835517642,1.68783,1.7167353343687581
14.069,-20786.0,1.6476046828888185,88283,1.6736519579667275,89495.30932229251,1.68468,1.7127006832988667
14.074,-20780.0,1.644833270470166,88155,1.6704084250511886,89344.40515136335,1.68152,1.702743224640811
