time_s,magnetic_raw_mm,magnetic_raw_filtered,magnetic_filtered_mm,posic_encoder_mm,keyence_mm
0.657,0.12998809197919936,0.12436191592287085,-0.15627926128953984,0.43757812500000004,0.42181
0.663,0.13228470137812476,0.12570411910327858,-0.154898154827114,0.441640625,0.4256099999999998
0.668,0.13366266701748053,0.12714441153922806,-0.1536446753645171,0.445859375,0.42887999999999993
0.673,0.13458131077705104,0.12852685350918913,-0.1523045918663204,0.4497265625,0.4325499999999999
0.678,0.13641859829619118,0.12990840860008268,-0.15106934483226997,0.45361328125,0.43582
0.683,0.1373372420557617,0.13128925252602586,-0.14978395861971538,0.457578125,0.4393499999999999
0.689,0.13917452957490273,0.13266952618753827,-0.1484393170143834,0.46193359375,0.4429099999999999
0.694,0.14147113897382813,0.13418584822388008,-0.14693969976640187,0.46560546875000003,0.4468399999999999
0.699,0.1428491046131839,0.1357657619814686,-0.1456224068038905,0.46951171875000003,0.45011999999999996
0.704,0.14376774837275352,0.13726016260950635,-0.14421395169864493,0.47333984375000004,0.45380999999999994
0.71,0.14652367965146507,0.13882249816751863,-0.14278726416485288,0.47705078125,0.45736999999999994
0.715,0.14744232341103558,0.14043930895543996,-0.14136969284533318,0.4808984375,0.4609199999999999
0.72,0.14927961093017572,0.14200879822462256,-0.13987007559735165,0.48486328125,0.4645999999999999
0.726,0.15157622032910112,0.1436768472699429,-0.13825650567095327,0.48849609375,0.4685499999999999
0.731,0.1529541859684569,0.14537842691723807,-0.13679791138720265,0.49226562500000004,0.47209999999999996
0.737,0.15433215160781266,0.1470158901006538,-0.1352527130678558,0.49640625000000005,0.47578
0.743,0.15708808288652332,0.14873844563633276,-0.13349784182021907,0.49962890625,0.48000999999999994
0.748,0.15800672664609383,0.150483732601718,-0.13208027050069937,0.503125,0.4832899999999999
0.753,0.15984401416523397,0.1521562435315956,-0.13061256000267552,0.50666015625,0.48671
0.758,0.16122197980458974,0.15381589916157448,-0.12906736168332866,0.510390625,0.49039999999999995
0.764,0.16351858920351603,0.1555107483503175,-0.12742644311411055,0.51369140625,0.4942199999999999
0.769,0.16443723296308566,0.15718831644135164,-0.12596329072322376,0.516875,0.49761999999999995
0.774,0.16673384236201194,0.1588520272755795,-0.12450925454660933,0.52001953125,0.50089
0.778,0.16903045176093734,0.16064113199563207,-0.1230643345842708,0.52326171875,0.5041699999999999
0.783,0.1704084174002931,0.1624397829980505,-0.1215145781577851,0.5265625,0.5075599999999999
0.788,0.17224570491943325,0.16420058702775508,-0.11993747308848146,0.52986328125,0.5112399999999999
0.794,0.17362367055878902,0.16593104256750435,-0.11832390316208219,0.53333984375,0.51462
0.799,0.17546095807793005,0.16763716245299856,-0.11668298459286408,0.5364453125,0.5181399999999999
0.804,0.17775756747685545,0.16941477198861424,-0.11518336734488344,0.53939453125,0.5213699999999999
0.808,0.17913553311621122,0.1712042053055904,-0.11370198252545016,0.54240234375,0.52445
0.813,0.18143214251513662,0.17300311980122166,-0.11219324906319539,0.54537109375,0.5275399999999999
0.817,0.18235078627470713,0.17476413511918915,-0.11072098045803536,0.54845703125,0.53077
0.822,0.18418807379384727,0.17644925820047888,-0.109148433495867,0.5515234375,0.5338599999999999
0.827,0.18648468319277356,0.1782100309521776,-0.10761235139079339,0.5548046875,0.5370699999999999
0.832,0.18786264883212933,0.1799859632958674,-0.10593040985734437,0.558046875,0.5405599999999999
0.837,0.18969993635126947,0.1817285498318919,-0.10428493318098919,0.561015625,0.5437799999999999
0.841,0.19199654575019487,0.18353540101348248,-0.10273061864736821,0.56412109375,0.5468599999999999
0.846,0.19429315514912116,0.18543928620559502,-0.10110337439955952,0.56734375,0.5500599999999999
0.851,0.19521179890869167,0.18728447475854895,-0.09933482883051248,0.5708203125,0.5535399999999999
0.857,0.19750840830761707,0.18908259602352226,-0.09753893461864571,0.57455078125,0.55702
0.862,0.20072366146611298,0.19107048469547588,-0.09553792558562613,0.5781640625,0.56078
0.868,0.20210162710546875,0.1931195390798342,-0.09362352058820367,0.58212890625,0.56439
0.873,0.2048575583841794,0.19517213875198727,-0.09156781426954286,0.5857421875,0.5682699999999999
0.878,0.2071541677831057,0.19731858506688424,-0.0896670835935316,0.58978515625,0.5717699999999999
0.884,0.20991009906181635,0.199540284531252,-0.08757491241777782,0.593515625,0.5755199999999999
0.889,0.21174738658095738,0.20177682562792082,-0.08559669392044178,0.59716796875,0.5790299999999999
0.895,0.21404399597988277,0.20397976595342893,-0.08363214974451605,0.6008984375,0.58254
0.9,0.21634060537880817,0.20620126459104662,-0.08172686096136683,0.605078125,0.5860599999999999
0.905,0.2190965366575197,0.20848314653498637,-0.07972585192834813,0.60908203125,0.58959
0.91,0.2213931460564451,0.21081344826085266,-0.07756075103840665,0.61302734375,0.5932499999999999
0.915,0.22414907733515665,0.2131825765337336,-0.07565546225525743,0.616796875,0.59651
0.92,0.22506772109472628,0.21544633313653777,-0.07372738293642644,0.6205078125,0.5998999999999999
0.925,0.2292016180127927,0.21776210062904405,-0.07189958197460289,0.62455078125,0.6028999999999999
0.93,0.23057958365214848,0.220165076168195,-0.06980741079884822,0.628515625,0.6062899999999999
0.934,0.23287619305107388,0.22245597400177014,-0.06782463419437512,0.6330078125,0.6096999999999999
0.94,0.23563212432978542,0.22479350533191964,-0.06560939412593125,0.63794921875,0.6132199999999999
0.945,0.23884737748828133,0.22725943460383574,-0.06319815545060603,0.64279296875,0.61715
0.951,0.241603308766992,0.22982832280130305,-0.060878078918016776,0.64796875,0.6207999999999999
0.956,0.24435924004570353,0.23243426916271953,-0.05842581727846152,0.653125,0.62457
0.962,0.24757449320419944,0.23511543337408114,-0.05601002049600101,0.6583203125,0.62823
0.967,0.25078974636269535,0.23790241468188245,-0.05353496832076221,0.66365234375,0.6318699999999999
0.973,0.25400499952119127,0.24077424793048968,-0.05111005532402846,0.668671875,0.6354
0.977,0.2572202526796872,0.2437141217141407,-0.04879453689857449,0.67462890625,0.63877
0.983,0.2599761839583987,0.24666305352467363,-0.04610525368791141,0.6802343750000001,0.64257
0.988,0.26319143711689463,0.24961924872823718,-0.04365755015549233,0.68560546875,0.64594
0.993,0.2650287246360348,0.2524902644853458,-0.04140128712281754,0.69119140625,0.6491899999999999
0.998,0.26870329967431683,0.25533847897421125,-0.03899916466176645,0.6973828125,0.65245
1.003,0.27099990907324223,0.25821391161195323,-0.03641927602238404,0.7032812500000001,0.65599
1.008,0.27421516223173814,0.2610656678809908,-0.034080967061246525,0.71021484375,0.65926
1.013,0.27743041539023405,0.2639894424638574,-0.03137345142203607,0.7164453125,0.6627899999999999
1.018,0.2801863466689456,0.26692546474957873,-0.028925747889616993,0.7233984375,0.66606
1.023,0.28386092170722677,0.2699168100303777,-0.026104279571988798,0.73001953125,0.66987
1.028,0.28615753110615216,0.2729070154779327,-0.023424112575598066,0.7364453125,0.6732699999999999
1.033,0.2912100717837891,0.2760328125780969,-0.02067557397215669,0.74314453125,0.67682
1.039,0.2935066811827145,0.27926733705094553,-0.017785734047476964,0.7494921875,0.68051
1.044,0.2967219343412113,0.2824070395986239,-0.014918684658480785,0.75533203125,0.68404
1.049,0.30085583125927773,0.28565271448335355,-0.012133681197944668,0.76146484375,0.6874399999999999
1.054,0.3031524406582031,0.28889236202234614,-0.009084307523480994,0.7674804687500001,0.69124
1.06,0.3068270156964843,0.2920816745066949,-0.00600758520619582,0.7730078125,0.6948799999999999
1.065,0.3109609126145507,0.29541263217711056,-0.002985560174550983,0.778203125,0.6985399999999999
1.07,0.3146354876528319,0.29885717138914825,-7.292971418770833e-05,0.78353515625,0.7019399999999999
1.076,0.31831006269111306,0.30234728676100125,0.003122303388651382,0.7884960937500001,0.7057399999999999
1.081,0.3224439596091795,0.3059194503391911,0.006390466205679957,0.7936132812500001,0.70941
1.087,0.3256592127676754,0.3095119043266979,0.00961304795133966,0.79888671875,0.7130799999999999
1.093,0.3311710753250976,0.31325713431352553,0.01333702148203919,0.80396484375,0.7173299999999999
1.099,0.3357642941229493,0.31726137700261603,0.017042762584190463,0.80818359375,0.7214299999999999
1.104,0.3389795472814452,0.3212458057265787,0.02029269297267078,0.8122265625,0.7250199999999999
1.109,0.3421948004399411,0.325077840499259,0.023515274718332257,0.81619140625,0.7284799999999999
1.114,0.34632869735800753,0.32887867834867457,0.026797111856768474,0.8199609375,0.7320599999999999
1.119,0.35046259427607396,0.3327455039774228,0.030001461173882582,0.82357421875,0.7355099999999999
1.124,0.3541371693143551,0.3366197415823489,0.033233159133816415,0.8272265625,0.7389399999999999
1.129,0.35827106623242155,0.340499922655628,0.03658336787930416,0.8304882812500001,0.7423599999999999
1.134,0.36148631939091835,0.3443393677545893,0.03966009019658934,0.8335546875,0.7455099999999999
1.138,0.3651608944291995,0.3481006458644002,0.04266844090682298,0.83666015625,0.7486499999999999
1.143,0.36929479134726595,0.3518902476956146,0.04589102265248446,0.83966796875,0.7517799999999999
1.148,0.37251004450576186,0.35565705968759675,0.04898141929117905,0.8426953125000001,0.7549199999999999
1.152,0.3766439414238283,0.3594055971081288,0.052235907786795543,0.8455859375,0.75806
1.157,0.3789405508227537,0.36304847686154673,0.055394676032542556,0.8483984375,0.76118
1.161,0.3830744477408201,0.36660663251633313,0.05852153752833189,0.85130859375,0.7643199999999999
1.166,0.38720834465888654,0.37027885768914215,0.06185807195240933,0.85451171875,0.76757
1.172,0.39134224157695296,0.37404255220213034,0.06571878869721104,0.8573828125,0.7712399999999999
1.176,0.3954761384950194,0.37787959356831696,0.06919662444252683,0.8601953125,0.7745199999999999
1.181,0.3996100354130858,0.3817754498430136,0.07268357640211676,0.862734375,0.7777999999999999
1.186,0.4023659666917965,0.38558196258791966,0.07587880950495673,0.86525390625,0.7807999999999999
1.19,0.4064998636098629,0.38931683311095183,0.0791059493577535,0.867734375,0.78394
1.195,0.4106337605279293,0.3931307612792543,0.0823741121747803,0.8702734375000001,0.78694
1.199,0.41476765744599575,0.3970080836897201,0.0857744600987731,0.8731640625,0.7900799999999999
1.204,0.4189015543640622,0.40093624027221,0.08975368762912872,0.8758984375000001,0.79363
1.209,0.4239540950416991,0.40499616320739995,0.09364631112388633,0.8786328125,0.79719
1.214,0.42716934820019503,0.4090707423381956,0.0974249819402262,0.881484375,0.80063
1.22,0.432221888877832,0.41315707388598083,0.10153639457754693,0.8839453125000001,0.8041699999999999
1.224,0.4363557857958984,0.4173438331571109,0.10513729921555459,0.88626953125,0.80746
1.229,0.44003036083417957,0.421474617117953,0.10866983224651161,0.8889648437500001,0.81046
1.234,0.4450829015118165,0.4256515197226128,0.112804035419515,0.89154296875,0.8141599999999999
1.239,0.4482981546703124,0.4298199017673357,0.11670121702140968,0.8941406249999999,0.8175699999999999
1.244,0.4528913734681641,0.4339359495146571,0.1207260256231324,0.8968359375,0.821
1.25,0.4574845922660158,0.43814653742301923,0.12487846122468316,0.8995312500000001,0.8246999999999999
1.255,0.4616184891840822,0.4423874327099477,0.12914940761178872,0.9023828125,0.8283799999999999
1.261,0.46575238610214864,0.4466071288000429,0.13358900396295326,0.9052734375,0.8321999999999999
1.266,0.47126424865956995,0.4509463314677532,0.1381334367782614,0.908046875,0.8361399999999999
1.272,0.47585746745742163,0.4554268651953843,0.1426094979865189,0.9108984375,0.8399599999999999
1.278,0.4809100081350586,0.4599752266902108,0.14705821055195667,0.91369140625,0.8436299999999999
1.283,0.4859625488126955,0.46462347936888704,0.15175761900991347,0.9164453125,0.8475799999999999
1.289,0.4905557676105472,0.4693063302702929,0.15598298432565194,0.91935546875,0.85125
1.294,0.49560830828818325,0.47401692457466305,0.16077355492634293,0.92208984375,0.8551799999999999
1.3,0.4997422052062497,0.4787042636977388,0.16517212831327654,0.924921875,0.85886
1.305,0.5038761021243161,0.48328195133393115,0.16968009627149172,0.92794921875,0.86252
1.311,0.5084693209221678,0.4878172142176258,0.174443318229363,0.93068359375,0.86657
1.317,0.5130625397200195,0.49236395969535374,0.1787826362235192,0.93337890625,0.87023
1.322,0.5167371147583006,0.4968289089927131,0.18298065289643706,0.9361132812499999,0.8737499999999999
1.327,0.5213303335561523,0.5012282680887882,0.18732452899773033,0.93900390625,0.8773899999999999
1.333,0.5263828742337893,0.5057115377859422,0.1917595672417569,0.94162109375,0.8811599999999999
1.338,0.5300574492720704,0.5101710894127244,0.19586186366480351,0.94447265625,0.88455
1.343,0.5346506680699221,0.5145661202590202,0.20013736815904615,0.947265625,0.8881999999999999
1.348,0.5392438868677738,0.519000417361799,0.20438552401046817,0.95015625,0.8917299999999999
1.354,0.542918461906055,0.5233751972708843,0.20873395821889762,0.9529296875,0.8953899999999999
1.359,0.5470523588241214,0.5276567500259843,0.21281346410626156,0.95578125,0.8987799999999999
1.364,0.5511862557421878,0.5319090482682711,0.21703427131486297,0.9589062500000001,0.9022999999999999
1.37,0.5553201526602543,0.5361378880877413,0.22144196091606982,0.9622265624999999,0.9060999999999999
1.375,0.5589947276985354,0.5403024153312567,0.22601374237419858,0.96515625,0.9100499999999999
1.38,0.5626693027368166,0.5443698701301348,0.23007045772587897,0.9680859374999999,0.9135699999999999
1.385,0.5663438777750978,0.5483594850940203,0.23389926772072211,0.97091796875,0.9168299999999999
1.39,0.5704777746931642,0.5523321842306576,0.23762324125142165,0.97416015625,0.92009
1.396,0.5741523497314454,0.556291319011244,0.24187139710284278,0.9774218750000001,0.9237399999999999
1.401,0.5778269247697265,0.5601940750072554,0.24594634488306966,0.98068359375,0.92726
1.406,0.5810421779282224,0.5640061204568403,0.24992101430628821,0.9843359375,0.9307999999999998
1.412,0.5847167529665036,0.5677454275099391,0.254283122836128,0.9878125,0.93473
1.417,0.58885064988457,0.5715174113298274,0.2581894206522959,0.9915039062500001,0.9382599999999999
1.422,0.5920659030430659,0.5752700959028529,0.262319065718164,0.99513671875,0.94207
1.428,0.5966591218409176,0.5790528068034034,0.26627550271283607,0.99876953125,0.9455899999999999
1.433,0.5998743749994144,0.582859595024647,0.27009975460054214,1.00248046875,0.94912
1.438,0.6026303062781251,0.5865036826749961,0.273878425416882,1.00623046875,0.95265
1.443,0.6063048813164063,0.5900628069104971,0.2775385854476671,1.00998046875,0.95605
1.448,0.6095201344749022,0.593599303107807,0.28113949008567474,1.01419921875,0.9593299999999999
1.453,0.6127353876333981,0.5970721525927085,0.2849956487233394,1.01865234375,0.9629999999999999
1.459,0.6173286064312498,0.6006304711111975,0.28909794514638687,1.02296875,0.9669699999999999
1.464,0.6200845377099613,0.6042118231102194,0.2926897335701204,1.0274804687499999,0.97037
1.469,0.6232997908684572,0.607675139395382,0.2963134287438125,1.03173828125,0.9737699999999999
1.474,0.6260557221471679,0.6110438059524536,0.29967731181071056,1.0365625,0.97705
1.479,0.629730297185449,0.614382077272029,0.3033101231986759,1.04138671875,0.98061
1.485,0.6334048722237302,0.6177869792216264,0.3071115845506984,1.0466796875,0.9844599999999999
1.49,0.6357014816226565,0.6211088048625288,0.3108720229384909,1.0515625,0.98817
1.495,0.6389167347811524,0.6243185119160314,0.31432706814812406,1.056328125,0.9917199999999999
1.5,0.6412133441800778,0.6274383140292037,0.31770006742929624,1.06064453125,0.9951299999999998
