372,,0.62176
,,0.62174
01:Graph01,,0.62172
mm,,0.62171
,,0.62169
,,0.62161
,,0.62149
,,0.62138
,,0.62128
,,0.62118
,,0.62124
,,0.62153
,,0.62186
,,0.62223
,,0.62259
,,0.62295
,,0.62317
,,0.62322
,,0.62327
,,0.62331
,,0.62334
,,0.62337
,,0.62340
,,0.62342
,,0.62345
,,0.62349
,,0.62354
,,0.62361
,,0.62369
,,0.62381
,,0.62396
,,0.62419
,,0.62452
,,0.62488
,,0.62525
,,0.62559
,,0.62587
,,0.62604
,,0.62610
,,0.62605
,,0.62588
,,0.62558
,,0.62527
,,0.62502
,,0.62476
,,0.62453
,,0.62442
,,0.62444
,,0.62443
,,0.62441
,,0.62437
,,0.62431
,,0.62424
,,0.62415
,,0.62355
,,0.62354
,,0.62352
,,0.62350
,,0.62348
,,0.62347
,,0.62345
,,0.62344
,,0.62343
,,0.62343
,,0.62342
,,0.62342
,,0.62342
,,0.62343
,,0.62343
,,0.62345
,,0.62346
,,0.62345
,,0.62344
,,0.62338
,,0.62328
,,0.62310
,,0.62282
,,0.62254
,,0.62225
,,0.62199
,,0.62180
,,0.62170
,,0.62172
,,0.62181
,,0.62200
,,0.62230
,,0.62269
,,0.62311
,,0.62352
,,0.62392
,,0.62426
,,0.62452
,,0.62468
,,0.62480
,,0.62487
,,0.62492
,,0.62497
,,0.62498
,,0.62492
,,0.62485
,,0.62477
,,0.62468
,,0.62457
,,0.62448
,,0.62446
,,0.62445
,,0.62445
,,0.62444
,,0.62444
,,0.62442
,,0.62439
,,0.62433
,,0.62425
,,0.62416
,,0.62406
,,0.62397
,,0.62389
,,0.62382
,,0.62377
,,0.62371
,,0.62366
,,0.62358
,,0.62347
,,0.62333
,,0.62312
,,0.62290
,,0.62268
,,0.62250
,,0.62234
,,0.62224
,,0.62224
,,0.62230
,,0.62237
,,0.62245
,,0.62255
,,0.62268
,,0.62281
,,0.62297
,,0.62316
,,0.62335
,,0.62354
,,0.62370
,,0.62386
,,0.62401
,,0.62420
,,0.62442
,,0.62464
,,0.62486
,,0.62506
,,0.62524
,,0.62532
,,0.62530
,,0.62525
,,0.62520
,,0.62513
,,0.62501
,,0.62485
,,0.62468
,,0.62446
,,0.62420
,,0.62392
,,0.62365
,,0.62339
,,0.62314
,,0.62294
,,0.62278
,,0.62265
,,0.62254
,,0.62247
,,0.62246
,,0.62248
,,0.62255
,,0.62266
,,0.62279
,,0.62290
,,0.62301
,,0.62312
,,0.62318
,,0.62320
,,0.62322
,,0.62325
,,0.62329
,,0.62333
,,0.62337
,,0.62343
,,0.62348
,,0.62354
,,0.62407
,,0.62405
,,0.62403
,,0.62401
,,0.62399
,,0.62397
,,0.62395
,,0.62393
,,0.62392
,,0.62391
,,0.62391
,,0.62390
,,0.62390
,,0.62392
,,0.62392
,,0.62389
,,0.62381
,,0.62370
,,0.62301
,,0.62297
,,0.62293
,,0.62290
,,0.62310
,,0.62308
,,0.62308
,,0.62306
,,0.62305
,,0.62306
,,0.62305
,,0.62305
,,0.62306
,,0.62308
,,0.62310
,,0.62310
,,0.62312
,,0.62313
,,0.62313
,,0.62312
,,0.62312
,,0.62312
,,0.62311
,,0.62310
,,0.62309
,,0.62308
,,0.62306
,,0.62305
,,0.62303
,,0.62302
,,0.62300
,,0.62299
,,0.62298
,,0.62298
,,0.62299
,,0.62299
,,0.62300
,,0.62302
,,0.62303
,,0.62305
,,0.62307
,,0.62307
,,0.62304
,,0.62298
,,0.62286
,,0.62269
,,0.62250
,,0.62230
,,0.62213
,,0.62199
,,0.62194
,,0.62197
,,0.62204
,,0.62213
,,0.62225
,,0.62241
,,0.62255
,,0.62271
,,0.62287
,,0.62306
,,0.62322
,,0.62336
,,0.62349
,,0.62363
,,0.62381
,,0.62404
,,0.62428
,,0.62449
,,0.62470
,,0.62487
,,0.62500
,,0.62498
,,0.62494
,,0.62490
,,0.62485
,,0.62479
,,0.62467
,,0.62456
,,0.62437
,,0.62411
,,0.62293
,,0.62296
,,0.62297
,,0.62298
,,0.62298
,,0.62298
,,0.62298
,,0.62298
,,0.62300
,,0.62299
,,0.62292
,,0.62277
,,0.62259
,,0.62240
,,0.62222
,,0.62207
,,0.62202
,,0.62207
,,0.62218
,,0.62233
,,0.62259
,,0.62287
,,0.62320
,,0.62352
,,0.62384
,,0.62416
,,0.62440
,,0.62459
,,0.62473
,,0.62487
,,0.62498
,,0.62503
,,0.62502
,,0.62496
,,0.62490
,,0.62480
,,0.62472
,,0.62464
,,0.62459
,,0.62457
,,0.62452
,,0.62445
,,0.62435
,,0.62422
,,0.62411
,,0.62397
,,0.62387
,,0.62380
,,0.62375
,,0.62368
,,0.62359
,,0.62344
,,0.62324
,,0.62303
,,0.62282
,,0.62262
,,0.62247
,,0.62237
,,0.62239
,,0.62245
,,0.62252
,,0.62262
,,0.62273
,,0.62287
,,0.62296
,,0.62306
,,0.62321
,,0.62335
,,0.62434
,,0.62435
,,0.62435
,,0.62434
,,0.62434
,,0.62434
,,0.62433
,,0.62432
,,0.62433
,,0.62434
,,0.62434
,,0.62434
,,0.62434
,,0.62434
,,0.62434
,,0.62433
,,0.62432
,,0.62427
,,0.62421
