6260, 2069, 2, 2069
6270, 2067, -54, 2066
6279, 2059, -357, 2042
6287, 2048, -929, 2017
6295, 2037, -1710, 1994
6304, 2017, -2583, 1970
6312, 1994, -3490, 1947
6321, 1970, -4320, 1925
6329, 1948, -5099, 1905
6337, 1927, -5788, 1888
6346, 1906, -6429, 1868
6354, 1887, -6997, 1853
6363, 1870, -7503, 1836
6371, 1853, -7996, 1822
6380, 1837, -8405, 1808
6389, 1817, -8762, 1795
6397, 1806, -9081, 1786
6406, 1795, -9379, 1773
6414, 1784, -9643, 1765
6423, 1773, -9885, 1757
6431, 1763, -10101, 1748
6440, 1754, -10309, 1738
6449, 1744, -10484, 1731
6457, 1737, -10647, 1726
6466, 1728, -10812, 1721
6475, 1722, -10949, 1714
6484, 1715, -11092, 1708
6493, 1709, -11212, 1701
6502, 1702, -11318, 1700
6511, 1697, -11423, 1695
6519, 1693, -11503, 1692
6527, 1688, -11592, 1689
6536, 1685, -11656, 1686
6544, 1681, -11735, 1681
6552, 1661, -11799, 1681
6561, 1675, -11853, 1678
6571, 1672, -11915, 1674
6580, 1652, -11961, 1675
6589, 1668, -11992, 1673
6597, 1665, -12026, 1669
6606, 1663, -12079, 1666
6615, 1645, -12117, 1668
6624, 1659, -12143, 1667
6634, 1658, -12158, 1666
6642, 1657, -12178, 1665
6651, 1656, -12209, 1662
6659, 1654, -12250, 1659
6668, 1636, -12279, 1661
6676, 1652, -12295, 1659
6685, 1634, -12307, 1659
6694, 1633, -12315, 1660
6703, 1633, -12323, 1660
6712, 1650, -12328, 1659
6721, 1650, -12336, 1657
6731, 1649, -12353, 1656
6739, 1648, -12377, 1654
6748, 1645, -12406, 1652
6756, 1628, -12429, 1653
6765, 1643, -12440, 1652
6773, 1626, -12449, 1653
6782, 1626, -12454, 1653
6791, 1642, -12458, 1652
6800, 1626, -12461, 1652
6808, 1642, -12468, 1651
6816, 1641, -12479, 1650
6825, 1625, -12492, 1650
6833, 1640, -12504, 1648
6841, 1639, -12525, 1647
6849, 1638, -12542, 1646
6858, 1621, -12558, 1647
6866, 1636, -12576, 1645
6875, 1619, -12596, 1645
6883, 1618, -12605, 1645
6892, 1618, -12609, 1645
6901, 1618, -12611, 1645
6910, 1618, -12609, 1645
6919, 1618, -12600, 1646
6928, 1618, -12588, 1647
6937, 1635, -12579, 1646
6945, 1619, -12575, 1647
6953, 1619, -12571, 1647
6962, 1621, -12564, 1648
6970, 1621, -12550, 1648
6979, 1622, -12530, 1650
6987, 1623, -12505, 1653
6996, 1624, -12478, 1653
7005, 1625, -12463, 1653
7014, 1626, -12452, 1653
7022, 1627, -12445, 1653
7031, 1627, -12436, 1653
7040, 1627, -12427, 1653
7049, 1627, -12414, 1654
7058, 1627, -12398, 1656
7066, 1628, -12380, 1658
7075, 1629, -12356, 1658
7083, 1631, -12331, 1659
7092, 1632, -12314, 1660
7100, 1633, -12305, 1660
7108, 1633, -12298, 1660
7117, 1633, -12294, 1660
7126, 1634, -12291, 1660
7135, 1634, -12288, 1661
7143, 1651, -12288, 1659
7152, 1634, -12287, 1660
7160, 1634, -12285, 1661
7169, 1651, -12281, 1660
7177, 1634, -12275, 1661
7186, 1634, -12264, 1661
7194, 1635, -12254, 1662
7202, 1635, -12246, 1662
7210, 1635, -12237, 1663
7219, 1636, -12231, 1663
7227, 1636, -12225, 1664
7236, 1654, -12219, 1663
7246, 1637, -12212, 1665
9264, 1638, -12160, 1666
9272, 1638, -12167, 1666
9281, 1654, -12216, 1659
9289, 1652, -12315, 1650
9297, 1645, -12461, 1637
9305, 1637, -12648, 1626
9313, 1626, -12856, 1614
9322, 1614, -13078, 1603
9330, 1602, -13300, 1591
9338, 1590, -13521, 1581
9346, 1578, -13741, 1571
9354, 1566, -13959, 1560
9363, 1555, -14163, 1553
9371, 1546, -14355, 1546
9379, 1536, -14540, 1538
9387, 1528, -14715, 1530
9396, 1520, -14879, 1524
9404, 1512, -15035, 1516
9412, 1504, -15179, 1511
9421, 1497, -15308, 1507
9429, 1492, -15443, 1502
9437, 1486, -15559, 1497
9446, 1481, -15665, 1493
9454, 1476, -15767, 1488
9462, 1456, -15866, 1488
9471, 1468, -15945, 1484
9480, 1464, -16032, 1481
9489, 1461, -16093, 1478
9497, 1459, -16167, 1474
9506, 1440, -16236, 1474
9515, 1453, -16285, 1472
9525, 1450, -16330, 1470
9533, 1447, -16396, 1464
9542, 1431, -16446, 1465
9551, 1428, -16478, 1467
9559, 1443, -16498, 1466
9568, 1442, -16517, 1465
9577, 1441, -16550, 1461
9585, 1439, -16605, 1460
9594, 1438, -16640, 1458
9603, 1421, -16662, 1459
9612, 1420, -16675, 1459
11630, 1420, -16704, 1459
11639, 1434, -16721, 1457
11648, 1432, -16813, 1446
11657, 1426, -16993, 1431
11665, 1417, -17233, 1419
11673, 1406, -17506, 1407
11682, 1393, -17792, 1397
11690, 1381, -18083, 1387
11699, 1369, -18377, 1376
11707, 1358, -18666, 1368
11716, 1349, -18953, 1362
11724, 1338, -19226, 1350
11733, 1328, -19489, 1342
11741, 1320, -19725, 1334
11749, 1311, -19946, 1327
11758, 1303, -20143, 1322
11766, 1296, -20326, 1319
11775, 1289, -20492, 1312
11783, 1284, -20650, 1305
11791, 1278, -20780, 1300
11800, 1273, -20911, 1297
11808, 1267, -21030, 1292
11816, 1262, -21129, 1290
11824, 1258, -21232, 1284
11832, 1255, -21315, 1283
11841, 1251, -21402, 1277
11850, 1232, -21487, 1277
11859, 1244, -21545, 1275
11868, 1241, -21611, 1271
11876, 1239, -21671, 1270
11885, 1221, -21712, 1270
11894, 1235, -21754, 1266
11902, 1233, -21804, 1263
11910, 1231, -21844, 1262
11918, 1213, -21872, 1263
11927, 1228, -21898, 1261
11935, 1226, -21925, 1260
11944, 1225, -21968, 1256
11952, 1208, -22005, 1257
11961, 1223, -22028, 1256
11969, 1206, -22042, 1256
11978, 1205, -22052, 1256
11986, 1205, -22058, 1256
11996, 1205, -22063, 1256
12005, 1205, -22065, 1256
12014, 1205, -22067, 1256
12022, 1205, -22070, 1256
12031, 1205, -22071, 1256
12040, 1220, -22072, 1255
12049, 1204, -22076, 1256
14068, 1220, -22111, 1253
14077, 1218, -22122, 1252
14085, 1215, -22200, 1243
14094, 1210, -22346, 1228
14102, 1202, -22527, 1216
14110, 1191, -22730, 1204
14118, 1179, -22932, 1193
14127, 1167, -23130, 1184
14135, 1156, -23320, 1174
14143, 1145, -23503, 1164
14152, 1136, -23680, 1155
14161, 1126, -23864, 1144
14170, 1116, -24021, 1137
14178, 1107, -24181, 1128
14187, 1098, -24315, 1122
14196, 1090, -24448, 1117
14205, 1083, -24566, 1109
14213, 1076, -24671, 1103
14222, 1069, -24767, 1097
14231, 1064, -24859, 1094
14239, 1058, -24954, 1088
14249, 1053, -25033, 1083
14257, 1048, -25104, 1082
14265, 1044, -25181, 1075
14274, 1040, -25246, 1074
14284, 1037, -25310, 1069
14293, 1034, -25363, 1067
14302, 1030, -25418, 1062
14310, 1027, -25472, 1061
14319, 1024, -25508, 1059
14328, 1022, -25553, 1056
14336, 1003, -25596, 1056
14345, 1018, -25625, 1055
14355, 1015, -25647, 1053
14363, 1013, -25681, 1049
14372, 1012, -25719, 1048
14381, 995, -25741, 1048
14389, 1008, -25756, 1046
14398, 992, -25772, 1048
14408, 1007, -25791, 1046
14417, 1006, -25809, 1044
14426, 1005, -25835, 1042
14434, 989, -25852, 1042
14442, 1003, -25862, 1041
14451, 987, -25869, 1042
16469, 986, -25885, 1042
16477, 1001, -25895, 1039
16486, 998, -25959, 1028
16495, 993, -26080, 1016
16504, 985, -26230, 1004
16512, 976, -26393, 994
16521, 964, -26566, 981
16529, 953, -26733, 973
16537, 943, -26890, 963
16546, 933, -27053, 955
16554, 923, -27229, 946
16564, 914, -27395, 936
16572, 906, -27547, 929
16581, 897, -27697, 921
16589, 889, -27837, 914
16598, 881, -27969, 908
16606, 874, -28093, 902
16615, 868, -28214, 896
16623, 862, -28330, 889
16632, 856, -28442, 884
16640, 850, -28548, 878
16649, 845, -28652, 877
16658, 840, -28750, 871
16667, 836, -28835, 865
16676, 818, -28915, 865
16684, 828, -28989, 861
16692, 824, -29057, 857
16701, 821, -29122, 854
16710, 818, -29194, 852
16718, 815, -29247, 850
16726, 812, -29310, 845
16735, 796, -29359, 845
16743, 808, -29396, 843
16752, 805, -29448, 839
16761, 804, -29501, 838
16769, 787, -29539, 838
16779, 800, -29575, 835
16788, 798, -29613, 832
16797, 796, -29652, 831
16805, 780, -29678, 831
16814, 779, -29697, 831
16823, 793, -29712, 830
16831, 777, -29730, 830
16839, 792, -29754, 829
16848, 791, -29782, 826
16856, 789, -29815, 824
16865, 774, -29834, 826
16874, 788, -29849, 825
16885, 772, -29856, 826
16894, 787, -29864, 824
16902, 786, -29871, 823
16911, 771, -29887, 823
18929, 785, -29933, 821
18938, 783, -29950, 817
18947, 768, -29938, 824
18956, 771, -29836, 837
18964, 776, -29665, 849
18973, 784, -29458, 861
18982, 795, -29239, 872
18990, 807, -29009, 884
18999, 818, -28769, 893
19008, 829, -28558, 907
19017, 840, -28354, 916
19026, 851, -28167, 927
19034, 861, -27991, 935
19043, 871, -27832, 943
19051, 880, -27679, 950
19060, 888, -27545, 956
19068, 895, -27404, 963
19078, 901, -27288, 967
19087, 906, -27175, 972
19096, 912, -27075, 978
19104, 918, -26985, 985
19113, 922, -26898, 987
19122, 927, -26815, 992
19131, 932, -26738, 996
19140, 937, -26669, 1001
19149, 940, -26615, 1002
19157, 944, -26553, 1007
19165, 947, -26508, 1007
19174, 949, -26459, 1010
19182, 951, -26408, 1013
19191, 954, -26374, 1015
19199, 956, -26336, 1016
19208, 959, -26290, 1022
