index,magnetic_mm,keyence_calibrated_mm
0,0.0,2.9999999999752447e-05
1,1.4727716727716729,2.9999999999752447e-05
2,2.9455433455433457,2.9999999999752447e-05
3,4.418315018315019,2.9999999999752447e-05
4,5.8910866910866915,2.9999999999752447e-05
5,7.3638583638583635,2.9999999999752447e-05
6,8.836630036630037,2.9999999999752447e-05
7,10.30940170940171,2.9999999999752447e-05
8,11.782173382173383,2.9999999999752447e-05
9,13.254945054945056,2.9999999999752447e-05
10,14.727716727716727,2.9999999999752447e-05
11,16.2004884004884,2.9999999999752447e-05
12,17.673260073260074,2.9999999999752447e-05
13,19.146031746031746,2.9999999999752447e-05
14,20.61880341880342,2.9999999999752447e-05
15,22.09157509157509,2.9999999999752447e-05
16,23.564346764346766,2.9999999999752447e-05
17,25.037118437118437,2.9999999999752447e-05
18,26.50989010989011,2.9999999999752447e-05
19,27.982661782661783,2.9999999999752447e-05
20,29.455433455433454,2.9999999999752447e-05
21,30.92820512820513,2.9999999999752447e-05
22,32.4009768009768,2.9999999999752447e-05
23,33.87374847374847,2.9999999999752447e-05
24,35.34652014652015,2.9999999999752447e-05
25,36.81929181929182,2.9999999999752447e-05
26,38.29206349206349,2.9999999999752447e-05
27,39.76483516483516,2.9999999999752447e-05
28,41.23760683760684,2.9999999999752447e-05
29,42.71037851037851,2.9999999999752447e-05
30,44.18315018315018,2.9999999999752447e-05
31,45.655921855921854,2.9999999999752447e-05
32,47.12869352869353,2.9999999999752447e-05
33,48.6014652014652,2.9999999999752447e-05
34,50.074236874236874,2.9999999999752447e-05
35,51.547008547008545,2.9999999999752447e-05
36,53.01978021978022,2.9999999999752447e-05
37,54.492551892551894,2.9999999999752447e-05
38,55.965323565323565,2.9999999999752447e-05
39,57.43809523809524,2.9999999999752447e-05
40,58.91086691086691,2.9999999999752447e-05
41,60.383638583638586,2.9999999999752447e-05
42,61.85641025641026,2.9999999999752447e-05
43,63.32918192918193,2.9999999999752447e-05
44,64.8019536019536,2.9999999999752447e-05
45,66.27472527472527,2.9999999999752447e-05
46,67.74749694749694,2.9999999999752447e-05
47,69.22026862026863,2.9999999999752447e-05
48,70.6930402930403,2.9999999999752447e-05
49,72.16581196581197,2.9999999999752447e-05
50,73.63858363858364,2.9999999999752447e-05
51,75.11135531135531,2.9999999999752447e-05
52,76.58412698412698,2.9999999999752447e-05
53,78.05689865689865,2.9999999999752447e-05
54,79.52967032967032,2.9999999999752447e-05
55,81.00244200244201,2.9999999999752447e-05
56,82.47521367521368,2.9999999999752447e-05
57,83.94798534798535,2.9999999999752447e-05
58,85.42075702075702,2.9999999999752447e-05
59,86.8935286935287,2.9999999999752447e-05
60,88.36630036630036,2.9999999999752447e-05
61,89.83907203907204,2.9999999999752447e-05
62,91.31184371184371,2.9999999999752447e-05
63,92.78461538461538,2.9999999999752447e-05
64,94.25738705738706,2.9999999999752447e-05
65,95.73015873015873,2.9999999999752447e-05
66,97.2029304029304,2.9999999999752447e-05
67,98.67570207570208,2.9999999999752447e-05
68,100.14847374847375,2.9999999999752447e-05
69,101.62124542124542,2.9999999999752447e-05
70,103.09401709401709,2.9999999999752447e-05
71,104.56678876678876,2.9999999999752447e-05
72,106.03956043956045,2.9999999999752447e-05
73,107.51233211233212,2.9999999999752447e-05
74,108.98510378510379,2.9999999999752447e-05
75,110.45787545787546,2.9999999999752447e-05
76,111.93064713064713,2.9999999999752447e-05
77,113.4034188034188,2.9999999999752447e-05
78,114.87619047619047,2.9999999999752447e-05
79,116.34896214896214,2.9999999999752447e-05
80,117.82173382173382,2.9999999999752447e-05
81,119.2945054945055,2.9999999999752447e-05
82,120.76727716727717,2.9999999999752447e-05
83,122.24004884004884,2.9999999999752447e-05
84,123.71282051282051,2.9999999999752447e-05
85,125.18559218559218,2.9999999999752447e-05
86,126.65836385836386,2.9999999999752447e-05
87,128.13113553113553,2.9999999999752447e-05
88,129.6039072039072,2.9999999999752447e-05
89,131.07667887667887,2.9999999999752447e-05
90,132.54945054945054,2.9999999999752447e-05
91,134.0222222222222,2.9999999999752447e-05
92,135.49499389499388,2.9999999999752447e-05
93,136.96776556776555,2.9999999999752447e-05
94,138.44053724053725,2.9999999999752447e-05
95,139.91330891330892,2.9999999999752447e-05
96,141.3860805860806,2.9999999999752447e-05
97,142.85885225885227,2.9999999999752447e-05
98,144.33162393162394,2.9999999999752447e-05
99,145.8043956043956,2.9999999999752447e-05
100,147.27716727716728,2.9999999999752447e-05
101,148.74993894993895,2.9999999999752447e-05
