keyence_time_s,keyence_displacement_mm,time_ms,arduino_displacement_mm,arduino_time_s
0.0,0.0,36023.0,-0.0,0.0
0.00019999999999997797,0.0,36025.0,5.01391785041605e-05,0.0019999999999997797
0.00039999999999995595,0.0,36027.0,0.00024613778538284947,0.0040000000000000036
0.0005999999999999339,1.0000000000065512e-05,36029.0,0.0006654836419617283,0.005999999999999783
0.0007999999999999119,2.0000000000131024e-05,36031.0,0.0012717118911442782,0.008000000000000007
0.0009999999999998899,2.0000000000131024e-05,36034.0,0.0019007306760121523,0.010999999999999677
0.0012000000000000899,3.0000000000196536e-05,36036.0,0.002753096710579328,0.0129999999999999
0.0014000000000000679,5.000000000032756e-05,36038.0,0.0037194154235615784,0.01499999999999968
0.0016000000000000458,5.999999999994898e-05,36040.0,0.004558107136719336,0.016999999999999904
0.0018000000000000238,8.000000000008001e-05,36042.0,0.005524425849704251,0.018999999999999684
0.0020000000000000018,9.000000000014552e-05,36044.0,0.006654836419610177,0.020999999999999908
0.0021999999999999797,0.00011000000000027654,36047.0,0.00801315234635247,0.023999999999999577
0.0023999999999999577,0.00012999999999996348,36049.0,0.009075191309208641,0.0259999999999998
0.0025999999999999357,0.000140000000000029,36051.0,0.010146346486337166,0.02799999999999958
0.0027999999999999137,0.0001500000000000945,36054.0,0.011554801591583619,0.030999999999999694
0.0029999999999998916,0.00017000000000022553,36056.0,0.012744467554266947,0.03299999999999992
0.0032000000000000917,0.00018000000000029104,36058.0,0.01398427269545266,0.0349999999999997
0.0034000000000000696,0.00019000000000035655,36060.0,0.015474773729160063,0.03699999999999992
0.0036000000000000476,0.00019999999999997797,36063.0,0.016883228834406516,0.03999999999999959
0.0038000000000000256,0.00021000000000004349,36065.0,0.018082011011363974,0.041999999999999815
0.0040000000000000036,0.000220000000000109,36067.0,0.019463117473790703,0.043999999999999595
0.0041999999999999815,0.00024000000000024002,36069.0,0.020867014471898315,0.04599999999999982
0.0043999999999999595,0.00025000000000030553,36071.0,0.02229370200569214,0.0479999999999996
0.0045999999999999375,0.00026999999999999247,36073.0,0.023615553075338802,0.04999999999999982
0.0047999999999999154,0.0002900000000001235,36075.0,0.02489182307362281,0.0519999999999996
0.004999999999999893,0.0003100000000002545,36078.0,0.026300278178867487,0.054999999999999716
0.0052000000000000934,0.00034000000000000696,36080.0,0.027649477891336538,0.05699999999999994
0.005400000000000071,0.0003700000000002035,36082.0,0.02913997892504394,0.05899999999999972
0.005600000000000049,0.00039999999999995595,36084.0,0.030707967780076117,0.06099999999999994
0.005800000000000027,0.000440000000000218,36086.0,0.0320389350639978,0.06299999999999972
0.006000000000000005,0.00046999999999997044,36089.0,0.033479296919199264,0.06599999999999984
0.006199999999999983,0.0005100000000002325,36091.0,0.03471910206038675,0.06799999999999962
0.006399999999999961,0.0005500000000000504,36093.0,0.03622783552264064,0.06999999999999984
0.006599999999999939,0.0005900000000003125,36095.0,0.03773201087775924,0.07199999999999962
0.006799999999999917,0.000640000000000196,36097.0,0.03926809298283107,0.07399999999999984
0.006999999999999895,0.0006800000000000139,36100.0,0.040735803480855814,0.07699999999999996
0.007200000000000095,0.000720000000000276,36102.0,0.04216249101464875,0.07899999999999974
0.007400000000000073,0.0007700000000001594,36104.0,0.0437806190481842,0.08099999999999996
0.007600000000000051,0.0008099999999999774,36106.0,0.04508879579642322,0.08299999999999974
0.007800000000000029,0.000860000000000305,36108.0,0.046570180615855605,0.08499999999999996
0.008000000000000007,0.0009000000000001229,36110.0,0.04791482222118848,0.08699999999999974
0.008199999999999985,0.0009399999999999409,36112.0,0.049232115183698966,0.08899999999999997
0.008399999999999963,0.000980000000000203,36114.0,0.050531175717664745,0.09099999999999975
0.008599999999999941,0.0010200000000000209,36116.0,0.05202623485850921,0.09299999999999997
0.008799999999999919,0.001060000000000283,36119.0,0.05360333992781374,0.09599999999999964
0.008999999999999897,0.001100000000000101,36121.0,0.05525793281844127,0.09799999999999986
0.009200000000000097,0.0011399999999999189,36123.0,0.056702852780781576,0.09999999999999964
0.009400000000000075,0.001180000000000181,36125.0,0.058147772743121884,0.10199999999999987
0.009600000000000053,0.0012300000000000644,36127.0,0.059487856241316805,0.10399999999999965
0.009800000000000031,0.0012799999999999478,36129.0,0.060786916775282585,0.10599999999999987
0.010000000000000009,0.0013300000000002754,36131.0,0.062099651630656894,0.10799999999999965
0.010199999999999987,0.0013800000000001589,36133.0,0.06342150270030444,0.10999999999999988
0.010399999999999965,0.0014400000000001079,36135.0,0.06472512134140729,0.11199999999999966
0.010599999999999943,0.0015000000000000568,36137.0,0.06596492648259478,0.11399999999999988
0.01079999999999992,0.0015600000000000058,36139.0,0.0672776613379682,0.11599999999999966
0.010999999999999899,0.0016199999999999548,36141.0,0.06857672187193398,0.11799999999999988
0.011200000000000099,0.0016899999999999693,36143.0,0.0699168053701289,0.11999999999999966
0.011400000000000077,0.0017599999999999838,36145.0,0.07164432797494502,0.12199999999999989
0.011600000000000055,0.0018299999999999983,36147.0,0.07304366686591823,0.12399999999999967
0.011800000000000033,0.0019000000000000128,36150.0,0.07460253950667717,0.12699999999999978
0.01200000000000001,0.0019700000000000273,36152.0,0.07640299182568011,0.129
0.012199999999999989,0.0020400000000000418,36155.0,0.07796186446643727,0.13199999999999967
0.012399999999999967,0.0021100000000000563,36156.0,0.07925636689326776,0.133
0.012599999999999945,0.0021900000000001363,36158.0,0.08056454364150412,0.1349999999999998
0.012799999999999923,0.0022600000000001508,36161.0,0.08205048656807534,0.1379999999999999
0.0129999999999999,0.0023300000000001653,36163.0,0.08351363895896213,0.13999999999999968
0.0132000000000001,0.0023900000000001143,36165.0,0.08509074402826577,0.1419999999999999
0.013400000000000079,0.0024600000000001288,36167.0,0.08662226802620498,0.14399999999999968
0.013600000000000056,0.0025300000000001432,36169.0,0.0879669096315352,0.1459999999999999
0.013800000000000034,0.0026000000000001577,36172.0,0.08952578227229235,0.14899999999999958
0.014000000000000012,0.0026600000000001067,36174.0,0.0908294009133952,0.1509999999999998
0.01419999999999999,0.0027300000000001212,36176.0,0.09228799519714492,0.15299999999999958
0.014399999999999968,0.0028000000000001357,36178.0,0.09383775162362884,0.1549999999999998
0.014599999999999946,0.0028800000000002157,36180.0,0.09545132155002811,0.15699999999999958
0.014799999999999924,0.00295000000000023,36182.0,0.0970648914764265,0.1589999999999998
0.014999999999999902,0.0030300000000003102,36185.0,0.09879241408124262,0.16199999999999992
0.015200000000000102,0.003109999999999946,36187.0,0.10056095965029055,0.1639999999999997
0.01540000000000008,0.003190000000000026,36189.0,0.10191927557703195,0.16599999999999993
0.015600000000000058,0.0032800000000001717,36191.0,0.10324112664668128,0.1679999999999997
0.015800000000000036,0.003370000000000317,36193.0,0.10464958175192685,0.16999999999999993
0.016000000000000014,0.0034600000000000186,36195.0,0.10619478007127459,0.1719999999999997
0.016199999999999992,0.0035600000000002296,36198.0,0.1079086283546804,0.17499999999999982
0.01639999999999997,0.003649999999999931,36200.0,0.10960880231667591,0.1769999999999996
0.016599999999999948,0.003750000000000142,36202.0,0.11130897627867142,0.17899999999999983
0.016799999999999926,0.003850000000000353,36205.0,0.11314133534763293,0.18199999999999994
0.016999999999999904,0.00395000000000012,36207.0,0.11444495398873489,0.18399999999999972
0.017200000000000104,0.004050000000000331,36209.0,0.11595368745098966,0.18599999999999994
0.017400000000000082,0.004150000000000098,36211.0,0.11752623441315713,0.18799999999999972
0.01760000000000006,0.004250000000000309,36214.0,0.11906231651823163,0.19099999999999984
0.017800000000000038,0.004350000000000076,36215.0,0.12039784190929037,0.19199999999999973
0.018000000000000016,0.0044400000000002215,36217.0,0.12177439026457915,0.19399999999999995
0.018199999999999994,0.0045399999999999885,36219.0,0.12314638051273086,0.19599999999999973
0.018399999999999972,0.0046400000000001995,36221.0,0.12444544104669486,0.19799999999999995
0.01859999999999995,0.004730000000000345,36223.0,0.12594961640181346,0.19999999999999973
0.018799999999999928,0.0048200000000000465,36225.0,0.12738542014987875,0.20199999999999996
0.018999999999999906,0.0049200000000002575,36227.0,0.1291357332903793,0.20399999999999974
0.019200000000000106,0.0050200000000000244,36230.0,0.13083134914523864,0.20699999999999985
0.019400000000000084,0.0051200000000002355,36232.0,0.1324221285359526,0.20899999999999963
0.019600000000000062,0.005220000000000002,36234.0,0.13409039574799397,0.21099999999999985
0.01980000000000004,0.0053200000000002134,36237.0,0.13573587242434737,0.21399999999999997
0.020000000000000018,0.005430000000000046,36239.0,0.13715344374386707,0.21599999999999975
0.020199999999999996,0.005530000000000257,36241.0,0.1385482245277041,0.21799999999999997
0.020399999999999974,0.005650000000000155,36243.0,0.14006607420423034,0.21999999999999975
0.02059999999999995,0.005759999999999987,36245.0,0.14168876034490285,0.22199999999999998
0.02079999999999993,0.005880000000000329,36247.0,0.14313368030724227,0.22399999999999975
0.020999999999999908,0.006000000000000227,36249.0,0.144514786769669,0.22599999999999998
0.021200000000000108,0.006120000000000125,36251.0,0.1458731026964113,0.22799999999999976
0.021400000000000086,0.006250000000000089,36253.0,0.14731802265874983,0.22999999999999998
0.021600000000000064,0.006369999999999987,36255.0,0.14872647776399628,0.23199999999999976
0.02180000000000004,0.00649999999999995,36257.0,0.15011670044069625,0.23399999999999999
0.02200000000000002,0.006630000000000358,36259.0,0.1515433879744883,0.23599999999999977
0.022199999999999998,0.006760000000000321,36261.0,0.15301565657964833,0.238
0.022399999999999975,0.006890000000000285,36263.0,0.15450159950621956,0.23999999999999977
0.022599999999999953,0.007010000000000183,36265.0,0.15595107757569604,0.242
0.02279999999999993,0.007140000000000146,36267.0,0.15725013810966004,0.24399999999999977
0.02299999999999991,0.00727000000000011,36268.0,0.15864036078635912,0.24499999999999966
0.02320000000000011,0.007390000000000008,36270.0,0.16008072264156237,0.2469999999999999
0.023400000000000087,0.007519999999999971,36272.0,0.16148461963967264,0.24899999999999967
0.023600000000000065,0.007640000000000313,36274.0,0.1629386558162853,0.2509999999999999
0.023800000000000043,0.007770000000000277,36276.0,0.16431976227871203,0.25299999999999967
0.02400000000000002,0.007890000000000175,36279.0,0.16610198216916938,0.2559999999999998
0.0242,0.008020000000000138,36281.0,0.16777480748834428,0.258
0.024399999999999977,0.008150000000000102,36283.0,0.16962995709298845,0.2599999999999998
0.024599999999999955,0.00827,36285.0,0.17111134191242172,0.262
0.024799999999999933,0.008399999999999963,36288.0,0.1730530955526648,0.2650000000000001
0.02499999999999991,0.008539999999999992,36290.0,0.17473047897897764,0.2669999999999999
0.02519999999999989,0.008680000000000021,36293.0,0.17644888536951964,0.27
0.02540000000000009,0.00882000000000005,36295.0,0.17826301200993466,0.2719999999999998
0.025600000000000067,0.008960000000000079,36297.0,0.1800771386503488,0.2739999999999996
0.025800000000000045,0.009110000000000174,36300.0,0.1817043828981575,0.2769999999999997
