3333,,2.51579
,,2.51565
01:Graph01,,2.51419
mm,,2.50971
,,2.50260
,,2.49473
,,2.48499
,,2.47487
,,2.46417
,,2.45575
,,2.44815
,,2.43934
,,2.43034
,,2.42226
,,2.41543
,,2.40924
,,2.40232
,,2.39556
,,2.38897
,,2.38287
,,2.37605
,,2.36817
,,2.36084
,,2.35415
,,2.34827
,,2.34179
,,2.33534
,,2.32929
,,2.32362
,,2.31734
,,2.31031
,,2.30414
,,2.29796
,,2.29208
,,2.28582
,,2.27975
,,2.27390
,,2.26882
,,2.26349
,,2.25796
,,2.25240
,,2.24727
,,2.24232
,,2.23733
,,2.23194
,,2.22681
,,2.22209
,,2.21758
,,2.21318
,,2.20834
,,2.20325
,,2.19869
,,2.19506
,,2.19138
,,2.18674
,,2.18219
,,2.17857
,,2.17520
,,2.17091
,,2.16622
,,2.16234
,,2.15910
,,2.15556
,,2.15161
,,2.14778
,,2.14403
,,2.14048
,,2.13696
,,2.13372
,,2.13044
,,2.12705
,,2.12360
,,2.12056
,,2.11785
,,2.11475
,,2.11132
,,2.10841
,,2.10576
,,2.10290
,,2.10005
,,2.09716
,,2.09432
,,2.09156
,,2.08899
,,2.08663
,,2.08410
,,2.08145
,,2.07879
,,2.07651
,,2.07442
,,2.07192
,,2.06908
,,2.06658
,,2.06442
,,2.06222
,,2.06015
,,2.05870
,,2.05705
,,2.05501
,,2.05292
,,2.05087
,,2.04864
,,2.04615
,,2.04448
,,2.04362
,,2.04271
,,2.04104
,,2.03876
,,2.03604
,,2.03372
,,2.03108
,,2.02937
,,2.02868
,,2.02786
,,2.02702
,,2.02528
,,2.02321
,,2.02117
,,2.01926
,,2.01803
,,2.01666
,,2.01502
,,2.01338
,,2.01179
,,2.01006
,,2.00862
,,2.00833
,,2.00793
,,2.00723
,,2.00580
,,2.00384
,,2.00218
,,2.00003
,,1.99852
,,1.99708
,,1.99558
,,1.99440
,,1.99304
,,1.99188
,,1.99104
,,1.99108
,,1.99118
,,1.99074
,,1.98962
,,1.98762
,,1.98573
,,1.98359
,,1.98256
,,1.98197
,,1.98137
,,1.98073
,,1.97934
,,1.97735
,,1.97528
,,1.97337
,,1.97201
,,1.97150
,,1.97190
,,1.97235
,,1.97195
,,1.97154
,,1.97109
,,1.97018
,,1.96863
,,1.96756
,,1.96699
,,1.96624
,,1.96525
,,1.96445
,,1.96390
,,1.96306
,,1.96196
,,1.96105
,,1.96044
,,1.95956
,,1.95857
,,1.95775
,,1.95722
,,1.95645
,,1.95546
,,1.95463
,,1.95376
,,1.95266
,,1.95155
,,1.95069
,,1.95025
,,1.95010
,,1.94977
,,1.94960
,,1.94925
,,1.94876
,,1.94815
,,1.94728
,,1.94706
,,1.94708
,,1.94723
,,1.94720
,,1.94668
,,1.94612
,,1.94527
,,1.94396
,,1.94248
,,1.94136
,,1.94078
,,1.94030
,,1.94021
,,1.94040
,,1.94077
,,1.94073
,,1.94029
,,1.93971
,,1.93879
,,1.93750
,,1.93335
,,1.93314
,,1.93164
,,1.92812
,,1.92348
,,1.91585
,,1.90611
,,1.89656
,,1.88719
,,1.87777
,,1.86824
,,1.85895
,,1.84861
,,1.83967
,,1.83148
,,1.82333
,,1.81495
,,1.80714
,,1.79878
,,1.78978
,,1.78026
,,1.77027
,,1.76255
,,1.75535
,,1.74841
,,1.74085
,,1.73345
,,1.72623
,,1.71872
,,1.71141
,,1.70435
,,1.69781
,,1.69100
,,1.68434
,,1.67782
,,1.67161
,,1.66490
,,1.65802
,,1.65160
,,1.64550
,,1.63965
,,1.63384
,,1.62784
,,1.62197
,,1.61634
,,1.61078
,,1.60534
,,1.59976
,,1.59457
,,1.58972
,,1.58475
,,1.57976
,,1.57497
,,1.57031
,,1.56560
,,1.56076
,,1.55628
,,1.55217
,,1.54764
,,1.54294
,,1.53863
,,1.53481
,,1.53078
,,1.52663
,,1.52280
,,1.51896
,,1.51517
,,1.51161
,,1.50790
,,1.50396
,,1.50023
,,1.49665
,,1.49320
,,1.48981
,,1.48660
,,1.48340
,,1.48002
,,1.47676
,,1.47364
,,1.47084
,,1.46868
,,1.46646
,,1.46382
,,1.46090
,,1.45772
,,1.45477
,,1.45202
,,1.44988
,,1.44787
,,1.44600
,,1.44432
,,1.44205
,,1.43931
,,1.43611
,,1.43345
,,1.43129
,,1.42928
,,1.42730
,,1.42513
,,1.42290
,,1.42061
,,1.41844
,,1.41645
,,1.41443
,,1.41251
,,1.41058
,,1.40877
,,1.40707
,,1.40498
,,1.40277
,,1.40089
,,1.39938
,,1.39778
,,1.39623
,,1.39454
,,1.39284
,,1.39117
,,1.38944
,,1.38786
,,1.38619
,,1.38463
,,1.38315
,,1.38161
,,1.38001
,,1.37822
,,1.37645
,,1.37496
,,1.37370
,,1.37253
,,1.37124
,,1.36989
,,1.36848
,,1.36726
,,1.36592
,,1.36431
,,1.36237
,,1.36088
,,1.35978
,,1.35844
,,1.35717
,,1.35597
,,1.35494
,,1.35385
,,1.35269
,,1.35159
,,1.35061
,,1.34966
,,1.34871
,,1.34784
,,1.34703
,,1.34594
,,1.34472
,,1.34369
,,1.34280
,,1.34175
,,1.34036
,,1.33937
,,1.33853
,,1.33780
,,1.33720
,,1.33621
,,1.33515
,,1.33409
,,1.33305
,,1.33200
,,1.33096
,,1.33017
,,1.32960
,,1.32893
,,1.32798
,,1.32707
,,1.32611
,,1.32536
,,1.32479
,,1.32377
,,1.32263
,,1.32120
,,1.31963
,,1.31812
,,1.31667
,,1.31584
,,1.31543
,,1.31523
,,1.31521
,,1.31512
,,1.31471
,,1.31408
,,1.31343
,,1.31277
,,1.31194
,,1.31101
,,1.31021
,,1.30957
,,1.30871
,,1.30786
,,1.30719
,,1.30658
,,1.30571
,,1.30489
,,1.30430
,,1.30388
,,1.30355
,,1.30333
,,1.30335
,,1.30348
,,1.30350
,,1.30345
,,1.30332
,,1.30312
,,1.30275
,,1.30218
,,1.30162
,,1.30107
,,1.30030
,,1.29938
,,1.29861
,,1.29809
,,1.29751
,,1.29684
,,1.29615
,,1.29569
,,1.29519
,,1.29460
,,1.29371
,,1.29298
,,1.29242
,,1.29174
,,1.29071
,,1.28976
,,1.28917
,,1.28867
,,1.28825
,,1.28798
,,1.28809
,,1.28839
,,1.28871
,,1.28897
,,1.28914
,,1.28930
,,1.28943
,,1.28945
,,1.28938
,,1.28930
,,1.28918
,,1.28892
,,1.28830
,,1.28759
,,1.28695
,,1.28636
,,1.28588
,,1.28567
,,1.28577
,,1.28602
,,1.28620
,,1.28634
,,1.28644
,,1.28641
,,1.28633
,,1.28612
,,1.28569
,,1.28502
,,1.28438
,,1.28384
,,1.28335
,,1.28309
,,1.28304
,,1.28328
,,1.28349
,,1.28360
,,1.28370
,,1.28368
,,1.28362
,,1.28355
,,1.28347
,,1.28338
,,1.28324
,,1.28304
,,1.28287
,,1.28271
,,1.28255
,,1.28239
,,1.28223
,,1.28202
,,1.28164
,,1.28118
,,1.28072
,,1.28022
,,1.27946
,,1.27870
,,1.27812
,,1.27764
,,1.27714
,,1.27670
,,1.27653
,,1.27645
,,1.27631
,,1.27608
,,1.27577
,,1.27536
,,1.27495
,,1.27458
,,1.27425
,,1.27401
,,1.27383
,,1.27374
,,1.27363
,,1.27346
,,1.27318
,,1.27279
,,1.27082
,,1.27076
,,1.26997
,,1.26738
,,1.26326
,,1.25625
,,1.24749
,,1.23788
,,1.22669
,,1.21546
,,1.20567
,,1.19699
,,1.18732
,,1.17826
,,1.16917
,,1.16055
,,1.15232
,,1.14381
,,1.13507
,,1.12673
,,1.11749
,,1.10791
,,1.09932
,,1.09140
,,1.08480
,,1.07711
,,1.07073
,,1.06433
,,1.05869
,,1.05255
,,1.04544
,,1.03961
,,1.03372
,,1.02756
,,1.02027
,,1.01441
,,1.00913
,,1.00410
,,0.99857
,,0.99340
,,0.98819
,,0.98359
,,0.97911
,,0.97384
,,0.96810
,,0.96339
,,0.95916
,,0.95476
,,0.95016
,,0.94576
,,0.94158
,,0.93754
,,0.93323
,,0.92889
,,0.92457
,,0.92056
,,0.91683
,,0.91303
,,0.90920
,,0.90545
,,0.90191
,,0.89823
,,0.89459
,,0.89093
,,0.88753
,,0.88408
,,0.88086
,,0.87771
,,0.87465
,,0.87156
,,0.86829
,,0.86506
,,0.86201
,,0.85927
,,0.85637
,,0.85344
,,0.85040
,,0.84745
,,0.84476
,,0.84212
,,0.83957
,,0.83707
,,0.83463
,,0.83233
,,0.83011
,,0.82735
,,0.82437
,,0.82191
,,0.81991
,,0.81791
,,0.81558
,,0.81340
,,0.81134
,,0.80911
,,0.80686
,,0.80478
,,0.80301
,,0.80131
,,0.79967
,,0.79797
,,0.79594
,,0.79418
,,0.79237
,,0.79031
,,0.78810
,,0.78611
,,0.78461
,,0.78275
,,0.78090
,,0.77921
,,0.77796
,,0.77648
,,0.77486
,,0.77311
,,0.77152
,,0.76999
,,0.76848
,,0.76713
,,0.76563
,,0.76446
,,0.76307
,,0.76191
,,0.76070
,,0.75945
,,0.75835
,,0.75691
,,0.75538
,,0.75379
,,0.75235
,,0.75121
,,0.75047
,,0.75012
,,0.74966
,,0.74887
,,0.74746
,,0.74603
,,0.74472
,,0.74339
,,0.74272
,,0.74245
,,0.74224
,,0.74177
,,0.74075
,,0.73930
,,0.73748
,,0.73580
,,0.73466
,,0.73425
,,0.73405
,,0.73360
,,0.73289
,,0.73181
,,0.73079
,,0.72952
,,0.72832
,,0.72787
,,0.72767
,,0.72735
,,0.72664
,,0.72580
,,0.72494
,,0.72371
,,0.72256
,,0.72182
,,0.72115
,,0.72033
,,0.71941
,,0.71835
,,0.71736
,,0.71641
,,0.71564
,,0.71507
,,0.71437
,,0.71359
,,0.71280
,,0.71199
,,0.71112
,,0.71011
,,0.70936
,,0.70882
,,0.70864
,,0.70876
,,0.70887
,,0.70872
,,0.70819
,,0.70762
,,0.70674
,,0.70544
,,0.70401
,,0.70306
,,0.70241
,,0.70160
,,0.70067
,,0.69992
,,0.69941
,,0.69914
,,0.69915
,,0.69970
,,0.70041
,,0.70052
,,0.69995
,,0.69870
,,0.69755
,,0.69641
,,0.69572
,,0.69584
,,0.69595
,,0.69610
,,0.69581
,,0.69474
,,0.69357
,,0.69218
,,0.69164
,,0.69175
,,0.69183
,,0.69195
,,0.69137
,,0.69044
,,0.68972
,,0.68886
,,0.68865
,,0.68879
,,0.68889
,,0.68892
,,0.68815
,,0.68723
,,0.68630
,,0.68546
,,0.68524
,,0.68557
,,0.68583
,,0.68581
,,0.68517
,,0.68421
,,0.68343
,,0.68261
,,0.68247
,,0.68226
,,0.68186
,,0.68163
,,0.68065
,,0.67958
,,0.67849
,,0.67789
,,0.67785
,,0.67769
,,0.67763
,,0.67723
,,0.67641
,,0.67554
,,0.67495
,,0.67467
,,0.67465
,,0.67456
,,0.67454
,,0.67436
,,0.67370
,,0.67267
,,0.67095
,,0.67080
,,0.66965
,,0.66747
,,0.66414
,,0.65965
,,0.65407
,,0.64732
,,0.64042
,,0.63335
,,0.62602
,,0.61854
,,0.61043
,,0.60265
,,0.59414
,,0.58537
,,0.57717
,,0.56828
,,0.56072
,,0.55311
,,0.54553
,,0.53688
,,0.52918
,,0.52187
,,0.51508
,,0.50827
,,0.50126
,,0.49436
,,0.48734
,,0.48123
,,0.47511
,,0.46830
,,0.46142
,,0.45383
,,0.44763
,,0.44076
,,0.43449
,,0.42813
,,0.42182
,,0.41618
,,0.40975
,,0.40352
,,0.39713
,,0.39222
,,0.38793
,,0.38391
,,0.37893
,,0.37378
,,0.36956
,,0.36517
,,0.36015
,,0.35474
,,0.34980
,,0.34515
,,0.34029
,,0.33562
,,0.33096
,,0.32641
,,0.32225
,,0.31817
,,0.31387
,,0.30962
,,0.30535
,,0.30129
,,0.29715
,,0.29285
,,0.28921
,,0.28577
,,0.28231
,,0.27873
,,0.27527
,,0.27187
,,0.26849
,,0.26489
,,0.26140
,,0.25797
,,0.25475
,,0.25164
,,0.24864
,,0.24586
,,0.24271
,,0.23949
,,0.23637
,,0.23343
,,0.23052
,,0.22778
,,0.22507
,,0.22249
,,0.21999
,,0.21759
,,0.21513
,,0.21235
,,0.20961
,,0.20701
,,0.20467
,,0.20217
,,0.19987
,,0.19764
,,0.19549
,,0.19336
,,0.19102
,,0.18865
,,0.18626
,,0.18396
,,0.18181
,,0.17970
,,0.17808
,,0.17654
,,0.17445
,,0.17201
,,0.16980
,,0.16767
,,0.16533
,,0.16282
,,0.16085
,,0.15911
,,0.15750
,,0.15627
,,0.15464
,,0.15289
,,0.15119
,,0.14957
,,0.14781
,,0.14612
,,0.14532
,,0.14468
,,0.14385
,,0.14295
,,0.14188
,,0.14072
,,0.13916
,,0.13760
,,0.13619
,,0.13517
,,0.13393
,,0.13260
,,0.13104
,,0.12960
,,0.12832
,,0.12675
,,0.12533
,,0.12383
,,0.12262
,,0.12146
,,0.11991
,,0.11848
,,0.11695
,,0.11584
,,0.11476
,,0.11377
,,0.11361
,,0.11342
,,0.11305
,,0.11217
,,0.11104
