6131, 2018, -7268
6139, 2023, -7255
6148, 2026, -7164
6156, 2028, -6967
6165, 2027, -6694
6173, 2024, -6346
6182, 2020, -5953
6190, 2015, -5487
6199, 2008, -5061
6207, 2001, -4648
6216, 1994, -4246
6224, 1987, -3867
6232, 1978, -3516
6241, 1971, -3187
6249, 1963, -2886
6257, 1955, -2606
6265, 1948, -2348
6274, 1940, -2109
6282, 1933, -1891
6291, 1926, -1693
6299, 1920, -1523
6307, 1914, -1349
6315, 1908, -1196
6324, 1902, -1061
6332, 1897, -925
6340, 1892, -819
6349, 1888, -710
6357, 1884, -619
6365, 1880, -542
6373, 1876, -449
6382, 1872, -378
6391, 1869, -325
6400, 1866, -258
6409, 1863, -193
6417, 1861, -150
6427, 1859, -124
6435, 1857, -97
6444, 1855, -66
6452, 1853, -25
6460, 1852, 14
6468, 1850, 38
6476, 1849, 53
6485, 1848, 63
6493, 1847, 69
6501, 1846, 73
6509, 1846, 78
6517, 1845, 82
6526, 1845, 85
6534, 1845, 91
6544, 1844, 97
6552, 1844, 105
6561, 1844, 113
6569, 1844, 120
6577, 1843, 127
6585, 1843, 134
6593, 1843, 139
6601, 1843, 145
6609, 1843, 150
6618, 1843, 156
6626, 1842, 158
6634, 1842, 161
6643, 1841, 163
8661, 1839, 163
8670, 1839, 169
8678, 1839, 190
8686, 1838, 240
8694, 1837, 324
8702, 1835, 435
8710, 1832, 569
8718, 1828, 725
8727, 1823, 892
8735, 1818, 1073
8743, 1812, 1261
8751, 1805, 1468
8759, 1798, 1674
8768, 1790, 1897
8776, 1781, 2096
8784, 1773, 2283
8792, 1765, 2462
8800, 1758, 2634
8808, 1750, 2800
8817, 1743, 2954
8825, 1736, 3102
8833, 1728, 3244
8841, 1721, 3373
8849, 1714, 3488
8857, 1709, 3607
8865, 1703, 3708
8873, 1697, 3804
8881, 1692, 3895
8890, 1687, 3975
8898, 1683, 4046
8906, 1679, 4122
8914, 1675, 4178
8922, 1671, 4237
8930, 1667, 4296
8938, 1664, 4336
8947, 1662, 4371
8955, 1659, 4415
8963, 1656, 4464
8971, 1654, 4495
8979, 1652, 4514
8987, 1651, 4529
8996, 1649, 4546
9004, 1647, 4567
9013, 1646, 4593
9021, 1644, 4620
9029, 1643, 4645
9037, 1641, 4660
9045, 1640, 4669
9053, 1640, 4674
9061, 1639, 4678
9069, 1639, 4681
