3664, -16611.00, -15919.56
3668, -16614.00, -15956.25
3672, -16611.00, -15990.66
3677, -16613.00, -16022.90
3681, -16611.00, -16054.26
3685, -16613.00, -16083.26
3690, -16610.00, -16110.73
3694, -16613.00, -16136.58
3698, -16611.00, -16163.22
3703, -16614.00, -16188.03
3708, -16612.00, -16212.71
3712, -16611.00, -16233.94
3716, -16611.00, -16253.72
3721, -16612.00, -16272.65
3725, -16613.00, -16290.84
3729, -16614.00, -16307.59
3734, -16612.00, -16325.25
3738, -16612.00, -16340.10
3743, -16614.00, -16355.45
3747, -16612.00, -16368.95
3751, -16612.00, -16381.65
3756, -16612.00, -16393.62
3760, -16611.00, -16404.91
3765, -16614.00, -16416.87
3769, -16612.00, -16426.93
3773, -16611.00, -16436.51
3777, -16611.00, -16445.57
3781, -16614.00, -16454.21
3786, -16612.00, -16462.88
3790, -16611.00, -16470.88
3795, -16613.00, -16478.25
3799, -16614.00, -16485.36
3803, -16613.00, -16492.08
3808, -16614.00, -16498.57
3812, -16615.00, -16504.59
3816, -16613.00, -16510.42
3820, -16614.00, -16515.80
3825, -16613.00, -16520.89
3829, -16612.00, -16525.63
3833, -16612.00, -16530.12
3837, -16612.00, -16534.37
3842, -16613.00, -16538.48
3846, -16611.00, -16542.31
3850, -16614.00, -16545.92
3854, -16613.00, -16549.41
3859, -16612.00, -16552.66
3863, -16611.00, -16555.69
3867, -16612.00, -16558.55
3871, -16614.00, -16561.36
3875, -16612.00, -16564.05
3880, -16612.00, -16566.78
3884, -16612.00, -16569.14
3889, -16614.00, -16571.45
3893, -16615.00, -16573.70
3897, -16613.00, -16575.79
3901, -16615.00, -16577.79
3906, -16613.00, -16579.67
3910, -16612.00, -16581.37
3914, -16611.00, -16582.96
3918, -16613.00, -16584.48
3923, -16611.00, -16585.92
3927, -16614.00, -16587.43
3932, -16614.00, -16588.83
3936, -16613.00, -16590.11
3940, -16614.00, -16591.35
3945, -16614.00, -16592.53
3949, -16612.00, -16593.60
3953, -16613.00, -16594.62
3958, -16611.00, -16595.53
3962, -16613.00, -16596.39
3966, -16611.00, -16597.20
3970, -16613.00, -16597.97
3975, -16611.00, -16598.70
3979, -16613.00, -16599.39
3983, -16612.00, -16600.06
3987, -16609.00, -16600.60
3991, -16612.00, -16601.12
3996, -16614.00, -16601.73
4000, -16612.00, -16602.31
4004, -16613.00, -16602.87
4009, -16617.00, -16603.51
4013, -16617.00, -16604.21
4017, -16612.00, -16604.75
4022, -16608.00, -16605.04
4026, -16606.00, -16605.14
4030, -16598.00, -16604.98
4034, -16595.00, -16604.54
4039, -16591.00, -16603.93
4043, -16581.00, -16602.99
4047, -16582.00, -16601.87
4051, -16575.00, -16600.64
4056, -16571.00, -16599.21
4060, -16568.00, -16597.63
4065, -16560.00, -16595.75
4069, -16555.00, -16593.72
4073, -16552.00, -16591.59
4078, -16546.00, -16589.38
4082, -16541.00, -16586.99
4086, -16537.00, -16584.46
4090, -16531.00, -16581.83
4095, -16526.00, -16579.01
4099, -16521.00, -16576.12
4103, -16515.00, -16572.96
4108, -16510.00, -16569.82
4112, -16505.00, -16566.54
4116, -16499.00, -16563.16
4120, -16496.00, -16559.74
4125, -16490.00, -16556.14
4129, -16485.00, -16552.52
4133, -16483.00, -16548.95
4138, -16476.00, -16545.09
4142, -16470.00, -16541.29
4147, -16466.00, -16537.48
4151, -16461.00, -16533.58
4155, -16455.00, -16529.54
4159, -16452.00, -16525.59
4164, -16445.00, -16521.50
4168, -16439.00, -16517.24
4172, -16436.00, -16513.07
4177, -16430.00, -16508.93
4181, -16427.00, -16504.75
4185, -16421.00, -16500.58
4189, -16414.00, -16496.19
4194, -16411.00, -16491.77
4198, -16408.00, -16487.45
4202, -16400.00, -16483.11
4207, -16396.00, -16478.69
4211, -16390.00, -16474.05
4215, -16385.00, -16469.51
4220, -16381.00, -16464.71
4224, -16372.00, -16460.06
4228, -16371.00, -16455.46
4233, -16366.00, -16450.87
4237, -16361.00, -16446.20
4241, -16354.00, -16441.56
4246, -16351.00, -16436.93
4250, -16346.00, -16432.34
4254, -16341.00, -16427.38
4259, -16335.00, -16422.63
4263, -16331.00, -16417.93
4267, -16326.00, -16413.18
4272, -16320.00, -16408.43
4276, -16314.00, -16403.39
4281, -16311.00, -16397.93
4285, -16305.00, -16393.20
4290, -16298.00, -16388.06
4295, -16296.00, -16382.78
4300, -16289.00, -16377.44
4305, -16282.00, -16371.11
4310, -16273.00, -16365.69
4315, -16270.00, -16359.99
4320, -16266.00, -16354.78
4325, -16258.00, -16348.94
4330, -16252.00, -16343.06
4335, -16249.00, -16337.43
4340, -16243.00, -16332.28
4344, -16236.00, -16326.80
4349, -16230.00, -16321.11
4354, -16227.00, -16316.10
4359, -16221.00, -16310.41
4364, -16211.00, -16304.11
4369, -16207.00, -16298.46
4375, -16204.00, -16292.27
4380, -16197.00, -16286.57
4385, -16190.00, -16281.17
4389, -16185.00, -16276.25
4393, -16182.00, -16271.38
4397, -16175.00, -16266.48
4402, -16174.00, -16261.50
