time_s,magnetic_raw,magnetic_raw_mm,posic_encoder_mm,magnetic_raw_filtered,posic_encoder_filtered,keyence_mm,posic_lut_calibrated
0.34,-17195.0,0.0004619020697753,11,0.0004448732551917,10.811712209791764,0.0002399999999997,0.0002809139418780433
0.344,-17195.0,0.0004619020697753,11,0.0004468866535911,10.8339743780461,0.0002399999999997,0.0002814717750537243
0.349,-17194.0,-0.0,12,0.0004213555500057,10.91272178084497,0.0002399999999997,0.0002834449841894236
0.353,-17195.0,0.0004619020697753,24,0.0003988431112158,11.750684667369049,0.0002499999999998,0.0003044421976123144
0.358,-17207.0,0.00600472690708,115,0.0007339762531036,18.578663120385105,0.0003599999999999,0.0004755339286788057
0.362,-17216.0,0.0101618455350585,271,0.0016029204097013,39.201334109651846,0.0009799999999999,0.0009922854830440374
0.366,-17226.0,0.0147808662328125,451,0.0028879476487019,77.24913336498042,0.0020499999999998,0.002024071047492978
0.371,-17233.0,0.0180141807212402,655,0.0044852495757269,133.4994394972183,0.0034299999999998,0.003426074855898779
0.375,-17243.0,0.0226332014189941,876,0.0063579044570904,208.2238961345204,0.0051799999999999,0.005184323076019476
0.38,-17253.0,0.027252222116748,1092,0.0085552753374299,299.9476246505744,0.00739,0.007387295398391822
0.384,-17258.0,0.029561732465625,1306,0.0109024372460206,406.2468978395352,0.00983,0.009821604523694278
0.389,-17267.0,0.0337188510936035,1523,0.0133543732231239,525.4574965641282,0.0124699999999999,0.012477837957007496
0.393,-17275.0,0.0374140676518066,1753,0.0159806146729542,656.9987312570416,0.0155599999999997,0.015572187270519476
0.398,-17285.0,0.0420330883495605,1962,0.0187878590719347,798.9397525242442,0.0191399999999999,0.019137545626253423
0.402,-17292.0,0.0452664028379882,2167,0.0217273991252612,948.5730087972488,0.02288,0.022881684822052516
0.406,-17299.0,0.048499717326416,2366,0.0247016735386639,1104.3978362735315,0.0269099999999999,0.026899568342513717
0.411,-17307.0,0.0521949338846191,2562,0.0277338819504419,1265.1501192248902,0.0309099999999999,0.03088475843533181
0.415,-17313.0,0.0549663463032714,2754,0.0307898680979424,1429.8334391818398,0.0345299999999999,0.03453081041941718
0.419,-17319.0,0.0577377587219238,2939,0.0338122077289833,1597.332719418485,0.0382499999999998,0.03824910004643431
0.424,-17327.0,0.0614329752801269,3128,0.0368594919290129,1767.137663256431,0.0419099999999998,0.04190703184450156
0.428,-17335.0,0.06512819183833,3308,0.0399833842785095,1938.6800740455,0.0454799999999999,0.0454734983514265
0.432,-17343.0,0.0688234083965332,3483,0.0431748270286346,2110.926879172922,0.0488399999999999,0.048843324387340105
0.437,-17350.0,0.0720567228849609,3656,0.0463985269233873,2283.380972936495,0.0523099999999998,0.05230337393567065
0.441,-17357.0,0.0752900373733886,3829,0.0496233635976511,2455.899611811957,0.0555799999999999,0.05558353787392234
0.445,-17362.0,0.0775995477222656,3998,0.0527945897480574,2628.238694731477,0.0589499999999998,0.05894899704320228
0.45,-17371.0,0.0817566663502441,4163,0.0559731569003744,2799.9465122771417,0.0622799999999998,0.06227945329128844
0.454,-17377.0,0.0845280787688964,4327,0.059185503540985,2970.8021149937367,0.0655799999999999,0.0655797410648748
0.458,-17386.0,0.088685197396875,4492,0.0624276357590194,3140.9062643267744,0.0688599999999999,0.06886155577497949
0.463,-17393.0,0.0919185118853027,4651,0.0657233383110786,3310.0522212257147,0.0721499999999999,0.07214104700064637
0.467,-17400.0,0.0951518263737304,4809,0.0690116644232311,3477.93945559437,0.0752699999999999,0.07528062454806236
0.471,-17407.0,0.0983851408621582,4965,0.0722934862473364,3644.539440040599,0.0785299999999999,0.07853092720269444
0.476,-17411.0,0.1002327491412597,5120,0.0754876534718432,3809.827020102618,0.0817799999999999,0.08177504588659695
0.48,-17420.0,0.1043898677692382,5272,0.0786591428168319,3973.720898053832,0.08487,0.08487145775495239
0.484,-17428.0,0.1080850843274414,5423,0.081919861389688,4136.149388387672,0.08809,0.08809077533789572
0.489,-17435.0,0.1113183988158691,5576,0.0852046462944808,4297.344868305947,0.0912999999999999,0.09130211703881808
0.493,-17442.0,0.1145517133042968,5727,0.0884833456051521,4457.453122542229,0.0945199999999999,0.09451529650388761
0.497,-17449.0,0.1177850277927246,5879,0.0917566788506746,4616.543581604579,0.0975899999999998,0.09759611751825703
0.502,-17458.0,0.1219421464207031,6030,0.0950798933831367,4774.736584296621,0.1008099999999998,0.10081135472488602
0.506,-17463.0,0.12425165676958,6179,0.0983924786023324,4931.960888995889,0.1040299999999998,0.10403003761080931
0.51,-17470.0,0.1274849712580078,6327,0.1016410783664593,5088.153677318538,0.1072299999999999,0.10723095839743643
0.515,-17477.0,0.1307182857464355,6476,0.1048878708791491,5243.436910391776,0.1104299999999998,0.11043128405889832
0.519,-17483.0,0.1334896981650879,6621,0.1081057633721669,5397.740777101628,0.1136299999999999,0.11362724003998424
0.524,-17493.0,0.1381087188628418,6771,0.1113800921781247,5551.240190026626,0.1166799999999999,0.11670223101040958
0.528,-17501.0,0.1418039354210449,6915,0.1147587974576145,5703.971146197573,0.1200299999999998,0.12002949148060901
0.532,-17507.0,0.1445753478396972,7062,0.118120312486745,5855.847151748837,0.1231099999999998,0.12312080934278655
0.537,-17514.0,0.147808662328125,7209,0.1214393633030035,6007.146643783896,0.1263299999999998,0.12632907439937194
0.541,-17521.0,0.1510419768165527,7357,0.1247482771021269,6157.996903657529,0.1293999999999999,0.1294122383800576
0.545,-17527.0,0.153813389235205,7502,0.1280209459840188,6308.332811447313,0.1326299999999998,0.13262996693556103
0.55,-17534.0,0.1570467037236328,7649,0.1312616553590336,6458.156064068938,0.1358299999999999,0.1358305121107805
0.554,-17542.0,0.1607419202818359,7796,0.1345287968493877,6607.64550999594,0.13903,0.13903071164544986
0.558,-17550.0,0.164437136840039,7945,0.1378465517075836,6756.958851589274,0.1422599999999998,0.14225928834768806
0.563,-17557.0,0.1676704513284668,8095,0.1411816292242182,6906.2942627010325,0.1454799999999998,0.14548048958270757
0.567,-17565.0,0.1713656678866699,8242,0.1445319812583241,7055.530899151349,0.1487099999999999,0.1487106276282654
0.572,-17570.0,0.1736751782355468,8393,0.147841188933985,7204.739556939501,0.1519499999999998,0.14633413502067957
0.576,-17578.0,0.17737039479375,8546,0.1511141169459823,7354.278248501521,0.1550399999999998,0.13910776784841528
0.58,-17584.0,0.1801418072124023,8692,0.1543823612611457,7503.812365374642,0.1583899999999998,0.14402253089527833
0.585,-17591.0,0.1833751217008301,8840,0.1576191692071716,7653.046861459057,0.1614599999999999,0.15744374629228275
0.589,-17600.0,0.1875322403288086,8987,0.1609101770014311,7802.076279754706,0.1646699999999998,0.15609394522732845
0.593,-17607.0,0.1907655548172363,9140,0.1642489763359856,7951.220454579085,0.16774,0.16732443869609362
0.598,-17614.0,0.193998869305664,9293,0.167575303691395,8100.820522102212,0.1709699999999998,0.1589565386114959
0.602,-17622.0,0.1976940858638672,9448,0.1709179401377933,8250.940814739242,0.1742099999999999,0.1719806756113397
0.606,-17627.0,0.2000035962127441,9608,0.1742203444766767,8401.933645562633,0.1774299999999999,0.1642280205633652
0.611,-17634.0,0.2032369107011719,9767,0.1774599670947867,8553.932319788659,0.1806599999999998,0.1782580697716275
0.615,-17641.0,0.2064702251895996,9924,0.1806988438724777,8706.640559536601,0.1838899999999999,0.17422317675669835
0.619,-17647.0,0.2092416376082519,10087,0.1839097565458004,8860.210939062285,0.1869399999999998,0.18692079720181828
0.624,-17656.0,0.2133987562362304,10249,0.1871506243413753,9014.837110433138,0.1901799999999998,0.18904714697561115
0.628,-17664.0,0.2170939727944336,10417,0.1904725184179431,9170.689829304114,0.1934099999999998,0.17120735010465313
0.632,-17671.0,0.2203272872828613,10585,0.1938112457533143,9327.978779467772,0.1966399999999999,0.19673560925732653
0.637,-17676.0,0.2226367976317383,10755,0.197082896725873,9486.6523832067,0.1998899999999999,0.20028820366554748
0.641,-17685.0,0.2267939162597168,10925,0.2003500149920939,9646.665161084327,0.20299,0.1919462275937223
0.645,-17689.0,0.2286415245388183,11097,0.203585830027343,9807.97701091593,0.20621,0.20622958592023544
0.65,-17698.0,0.2327986431667968,11271,0.2067940429627136,9970.670806785263,0.2094199999999999,0.2003373203962168
0.654,-17706.0,0.236493859725,11452,0.2100871431197753,10135.115211162987,0.21265,0.21030290941800472
0.659,-17713.0,0.2397271742134277,11633,0.2134004809788072,10301.517062993284,0.2158499999999998,0.21343837191512452
0.663,-17721.0,0.2434223907716308,11818,0.2167316637392679,10469.881393467873,0.21892,0.21674253951567277
0.667,-17728.0,0.2466557052600586,12013,0.2200785815128973,10640.803812890965,0.2221499999999998,0.2199962749102627
0.672,-17735.0,0.2498890197484863,12204,0.2234120674254028,10814.336570525094,0.2255099999999998,0.22295685876498994
0.676,-17741.0,0.2526604321671387,12405,0.2267064031418911,10990.52573795195,0.2285599999999998,0.22528151598291715
0.68,-17748.0,0.2558937466555664,12599,0.2299662175777582,11169.234587296887,0.2319199999999999,0.2275270413988819
0.685,-17755.0,0.2591270611439941,12800,0.2332228987977753,11350.16520448515,0.23495,0.23018369478373663
0.689,-17763.0,0.2628222777021973,13004,0.2365041237053139,11533.646073225924,0.2381199999999999,0.2357703735816064
0.694,-17770.0,0.266055592190625,13206,0.2398069903825142,11719.434782447435,0.2413199999999999,0.23586796214009564
0.698,-17777.0,0.2692889066790527,13409,0.2431016335709413,11907.19934770638,0.2445199999999998,0.23002884489225078
0.702,-17783.0,0.272060319097705,13609,0.2463617191248654,12096.587919274569,0.2477099999999998,0.24730647970711062
0.707,-17789.0,0.2748317315163574,13806,0.2495640265108756,12287.053778714486,0.2509099999999999,0.24989202170154656
0.711,-17796.0,0.2780650460047851,13999,0.252742693567042,12478.055731333498,0.2539699999999998,0.2480135880743974
0.715,-17804.0,0.2817602625629883,14187,0.2559551282993908,12668.99833568756,0.2571099999999999,0.25637289000527014
0.72,-17811.0,0.284993577051416,14370,0.2591973381936549,12859.29743483219,0.26027,0.2555398075944762
0.724,-17818.0,0.2882268915398437,14554,0.2624384963414345,13048.79264388406,0.2632899999999998,0.2630132429484314
0.728,-17826.0,0.2919221080980468,14736,0.2657060335439976,13237.519893225955,0.26644,0.26331393214796933
0.733,-17832.0,0.2946935205166992,14910,0.2689695244309746,13424.978808442247,0.2696099999999999,0.2648684644852685
0.737,-17836.0,0.2965411287958008,15083,0.2721202216247064,13610.78729418115,0.2727799999999998,0.27265076320164333
0.741,-17843.0,0.2997744432842285,15253,0.2751987677126162,13794.904019043615,0.2759399999999998,0.2729387071638473
0.746,-17852.0,0.303931561912207,15420,0.2783502257070919,13977.17430364522,0.2790699999999999,0.27324535274633077
0.75,-17858.0,0.3067029743308593,15580,0.2815386684355779,14157.225287497044,0.2822399999999998,0.2763141039935222
0.755,-17865.0,0.3099362888192871,15739,0.2847051101191586,14334.846429988498,0.28525,0.28020640046943157
0.759,-17874.0,0.3140934074472656,15897,0.2879340713915798,14510.206788119534,0.2883899999999999,0.28528542452722977
0.763,-17881.0,0.3173267219356934,16053,0.2912181602620789,14683.39631307296,0.2915799999999999,0.26595124583917923
0.768,-17887.0,0.3200981343543457,16204,0.2944689393856903,14854.257851082164,0.2947599999999999,0.2909562731388132
0.772,-17893.0,0.322869546772998,16359,0.2976630406852669,15023.007533808546,0.2979499999999999,0.28992776513153173
0.776,-17902.0,0.3270266654009766,16506,0.3008890847964221,15189.658586438529,0.3011399999999999,0.2792462490433646
0.781,-17905.0,0.3284123716103027,16647,0.3040613756226666,15353.631496506909,0.3043499999999999,0.3021266206037259
0.785,-17914.0,0.3325694902382812,16787,0.3071862686726163,15514.829091868032,0.3075299999999998,0.3057880067261673
0.79,-17922.0,0.3362647067964844,16925,0.3104059002538197,15673.402159094729,0.3107199999999999,0.3089350055638639
0.794,-17929.0,0.3394980212849121,17062,0.3136544560789902,15829.48365654031,0.3139399999999999,0.29617477443519913
0.798,-17937.0,0.3431932378431152,17226,0.3169285162960752,15984.905226780267,0.3171299999999999,0.31550553911905754
0.804,-17943.0,0.3459646502617676,17357,0.3201977589502901,16139.390191787752,0.3209299999999999,0.3017724087611987
0.808,-17951.0,0.3496598668199707,17487,0.3234627536451926,16291.039299377288,0.3241499999999999,0.32172398734768287
0.812,-17955.0,0.3515074750990722,17615,0.3266693897409045,16440.01049437668,0.3273599999999999,0.3052102601091137
0.816,-17964.0,0.3556645937270508,17741,0.3298518737026689,16586.383929641972,0.33043,0.32694587709989176
0.821,-17970.0,0.3584360061457031,17867,0.3330676740495653,16730.348515967602,0.3334999999999999,0.32557401989581497
0.825,-17977.0,0.3616693206341309,17993,0.3362582387291551,16872.189063113852,0.3366899999999999,0.3296053275262258
0.83,-17984.0,0.3649026351225586,18117,0.3394538579236242,17012.03847162254,0.3401699999999998,0.3314308874935399
0.834,-17994.0,0.3695216558203125,18238,0.3427358533581568,17149.836576374855,0.3433899999999998,0.3403879917048632
0.838,-17999.0,0.3718311661691895,18360,0.34603939945925,17285.70767805479,0.3464299999999998,0.34197915625168923
0.843,-18007.0,0.3755263827273926,18496,0.3493073352917873,17420.766376436975,0.3501999999999998,0.3385354853905785
0.848,-18014.0,0.3787596972158203,18615,0.3525984841250433,17554.931373666357,0.35327,0.3378901574237784
0.852,-18019.0,0.3810692075646972,18736,0.3558281820299251,17687.421575353797,0.3564699999999998,0.34167350578713795
0.856,-18027.0,0.3847644241229004,18851,0.3590310010925827,17818.1985310169,0.3596399999999999,0.35559465952143987
0.861,-18033.0,0.3875358365415527,18968,0.362237425775651,17947.228336358174,0.3628399999999998,0.3581807759395078
0.865,-18040.0,0.3907691510299805,19082,0.3654197233211024,18074.65844794011,0.3660299999999998,0.3422619632190802
0.87,-18047.0,0.3940024655184082,19197,0.3686080528443423,18200.559770431337,0.3691799999999998,0.362411310225397
0.874,-18055.0,0.3976976820766113,19315,0.371829007603952,18325.34952948618,0.3723599999999998,0.3691002940644092
0.878,-18061.0,0.4004690944952637,19429,0.3750514237135633,18449.10003318209,0.37554,0.3702487423110174
0.883,-18067.0,0.403240506913916,19543,0.3782205154942823,18571.69768807352,0.3787099999999999,0.37740605553360873
0.887,-18073.0,0.4060119193325683,19654,0.381342587737198,18693.10144881004,0.38188,0.38222580933527084
0.892,-18080.0,0.4092452338209961,19768,0.3844505062359561,18813.452475222188,0.3850699999999998,0.36593066245822636
0.896,-18087.0,0.4124785483094238,19876,0.3875732509038321,18932.69788494455,0.3882099999999999,0.3874314130616449
0.9,-18094.0,0.4157118627978515,19985,0.3907090687717612,19050.67281335245,0.3912099999999998,0.3746886561669386
0.905,-18101.0,0.4189451772862793,20096,0.3938564141326169,19167.70482773584,0.3943699999999999,0.3872835876618023
0.909,-18108.0,0.422178491774707,20207,0.3970139240356373,19284.023648135862,0.3974999999999999,0.38123395140135696
0.913,-18112.0,0.4240261000538086,20317,0.4000984773335504,19399.65448149943,0.4004899999999998,0.40012556530040766
0.918,-18119.0,0.4272594145422363,20426,0.4031187000355963,19514.560437037788,0.40364,0.38239837620679296
0.922,-18126.0,0.430492729030664,20535,0.4061641176012965,19628.76810313448,0.4067799999999999,0.40400490639229664
0.926,-18132.0,0.4332641414493164,20643,0.4092044446728765,19742.300924500967,0.40974,0.400020799301007
0.931,-18139.0,0.4364974559377441,20752,0.4122402831238646,19855.2386912655,0.41286,0.4016323104595221
0.935,-18146.0,0.4397307704261718,20861,0.4152994701136337,19967.710876984325,0.4159799999999998,0.41610582328106155
0.939,-18153.0,0.4429640849145996,20970,0.4183792450324903,20079.77252953689,0.4189199999999999,0.4008114493119054
0.944,-18158.0,0.4452735952634766,21079,0.4214225607743855,20191.472188227897,0.4220299999999999,0.4092537664499676
0.948,-18166.0,0.4489688118216797,21185,0.424461034530867,20302.67530113499,0.4251499999999999,0.4172227259667737
0.952,-18170.0,0.4508164201007812,21293,0.4274679323448489,20413.381459849646,0.4281199999999998,0.40055228974871604
0.956,-18177.0,0.454049734589209,21403,0.4304196811431779,20523.885891238635,0.4311999999999998,0.4301388283051539
0.961,-18183.0,0.4568211470078613,21513,0.4333774143548839,20634.330681285814,0.43431,0.40503142268314285
0.965,-18191.0,0.4605163635660644,21625,0.4363677308623168,20744.84111646788,0.4374,0.4362103980422426
0.97,-18197.0,0.4632877759847168,21739,0.4393867781861897,20855.645904835543,0.4403499999999998,0.42637808080144
0.974,-18204.0,0.4665210904731445,21855,0.442403852896076,20966.946713190056,0.4434699999999998,0.43701666760534497
0.978,-18212.0,0.4702163070313476,21971,0.4454738011200619,21078.80312950489,0.4465999999999999,0.41776031374129696
0.983,-18217.0,0.4725258173802246,22089,0.4485357584725769,21191.2676963817,0.4497299999999999,0.42804015720964184
0.987,-18223.0,0.4752972297988769,22205,0.4515360568561941,21304.26850926354,0.4528699999999999,0.4422512548373071
0.991,-18231.0,0.4789924463570801,22326,0.454563905851168,21417.91951740632,0.4558799999999998,0.4434571511542291
0.996,-18237.0,0.4817638587757324,22446,0.4576160480166162,21532.3803146965,0.4591599999999998,0.4540043430474969
1.0,-18245.0,0.4854590753339355,22568,0.4606896110545104,21647.614273277777,0.4621799999999998,0.46213119451976226
1.004,-18251.0,0.4882304877525879,22693,0.4637820622723907,21763.825565570693,0.4653699999999998,0.456391551401933
1.009,-18258.0,0.4914638022410156,22819,0.4668638619819328,21881.13510631409,0.4685599999999998,0.45579130079355357
1.013,-18264.0,0.4942352146596679,22949,0.4699362695620401,21999.7086313149,0.4717699999999998,0.46442728790583904
1.018,-18271.0,0.4974685291480957,23078,0.4730003954892101,22119.57404584604,0.4749899999999998,0.47513102939701424
1.022,-18278.0,0.5007018436365235,23206,0.4760845253912169,22240.460368819,0.4782099999999998,0.47855514368547025
1.026,-18283.0,0.5030113539854004,23338,0.4791316812057228,22362.424245525886,0.4814199999999999,0.4811792908546607
1.031,-18291.0,0.5067065705436036,23472,0.4821735410046177,22485.69297600664,0.4844999999999999,0.47456340025538457
1.035,-18299.0,0.5104017871018066,23607,0.485292650305935,22610.289633335284,0.4877199999999999,0.48215353858911414
1.039,-18305.0,0.513173199520459,23747,0.488425262634125,22736.411914737982,0.4909399999999999,0.4911026104504908
1.044,-18310.0,0.515482709869336,23889,0.4914878621168608,22864.29326014737,0.4941799999999998,0.47237138509364235
1.048,-18317.0,0.5187160243577636,24031,0.494516033156802,22993.84392178631,0.49742,0.4763463813701013
1.052,-18323.0,0.5214874367764161,24176,0.4975411528420586,23125.043880585126,0.5005199999999999,0.4880377796966882
1.057,-18331.0,0.5251826533346191,24326,0.5005908883971639,23258.17107141196,0.5037399999999999,0.48003412487248787
1.061,-18338.0,0.5284159678230469,24481,0.5036896358180336,23393.588802357703,0.50698,0.4973455610170161
1.066,-18346.0,0.53211118438125,24638,0.5068316001967722,23531.440073663307,0.5103599999999999,0.508171644246459
1.07,-18353.0,0.5353444988696777,24795,0.5100116717852305,23671.55539097837,0.51359,0.5081137986849809
