6040, 1957.22, 3
6049, 1956.28, 18
6057, 1952.49, 145
6066, 1947.76, 377
6074, 1943.03, 691
6083, 1938.30, 1047
6091, 1933.57, 1462
6100, 1927.90, 1895
6108, 1923.17, 2336
6117, 1918.44, 2781
6125, 1913.71, 3222
6133, 1908.98, 3646
6141, 1904.25, 4064
6150, 1899.52, 4448
6158, 1894.79, 4863
6168, 1890.06, 5217
6176, 1885.33, 5531
6185, 1880.60, 5836
6193, 1875.87, 6111
6202, 1871.14, 6375
6210, 1862.63, 6617
6219, 1854.11, 6869
6228, 1844.65, 7077
6236, 1836.14, 7266
6245, 1827.62, 7435
6253, 1820.06, 7597
6262, 1811.54, 7768
6272, 1803.98, 7888
6280, 1797.35, 8016
6289, 1790.73, 8102
6297, 1784.11, 8210
6307, 1778.43, 8283
6317, 1772.76, 8341
6326, 1767.08, 8404
6334, 1762.35, 8461
6344, 1757.62, 8492
6352, 1752.89, 8511
6361, 1749.11, 8522
6370, 1746.27, 8529
6378, 1743.43, 8533
6386, 1740.59, 8537
6395, 1738.70, 8542
6403, 1736.81, 8552
6412, 1734.92, 8572
6421, 1733.03, 8611
6430, 1731.14, 8661
6440, 1730.19, 8689
6448, 1729.24, 8703
6457, 1728.30, 8705
6465, 1727.35, 8688
6475, 1727.35, 8668
6484, 1726.41, 8655
6492, 1726.41, 8637
6502, 1725.46, 8604
6510, 1726.41, 8556
6520, 1726.41, 8526
6528, 1726.41, 8499
6537, 1726.41, 8457
6545, 1727.35, 8393
6555, 1727.35, 8355
6563, 1728.30, 8326
6572, 1728.30, 8294
6580, 1729.24, 8245
6589, 1730.19, 8192
6597, 1731.14, 8161
6606, 1732.08, 8138
6614, 1733.03, 8107
6623, 1734.92, 8064
6632, 1735.86, 8015
6640, 1737.76, 7982
6649, 1738.70, 7963
6657, 1740.59, 7947
6665, 1741.54, 7931
6674, 1742.49, 7914
6682, 1743.43, 7894
6690, 1745.32, 7872
6698, 1746.27, 7846
6707, 1747.22, 7821
6715, 1748.16, 7796
6723, 1749.11, 7772
6733, 1750.05, 7760
6742, 1751.00, 7752
6751, 1751.95, 7748
8770, 1751.95, 7736
8779, 1752.89, 7765
8789, 1752.89, 7924
8798, 1751.95, 8128
8807, 1750.05, 8355
8815, 1748.16, 8611
8824, 1745.32, 8869
8832, 1742.49, 9147
8841, 1738.70, 9414
8850, 1733.97, 9692
8858, 1729.24, 9957
8867, 1723.57, 10206
8875, 1717.89, 10456
8884, 1711.27, 10701
8892, 1703.70, 10948
8901, 1696.13, 11180
8910, 1687.62, 11409
8919, 1679.11, 11616
8927, 1669.65, 11824
8936, 1660.19, 12013
8944, 1649.78, 12194
8953, 1639.38, 12357
8961, 1629.92, 12502
8969, 1620.46, 12644
8978, 1611.00, 12767
8986, 1602.48, 12886
8996, 1593.97, 12996
9005, 1585.45, 13083
9014, 1577.89, 13165
9022, 1571.27, 13227
9031, 1564.64, 13270
9040, 1558.02, 13317
9050, 1552.35, 13360
9059, 1546.67, 13396
9068, 1541.94, 13418
9077, 1538.16, 13436
9086, 1534.37, 13452
9094, 1530.59, 13463
9102, 1527.75, 13470
9111, 1524.91, 13473
9120, 1523.02, 13469
9128, 1521.13, 13452
9138, 1519.24, 13429
9147, 1518.29, 13414
9156, 1517.34, 13389
9166, 1517.34, 13341
9174, 1517.34, 13301
9182, 1516.40, 13270
9191, 1517.34, 13231
9200, 1517.34, 13176
9209, 1518.29, 13141
9218, 1519.24, 13106
9227, 1520.18, 13051
9235, 1521.13, 13000
9245, 1522.07, 12969
9254, 1523.97, 12934
9263, 1524.91, 12890
9272, 1526.80, 12846
9280, 1527.75, 12819
9288, 1529.64, 12796
9297, 1531.53, 12769
9305, 1533.43, 12740
9313, 1535.32, 12706
9321, 1536.26, 12676
9330, 1538.16, 12658
9339, 1540.05, 12646
9347, 1540.99, 12639
9355, 1541.94, 12632
9363, 1543.83, 12627
9372, 1544.78, 12622
