index,magnetic_mm,keyence_calibrated_mm
0,0.0,1.0000000000065512e-05
1,38.14214811551282,0.0007554323363910626
2,76.28429623102564,0.0015900149596331323
3,114.42644434653845,0.002354341140430623
4,152.56859246205127,0.003075842833070259
5,190.71074057756405,0.003795354161253998
6,228.8528886930769,0.004513495447389036
7,266.9950368085897,0.005231636733524073
8,305.13718492410254,0.005937031059205569
9,343.2793330396153,0.006641084274803498
10,381.4214811551281,0.007345137490401427
11,419.56362927064094,0.008033079542281935
12,457.7057773861538,0.008710703675274573
13,495.84792550166657,0.00938832780826721
14,533.9900736171794,0.010065951941259848
15,572.1322217326922,0.010768710452777283
16,610.2743698482051,0.011480841245117161
17,648.4165179637179,0.012192972037457037
18,686.5586660792306,0.012905102829796913
19,724.7008141947434,0.01360598340478976
20,762.8429623102562,0.01428434315691543
21,800.9851104257691,0.014962702909041102
22,839.1272585412819,0.01564106266116677
23,877.2694066567947,0.016319422413292442
24,915.4115547723076,0.017002057671770657
25,953.5537028878204,0.017688756929822507
26,991.6958510033331,0.018375456187874353
27,1029.8379991188458,0.019062155445926203
28,1067.9801472343588,0.019748854703978053
29,1106.1222953498716,0.020439836273540228
30,1144.2644434653844,0.021140841556675956
31,1182.4065915808974,0.02184184683981169
32,1220.5487396964102,0.022542852122947418
33,1258.6908878119227,0.02324385740608314
34,1296.8330359274357,0.023944862689218874
35,1334.9751840429485,0.024651389562077925
36,1373.1173321584613,0.02535975536871165
37,1411.2594802739743,0.026068121175345377
38,1449.4016283894869,0.026776486981979097
39,1487.5437765049996,0.02748485278861282
40,1525.6859246205124,0.028193218595246546
41,1563.8280727360254,0.02888383354817763
42,1601.9702208515382,0.029572600845613396
43,1640.112368967051,0.030261368143049167
44,1678.2545170825638,0.030950135440484933
45,1716.3966651980766,0.0316389027379207
46,1754.5388133135893,0.03232767003535647
47,1792.6809614291024,0.0329587115462784
48,1830.8231095446151,0.03357471728153037
49,1868.965257660128,0.034190723016782346
50,1907.1074057756407,0.03480672875203432
51,1945.2495538911535,0.035422734487286285
52,1983.3917020066663,0.03603874022253826
53,2021.5338501221793,0.036630318887949286
54,2059.6759982376916,0.03718948819312682
55,2097.818146353205,0.03774865749830437
56,2135.9602944687176,0.03830782680348191
57,2174.1024425842306,0.03886699610865945
58,2212.244590699743,0.039426165413836985
59,2250.3867388152557,0.039985334719014526
60,2288.5288869307687,0.04051779402611204
61,2326.6710350462818,0.041044102431775524
62,2364.8131831617948,0.04157041083743901
63,2402.9553312773073,0.04209671924310249
64,2441.0974793928203,0.04262302764876597
65,2479.239627508333,0.04314933605442946
66,2517.3817756238454,0.043675644460092936
67,2555.5239237393585,0.044143929026972964
68,2593.6660718548715,0.044609398186237124
69,2631.8082199703845,0.045074867345501285
70,2669.950368085897,0.045540336504765445
71,2708.0925162014096,0.0460058056640296
72,2746.2346643169226,0.04647127482329376
73,2784.376812432435,0.04693674398255792
74,2822.5189605479486,0.047418267838370304
75,2860.661108663461,0.04790231661457758
76,2898.8032567789737,0.048386365390784856
77,2936.9454048944867,0.048870414166992136
78,2975.0875530099993,0.04935446294319941
79,3013.2297011255123,0.049838511719406696
80,3051.371849241025,0.05032256049561397
81,3089.5139973565383,0.05077476424289481
82,3127.656145472051,0.051203086227376515
83,3165.7982935875634,0.05163140821185823
84,3203.9404417030764,0.05205973019633994
85,3242.082589818589,0.05248805218082166
86,3280.224737934102,0.05291637416530337
87,3318.366886049615,0.053344696149785084
88,3356.5090341651276,0.053773729614360284
89,3394.6511822806406,0.05420779949189367
90,3432.793330396153,0.054641869369427054
91,3470.935478511666,0.05507593924696044
92,3509.0776266271787,0.05551000912449383
93,3547.219774742692,0.055944079002027226
94,3585.3619228582047,0.05637814887956061
95,3623.5040709737173,0.05681221875709399
96,3661.6462190892303,0.05724381426425581
97,3699.788367204743,0.05767352320306465
98,3737.930515320256,0.0581032321418735
99,3776.0726634357684,0.05853294108068234
100,3814.2148115512814,0.058962650019491185
101,3852.3569596667944,0.059392358958300036
102,3890.499107782307,0.05982206789710887
103,3928.64125589782,0.060251776835917724
104,3966.7834040133325,0.060674298192372814
105,4004.9255521288455,0.06109650123772062
106,4043.0677002443585,0.06151870428306842
107,4081.209848359871,0.06194090732841622
108,4119.351996475383,0.06236311037376402
109,4157.494144590897,0.06278531341911184
110,4195.63629270641,0.06320751646445964
111,4233.778440821922,0.06362947227014888
112,4271.920588937435,0.06405092820911967
113,4310.062737052947,0.06447238414809046
114,4348.204885168461,0.06489384008706127
115,4386.347033283973,0.06531529602603206
116,4424.489181399486,0.06573675196500285
117,4462.631329514999,0.06615820790397366
118,4500.7734776305115,0.06657966384294443
119,4538.915625746025,0.06700018221294075
