time_s,magnetic_raw,magnetic_raw_mm,posic_encoder_mm,magnetic_raw_filtered,posic_encoder_filtered,keyence_mm,posic_lut_calibrated
0.176,-17226.0,-0.0004619020697753,9,0.0001902764023995,7.618555435995603,0.0001199999999998,0.00019258236278910925
0.181,-17228.0,0.0004619020697753,9,0.0001677791109907,7.781890250663585,0.0001199999999998,0.00019671115134997776
0.186,-17227.0,-0.0,9,0.000175248230455,7.925913207021964,0.0001199999999998,0.00020035177344223466
0.191,-17228.0,0.0004619020697753,9,0.0001818342401115,8.052907638676796,0.0001199999999998,0.00020356194732816524
0.196,-17227.0,-0.0,10,0.0001876415542672,8.22400430719532,0.0001199999999998,0.00020788694055889792
0.201,-17226.0,-0.0004619020697753,11,0.0001381493453487,8.493106191089804,0.0001199999999998,0.00021468931629361327
0.206,-17227.0,-0.0,11,9.45088376001093e-05,8.789508266381011,0.0001199999999998,0.00022218178812435956
0.21,-17227.0,-0.0,11,8.333460457178255e-05,9.05086530309712,0.0001199999999998,0.0002287883890850272
0.214,-17227.0,-0.0,11,7.348155469354043e-05,9.28132084418574,0.0001199999999998,0.00023461385993623317
0.219,-17228.0,0.0004619020697753,12,9.209992638470736e-05,9.543645919085728,0.0001199999999998,0.00024124493103199236
0.223,-17228.0,0.0004619020697753,12,0.0001358234069559,9.834072440003869,0.0001199999999998,0.00024858635239263213
0.228,-17227.0,-0.0,13,0.0001470708025322,10.149277838234276,0.0001099999999998,0.00025655413590028884
0.232,-17228.0,0.0004619020697753,13,0.0001569883645995,10.486332388300486,0.0001199999999998,0.000265074223754987
0.236,-17229.0,0.0009238041395507,13,0.0002203462222262,10.78353536277507,0.0001299999999999,0.00027258694076979557
0.241,-17228.0,0.0004619020697753,13,0.0002762129765522,11.045598604523883,0.0001299999999999,0.00027921139322934044
0.245,-17229.0,0.0009238041395507,13,0.0003254743366396,11.276676852638026,0.0001299999999999,0.00028505260491111566
0.249,-17227.0,-0.0,13,0.0003416048416833,11.480433611484353,0.0001299999999999,0.00029020318212782503
0.254,-17228.0,0.0004619020697753,13,0.0003285217115338,11.660099231742358,0.00014,0.0002947447819037852
0.258,-17227.0,-0.0,13,0.0003169854625939,11.81852212424154,0.00014,0.0002987494065617916
0.263,-17227.0,-0.0,13,0.000279506751443,11.958213918541231,0.0001499999999998,0.00030228054524477347
0.267,-17226.0,-0.0004619020697753,13,0.0002191528797795,12.081389282194992,0.00014,0.00030539418046986763
0.271,-17227.0,-0.0,14,0.0001659349357526,12.2491184294342,0.0001499999999998,0.0003096340492685263
0.276,-17226.0,-0.0004619020697753,14,0.0001190092044218,12.45613355279534,0.0001499999999998,0.00031486699164518797
0.28,-17227.0,-0.0,14,7.763172730968897e-05,12.638672285508092,0.0001599999999999,0.0003194812181533078
0.285,-17229.0,0.0009238041395507,14,0.0001230658524309,12.799628588600264,0.0001499999999998,0.00032354988253669424
0.289,-17227.0,-0.0,14,0.0001631280830877,12.941554256211123,0.0001599999999999,0.00032713748922126107
0.293,-17226.0,-0.0004619020697753,14,0.000116534219406,13.066699371623312,0.0001599999999999,0.0003303009159653556
0.298,-17228.0,0.0004619020697753,14,0.0001027558198776,13.177047979984067,0.0001499999999998,0.0003330903155972331
0.302,-17228.0,0.0004619020697753,14,0.0001452194030675,13.274349543269608,0.0001599999999999,0.0003355499111357874
0.307,-17227.0,-0.0,14,0.0001553558649707,13.36014667617824,0.0001499999999998,0.00033771869690034443
0.311,-17226.0,-0.0004619020697753,14,0.0001096809479039,13.435799602675829,0.0001599999999999,0.0003396310567248827
0.316,-17228.0,0.0004619020697753,14,9.6712843525896e-05,13.502507720926635,0.0001599999999999,0.00034131730907782334
0.32,-17229.0,0.0009238041395507,24,0.0001671973650232,14.152502592916488,0.00017,0.00035774792368714685
0.324,-17240.0,0.00600472690708,103,0.0005570255424358,19.987093826856945,0.0002899999999999,0.0005052351179696728
0.329,-17248.0,0.0096999434652832,234,0.0014195849817757,37.54648682579068,0.0009099999999999,0.000949102649194808
0.333,-17260.0,0.0152427683025878,394,0.002726288847492,70.23291125076568,0.0019399999999998,0.0019057010020164153
0.338,-17269.0,0.0193998869305664,573,0.0044519302626714,119.0954607211317,0.0033199999999999,0.0033211966829117577
0.342,-17275.0,0.0221712993492187,762,0.0063831375426559,183.93595893594784,0.0051599999999998,0.005135323764810946
0.346,-17283.0,0.0258665159074218,955,0.0084682992013469,263.6928999669395,0.0071399999999999,0.0071416431650075975
0.351,-17291.0,0.029561732465625,1146,0.010743825370833,356.72087605222816,0.0096499999999999,0.009644026591297858
0.355,-17300.0,0.0337188510936035,1334,0.0132145147904651,461.1552020970686,0.0123499999999998,0.012352861196656077
0.36,-17306.0,0.0364902635122558,1525,0.0158026794769174,575.6472506536238,0.0153399999999999,0.01534209554743444
0.364,-17315.0,0.0406473821402343,1712,0.0184944297661135,698.9487315662843,0.01861,0.01861144397284582
0.368,-17322.0,0.0438806966286621,1898,0.0213048246837981,829.7224764201773,0.02217,0.022171820890873665
0.373,-17328.0,0.0466521090473144,2083,0.0241379169619437,966.966768826012,0.026,0.025997798705788465
0.377,-17335.0,0.0498854235357421,2260,0.0269910229827917,1109.3845083442252,0.0298599999999999,0.02983551095046881
0.382,-17342.0,0.0531187380241699,2442,0.029889082873817,1256.186661324319,0.0334599999999998,0.03345997048711948
0.386,-17349.0,0.0563520525125976,2616,0.0328267815233999,1406.677485347618,0.03715,0.037141433318137414
0.391,-17359.0,0.0609710732103515,2790,0.0358813515957672,1559.9479119704024,0.0405799999999998,0.04058233131842684
0.395,-17365.0,0.0637424856290039,2957,0.0390116683739801,1715.255473667372,0.0440899999999999,0.0440829894094252
0.4,-17373.0,0.067437702187207,3126,0.0421541630653337,1872.063723203672,0.0474299999999998,0.04742676498714611
0.404,-17380.0,0.0706710166756347,3293,0.0453347022650038,2030.1952270604345,0.05074,0.05073911284078056
0.408,-17387.0,0.0739043311640625,3454,0.0485214813401151,2189.020591354968,0.0540499999999999,0.05404973116525239
0.413,-17396.0,0.078061449792041,3613,0.0517683754167509,2347.984838461199,0.0573399999999999,0.057339062166080396
0.417,-17400.0,0.0799090580711425,3767,0.0549863574653222,2506.657725816284,0.0606099999999998,0.060602753258899404
0.421,-17408.0,0.0836042746293457,3923,0.0581515394452988,2664.896350088309,0.0637099999999999,0.06372232859643101
0.426,-17416.0,0.0872994911875488,4079,0.0613793899549132,2822.8702910787106,0.0670999999999999,0.0670896726213409
0.43,-17423.0,0.0905328056759765,4233,0.0646351929451799,2980.492608766116,0.07033,0.0703299941301783
0.435,-17431.0,0.0942280222341796,4387,0.0679156434602825,3137.6866424647483,0.07355,0.0735501928512431
0.439,-17438.0,0.0974613367226074,4545,0.0712178273051777,3294.7394998339387,0.07677,0.07677577933950085
0.444,-17444.0,0.1002327491412597,4697,0.0744845619475991,3451.549638033158,0.0801199999999999,0.08011328229234187
0.448,-17453.0,0.1043898677692382,4846,0.0777746516132062,3607.613698336706,0.0833199999999998,0.08331227034137542
0.452,-17458.0,0.1066993781181152,4996,0.081058028477385,3762.901658316661,0.0863799999999999,0.08638451521513417
0.457,-17465.0,0.1099326926065429,5145,0.0842808733303593,3917.505280035593,0.0895699999999999,0.08957982305410209
0.461,-17472.0,0.1131660070949707,5294,0.087504956058534,4071.446358689981,0.0928899999999999,0.09288694335902549
0.466,-17478.0,0.115937419513623,5442,0.0907028238537505,4224.744112525723,0.09606,0.09606281532401008
0.47,-17487.0,0.1200945381416015,5592,0.0939321891297062,4377.533722318236,0.0992599999999999,0.09925946274030095
0.474,-17494.0,0.1233278526300293,5740,0.0972166342364647,4529.875268374243,0.10243,0.10243292307437596
0.479,-17503.0,0.1274849712580078,5886,0.1005496468215287,4681.585257827957,0.1056299999999998,0.10563046233958219
0.483,-17509.0,0.1302563836766601,6034,0.1038981780708247,4832.738362644708,0.1088299999999999,0.10883061925638232
0.488,-17514.0,0.1325658940255371,6180,0.1071511673453181,4983.400425965321,0.1120299999999998,0.1120306071517536
0.492,-17522.0,0.1362611105837402,6327,0.1103745239272786,5133.570388582929,0.1152299999999999,0.11523020674136113
0.496,-17529.0,0.1394944250721679,6476,0.1136263643285057,5283.483786115539,0.11843,0.11842972004333788
0.501,-17537.0,0.1431896416303711,6622,0.1169033207704711,5433.111836085909,0.1216199999999998,0.12162001369458462
0.505,-17544.0,0.1464229561187988,6772,0.1202024236632497,5582.547393901971,0.1248099999999998,0.1248121870892312
0.51,-17552.0,0.1501181726770019,6920,0.1235210545257723,5731.931453628991,0.1280299999999998,0.12803590612232923
0.514,-17557.0,0.1524276830258789,7071,0.1268022915760655,5881.329221530406,0.1313799999999998,0.1313729417868248
0.519,-17566.0,0.1565848016538574,7220,0.1300778625120862,6030.79819422047,0.13459,0.1345802426644069
0.523,-17572.0,0.1593562140725097,7372,0.1333757437139313,6180.389070213043,0.1376599999999999,0.1376634623218914
0.527,-17580.0,0.1630514306307129,7524,0.1366659908836592,6330.264788488483,0.14103,0.14101616852357646
0.532,-17586.0,0.1658228430493652,7672,0.1399495066294915,6480.155201188134,0.1442099999999999,0.1442108597505069
0.536,-17594.0,0.1695180596075683,7825,0.1432270868399516,6630.117688317207,0.1474199999999998,0.14741875111399885
0.541,-17602.0,0.1732132761657714,7980,0.146554046198323,6780.557549952412,0.1506199999999999,0.15061928682424172
0.545,-17610.0,0.1769084927239746,8136,0.1499245463711808,6931.595696009262,0.1538199999999998,0.15382033019947278
0.549,-17617.0,0.1801418072124023,8292,0.1533061328710173,7083.220505849321,0.1570399999999998,0.1570390288060734
0.554,-17624.0,0.1833751217008301,8451,0.1566701884599978,7235.539967592842,0.1602599999999998,0.16026376703896647
0.558,-17630.0,0.1861465341194824,8610,0.1599914794535336,7388.649301406829,0.1636199999999998,0.16360885691958443
0.563,-17638.0,0.1898417506776855,8769,0.1633023685630333,7542.455116929046,0.16683,0.16682979708864037
0.567,-17644.0,0.1926131630963378,8931,0.1666040856531224,7697.052417979907,0.17005,0.1700466133893595
0.572,-17651.0,0.1958464775847656,9097,0.1698704087273966,7852.761445212371,0.1732399999999998,0.17323926036620962
0.576,-17659.0,0.1995416941429687,9264,0.1731601354865318,8009.746340896597,0.1764399999999999,0.176446424098848
0.58,-17666.0,0.2027750086313965,9436,0.1764704988006491,8168.210957372544,0.17981,0.17979660849033124
0.585,-17675.0,0.206932127259375,9607,0.1798263651591412,8328.216809745685,0.1830099999999999,0.18187092771532912
0.589,-17682.0,0.2101654417478027,9782,0.1832223545188898,8489.759022498174,0.1862199999999998,0.1632032914201168
0.594,-17688.0,0.212936854166455,9957,0.1865718036003569,8652.892413965457,0.1895899999999999,0.18295963605977456
0.598,-17696.0,0.2166320707246582,10136,0.1899075215320372,8817.665321048336,0.1927999999999998,0.18773622435578727
0.603,-17703.0,0.2198653852130859,10314,0.1932584382618472,8984.06124814662,0.19601,0.19381402034110254
0.607,-17709.0,0.2226367976317383,10495,0.1965681438665315,9152.006532616577,0.1992099999999999,0.19671446558629418
0.612,-17715.0,0.2254082100503906,10677,0.199814204486778,9321.554456096928,0.2023899999999998,0.19446763041161857
0.616,-17725.0,0.2300272307481445,10867,0.2031133709672196,9493.047587469991,0.20557,0.197087770911793
0.62,-17733.0,0.2337224473063476,11065,0.2065139772438451,9667.201813838628,0.2089299999999998,0.20219379448133085
0.625,-17738.0,0.2360319576552246,11261,0.2098674973619693,9844.057205566523,0.2121199999999998,0.20895699792520234
0.629,-17747.0,0.2401890762832031,11460,0.2132068049921224,10023.353508318924,0.2154599999999999,0.2125840856115464
0.634,-17753.0,0.2429604887018554,11660,0.2165608869931427,10205.038591071285,0.2186599999999998,0.2169863976051038
0.638,-17758.0,0.2452699990507324,11867,0.2198187707273687,10389.302956089816,0.2218599999999999,0.2201670018245794
0.643,-17765.0,0.2485033135391601,12071,0.2230191366253812,10576.078112054602,0.2250299999999998,0.219118875762832
0.647,-17774.0,0.2526604321671387,12271,0.2262780110896994,10764.653374331025,0.2282199999999998,0.2197448239749374
0.651,-17780.0,0.255431844585791,12473,0.2295611699237489,10954.697672923678,0.2313999999999998,0.23110600715224078
0.656,-17787.0,0.2586651590742188,12674,0.2328111289735797,11146.096434022476,0.2345599999999998,0.23405442883895566
0.66,-17797.0,0.2632841797719726,12879,0.2361410394018213,11338.86686522315,0.2378899999999999,0.2322621694964577
0.665,-17802.0,0.2655936901208496,13072,0.2394868352771705,11532.373848213028,0.2412099999999999,0.23480620485002368
0.669,-17809.0,0.2688270046092773,13262,0.2427647190423327,11725.64353598076,0.2443699999999999,0.23743039332168148
0.674,-17815.0,0.2715984170279297,13442,0.246010026719964,11917.935458911525,0.2475399999999998,0.24733927593065785
0.678,-17821.0,0.274369829446582,13621,0.2491993034888536,12108.714931458406,0.2507199999999998,0.24453450461688458
0.682,-17829.0,0.2780650460047851,13793,0.25239378704848,12297.687838702775,0.2537099999999999,0.2479505089942985
0.687,-17836.0,0.2812983604932129,13963,0.2556201682232464,12484.535722945648,0.2568399999999999,0.2547311805253659
0.691,-17843.0,0.2845316749816406,14136,0.2588473691569314,12669.56895324317,0.2599899999999999,0.2593050599467031
0.696,-17851.0,0.2882268915398437,14299,0.2621025993737456,12852.58826305026,0.2631099999999999,0.2604007933671501
0.7,-17858.0,0.2914602060282715,14467,0.2653825448371473,13033.53618085581,0.26624,0.261947745048163
0.704,-17864.0,0.2942316184469238,14633,0.2686296704485497,13212.83496946057,0.2693999999999998,0.2645404753616948
0.709,-17870.0,0.2970030308655761,14789,0.2718205502081838,13389.970204548028,0.2726699999999999,0.2675983306058733
0.713,-17876.0,0.2997744432842285,14944,0.2749618343327967,13564.547402052664,0.2758099999999999,0.2706914025271077
0.718,-17884.0,0.3034696598424316,15093,0.2781139996485983,13736.455189241296,0.27895,0.274104767212721
0.722,-17891.0,0.3067029743308593,15242,0.2813030660684184,13905.654478910445,0.2820799999999999,0.2786080752770832
0.727,-17897.0,0.3094743867495117,15384,0.2844700577013161,14072.051687926674,0.28518,0.2843186263183814
0.731,-17905.0,0.3131696033077148,15527,0.2876448910034336,14235.623415336584,0.28834,0.2850552107398246
0.735,-17913.0,0.3168648198659179,15667,0.2908812517130952,14396.58549658346,0.29149,0.284669160869488
0.74,-17918.0,0.3191743302147949,15807,0.2940899458051759,14555.06913045378,0.2946499999999998,0.29274956836857674
0.744,-17926.0,0.322869546772998,15941,0.2972742444365306,14711.01265128009,0.29782,0.2912652599813937
0.748,-17932.0,0.3256409591916504,16073,0.3004643384476924,14864.243449627596,0.3009999999999999,0.29514408820012084
0.753,-17938.0,0.3284123716103027,16206,0.3036049297266424,15015.023146284711,0.3039999999999998,0.2972755573287554
0.757,-17946.0,0.3321075881685059,16334,0.3067564841152458,15163.405077167276,0.30728,0.30576649045269616
0.762,-17953.0,0.3353409026569336,16460,0.3099450118407198,15309.258919837728,0.3103199999999999,0.3020529743865817
0.766,-17960.0,0.3385742171453613,16588,0.3131388349199251,15452.883582287272,0.3134699999999999,0.30796788740218584
0.77,-17968.0,0.3422694337035644,16712,0.3163646337060375,15594.424396387203,0.3166199999999999,0.3158884033269333
0.775,-17973.0,0.3445789440524414,16836,0.3195640146614335,15733.891275929938,0.3197999999999998,0.3174180153926489
0.779,-17978.0,0.3468884544013184,16957,0.3226581819481949,15871.352079950126,0.32297,0.3152534487459791
0.783,-17986.0,0.3505836709595215,17076,0.3257414948275658,16006.748409388483,0.3261099999999999,0.3059575036859624
0.788,-17993.0,0.3538169854479492,17195,0.3288698495646538,16140.206122178855,0.3291199999999998,0.3176641254725982
0.792,-17998.0,0.3561264957968262,17312,0.3319560012999363,16271.836195468091,0.3322699999999998,0.315584467620865
0.796,-18007.0,0.3602836144248047,17428,0.3350595527931514,16401.6773676454,0.3353899999999998,0.3142516447963705
0.801,-18014.0,0.3635169289132324,17545,0.3382330596839652,16529.94114906682,0.3383899999999999,0.3237534764736503
0.805,-18019.0,0.3658264392621094,17660,0.3413590250173391,16656.754924807385,0.34155,0.33552068903183646
0.809,-18027.0,0.3695216558203125,17781,0.3444703763078037,16782.52660558111,0.3448299999999999,0.3446145531602188
0.814,-18033.0,0.3722930682389648,17896,0.3475961478919628,16907.37940327266,0.3479699999999999,0.3421254097739292
0.818,-18038.0,0.3746025785878418,18007,0.350652715444635,17030.83078786035,0.3511299999999999,0.3449816398088089
0.823,-18045.0,0.3778358930762695,18120,0.3536755677385265,17152.92822034018,0.35426,0.3536347568921878
0.827,-18051.0,0.3806073054949219,18230,0.3566959975385815,17273.77266756447,0.3573699999999999,0.3543336311854093
0.831,-18059.0,0.384302522053125,18341,0.3597415977161002,17393.39404119301,0.3603699999999998,0.35619280250398977
0.836,-18068.0,0.3884596406811035,18454,0.3628913116013801,17512.11430327385,0.3634899999999998,0.34424495961686546
0.84,-18073.0,0.3907691510299805,18563,0.3660509099868253,17629.921761751117,0.3666099999999999,0.36050636326683017
0.844,-18079.0,0.3935405634486328,18673,0.3691373048358721,17746.74698957932,0.3697399999999999,0.3693956913378022
0.849,-18085.0,0.3963119758672851,18782,0.3721864578018692,17862.706120597777,0.37287,0.355067798413905
0.853,-18092.0,0.3995452903557129,18891,0.3752300786194583,17977.842440187702,0.3758299999999999,0.3543308663828193
0.858,-18097.0,0.4018548007045898,19000,0.3782415149328335,18092.25323328957,0.3789199999999999,0.3757137678822074
0.862,-18105.0,0.405550017262793,19108,0.3812518785184871,18205.965164981448,0.3820299999999998,0.3639338134485832
0.866,-18111.0,0.4083214296814453,19218,0.3842886026583993,18319.119982396227,0.3851099999999998,0.38120357785512016
0.871,-18118.0,0.411554744169873,19326,0.3873212641696062,18431.78355582619,0.3881999999999999,0.37821793116114344
0.875,-18126.0,0.4152499607280762,19434,0.3904049562926557,18543.89573260824,0.39117,0.3812232000946941
0.879,-18131.0,0.4175594710769531,19541,0.3934790325371476,18655.462589614497,0.3942799999999999,0.3954147875290703
0.884,-18138.0,0.4207927855653808,19652,0.3965173233862727,18766.725954809124,0.3973599999999999,0.3927774860448444
0.888,-18143.0,0.4231022959142578,19759,0.399524059918912,18877.721711484213,0.4004699999999999,0.3849815648417464
0.892,-18151.0,0.4267975124724609,19866,0.402530279401441,18988.24503068842,0.4034199999999999,0.3808744988969851
0.897,-18158.0,0.4300308269608887,19976,0.4055906558636496,19098.529123161534,0.4064799999999999,0.3969302620684726
0.901,-18164.0,0.432802239379541,20082,0.4086441731696777,19208.5431564296,0.40957,0.3925911975518423
0.905,-18170.0,0.4355736517981933,20192,0.4116643358622113,19318.31906088732,0.4125399999999999,0.3896646388350502
0.91,-18176.0,0.4383450642168457,20305,0.4146550876171353,19428.29881342784,0.41578,0.3974172923337627
0.914,-18183.0,0.4415783787052734,20413,0.4176472122788635,19538.340077320023,0.41886,0.41596260985945704
0.918,-18189.0,0.4443497911239258,20523,0.4206405475220413,19648.258227589497,0.4218299999999999,0.4062614774086437
0.923,-18196.0,0.4475831056123535,20633,0.4236349502138195,19758.186055345068,0.4249099999999999,0.4228502369385596
0.927,-18201.0,0.4498926159612305,20745,0.4266029876963936,19868.24065116604,0.42784,0.429053523111541
0.931,-18209.0,0.4535878325194336,20860,0.4295750837031041,19978.702613643407,0.43093,0.4271863445497878
0.936,-18216.0,0.4568211470078613,20975,0.4326053712716582,20089.70113005644,0.4340499999999998,0.42356577042164445
0.94,-18222.0,0.4595925594265136,21091,0.4356323572382015,20201.231878458053,0.4370199999999999,0.4368285016788216
0.944,-18228.0,0.462363971845166,21210,0.4386291255187321,20313.46840009801,0.4401299999999999,0.42494108752920345
0.949,-18235.0,0.4655972863335937,21327,0.4416265553433958,20426.38636541968,0.44326,0.43962655242645143
0.953,-18240.0,0.4679067966824707,21447,0.4445972620464197,20539.96432146657,0.44638,0.43480678317806265
0.957,-18247.0,0.4711401111708984,21568,0.4475444052306095,20654.36070396044,0.4493499999999999,0.4397135992852518
0.962,-18255.0,0.4748353277291016,21693,0.4505526902684955,20769.774333405392,0.4525099999999999,0.4504117878009298
0.966,-18262.0,0.4780686422175293,21818,0.4536148880655471,20886.3214054066,0.45567,0.43577808115946237
0.971,-18270.0,0.4817638587757324,21946,0.4567246242577428,21004.04525980824,0.4588399999999999,0.4446278331117217
0.975,-18275.0,0.4840733691246094,22074,0.4598216652562074,21122.984112176888,0.4620199999999999,0.4505091237946914
0.979,-18279.0,0.4859209774037109,22209,0.4627982862816155,21243.408129259235,0.4652199999999999,0.4587541360941454
0.984,-18287.0,0.4896161939619141,22340,0.4657506445094955,21365.319065102307,0.4683999999999999,0.4518761999485712
0.988,-18293.0,0.4923876063805664,22472,0.4687362215432126,21488.363761979097,0.4716,0.45095220609692555
0.992,-18300.0,0.4956209208689942,22611,0.4717237833158343,21612.881109065875,0.4746699999999999,0.46741376630477194
0.997,-18309.0,0.4997780394969727,22749,0.4747950145068776,21739.05169225177,0.4778599999999999,0.47718335588375194
1.001,-18317.0,0.5034732560551758,22892,0.4779673289280554,21866.91651109549,0.4810699999999999,0.47404393412694634
1.005,-18322.0,0.5057827664040527,23037,0.4811195492314342,21996.689069773627,0.4842999999999999,0.4841252924728092
1.01,-18329.0,0.5090160808924805,23183,0.4842267447926724,22128.321159250496,0.4875199999999999,0.4873972829967205
1.014,-18333.0,0.5108636891715821,23331,0.4872669326546836,22261.770270475856,0.4905999999999999,0.48509303475446475
1.019,-18339.0,0.5136351015902344,23484,0.4902207290108034,22397.235390038066,0.4938199999999999,0.48330130202571375
1.023,-18348.0,0.5177922202182129,23640,0.4932348805842008,22534.95109478447,0.4970399999999999,0.4858719844292481
1.027,-18355.0,0.5210255347066406,23801,0.4963295577363791,22675.12422641698,0.5002599999999999,0.49017159105573505
1.032,-18364.0,0.5251826533346191,23965,0.4994952395420482,22817.93717075132,0.50349,0.4972748554877836
1.036,-18370.0,0.5279540657532715,24131,0.5026962243323287,22963.373397061347,0.5067199999999998,0.5056012573673024
1.04,-18376.0,0.5307254781719238,24302,0.5058464187213623,23111.53656392285,0.5101,0.493192591544239
1.045,-18382.0,0.5334968905905761,24477,0.5089518279018221,23262.63630865604,0.5133399999999999,0.5044690263517716
1.049,-18385.0,0.5348825967999024,24661,0.5119358276989437,23417.093951745337,0.5166,0.5075613926136824
1.054,-18395.0,0.5395016174976562,24842,0.5149219987192153,23574.867177152024,0.51983,0.5197479050076911
1.058,-18401.0,0.5422730299163087,25029,0.5179920035932272,23735.741319873203,0.5230599999999999,0.5156621921635479
1.062,-18407.0,0.545044442334961,25223,0.5210267044495259,23900.118269752995,0.5261499999999999,0.49640231625354037
1.067,-18416.0,0.5492015609629395,25425,0.5241121947961186,24068.470634067107,0.52938,0.5099648571774814
1.071,-18423.0,0.5524348754513672,25634,0.5272697759962761,24241.215141466942,0.5326299999999999,0.5224798406504594
1.075,-18429.0,0.5552062878700196,25848,0.530409005058,24418.54189658497,0.5360199999999999,0.5095136076194435
1.08,-18435.0,0.5579777002886719,26067,0.5335047453943756,24600.50029227654,0.5392699999999999,0.520273736038055
1.084,-18442.0,0.5612110147770997,26293,0.5365894453341624,24787.252116237767,0.5423499999999999,0.5318380149617362
1.089,-18448.0,0.563982427195752,26525,0.5396644102363863,24978.99914462713,0.54558,0.5440932426608542
1.093,-18457.0,0.5681395458237305,26765,0.5427854040176929,25175.97841403788,0.5487899999999999,0.542399514454561
1.097,-18464.0,0.5713728603121582,27021,0.5459742909112434,25378.990109064645,0.5520099999999999,0.5492378373084458
1.102,-18470.0,0.5741442727308106,27279,0.5491411242441233,25588.385100256022,0.5553699999999999,0.5544845914570757
