keyence_time_s,keyence_displacement_mm,time_ms,arduino_displacement_mm,arduino_time_s
0.0,0.0,12002.0,-0.0,0.0
0.00019999999999953388,-1.0000000000065512e-05,12004.0,-0.0,0.002000000000000668
0.00039999999999995595,-1.0000000000065512e-05,12006.0,-0.0004558107136709566,0.004000000000000448
0.0005999999999994898,-1.0000000000065512e-05,12009.0,-0.0031906749957020253,0.007000000000000561
0.0007999999999999119,-2.0000000000131024e-05,12011.0,-0.0036464857093747582,0.009000000000000341
0.001000000000000334,-2.0000000000131024e-05,12013.0,-0.005925539277733094,0.01100000000000012
0.0011999999999998678,-2.0000000000131024e-05,12015.0,-0.007748782132420473,0.0129999999999999
0.00140000000000029,-3.0000000000196536e-05,12017.0,-0.007748782132420473,0.015000000000000568
0.0015999999999998238,-3.0000000000196536e-05,12019.0,-0.011395267841797008,0.017000000000000348
0.0018000000000002458,-4.000000000026205e-05,12020.0,-0.010939457128124275,0.018000000000000682
0.0019999999999997797,-5.000000000032756e-05,12022.0,-0.013218510696484387,0.020000000000000462
0.002200000000000202,-6.000000000039307e-05,12025.0,-0.014585942837499033,0.023000000000000576
0.0023999999999997357,-7.00000000000145e-05,12027.0,-0.015953374978515455,0.025000000000000355
0.0026000000000001577,-8.000000000008001e-05,12029.0,-0.01823242854687379,0.027000000000000135
0.0027999999999996916,-9.000000000014552e-05,12031.0,-0.019599860687890214,0.028999999999999915
0.0030000000000001137,-0.00011000000000027654,12033.0,-0.021423103542577593,0.031000000000000583
0.0031999999999996476,-0.00012000000000034206,12035.0,-0.022334724969921282,0.03300000000000036
0.0034000000000000696,-0.000140000000000029,12037.0,-0.023246346397264972,0.03500000000000014
0.0035999999999996035,-0.0001500000000000945,12039.0,-0.02598121067929604,0.03699999999999992
0.0038000000000000256,-0.00017000000000022553,12042.0,-0.02689283210663973,0.040000000000000036
0.0039999999999995595,-0.00019000000000035655,12044.0,-0.029171885674999842,0.0420000000000007
